"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","treatment_dap100","treatment_dap120"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00470","","","","10","4","11","6","2.6","0.7","8.2","21.35507282","3.3","11.5","17","0.236363636","0.116666667","0.194117647","4.25","1.7","2.75","1.1","0.825","0.33","2.05","0.82","64.70588235","28.69565217","40","0.704717403","11.55555556","28.88888889","14.66666667","36.66666667","36.44444444","91.11111111","3.132077347","7.830193367","51.11111111","127.7777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00471","","","","10","9","3","4","0.78","0.17","6.25","20.87835828","0.95","7.2","7","0.26","0.0425","0.135714286","0.777777778","0.7","0.333333333","0.3","0.105555556","0.095","0.694444444","0.625","42.85714286","13.19444444","90","0.198344404","3.466666667","3.851851852","4.222222222","4.691358025","27.77777778","30.86419753","0.881530683","0.979478537","32","35.55555556","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00472","","","","10","1","0","3","0","0.03","8.79","","0.03","8.82","3","","0.01","0.01","3","0.3","0","0","0.03","0.003","8.79","0.879","0","0.340136054","10","","0","0","0.133333333","1.333333333","39.06666667","390.6666667","","","39.2","392","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00473","","","","10","8","8","18","2.79","0.63","5.95","22.24658627","3.42","9.37","26","0.34875","0.035","0.131538462","3.25","2.6","1","0.8","0.4275","0.342","0.74375","0.595","30.76923077","36.49946638","80","0.76083325","12.4","15.5","15.2","19","26.44444444","33.05555556","3.381481113","4.226851391","41.64444444","52.05555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00474","","","","10","8","30","10","7.48","0.38","8.63","23.70455339","7.86","16.49","40","0.249333333","0.038","0.1965","5","4","3.75","3","0.9825","0.786","1.07875","0.863","75","47.66525167","80","1.863177896","33.24444444","41.55555556","34.93333333","43.66666667","38.35555556","47.94444444","8.280790651","10.35098831","73.28888889","91.61111111","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00475","","","","10","10","26","13","5.89","0.99","10.86","22.87069396","6.88","17.74","39","0.226538462","0.076153846","0.176410256","3.9","3.9","2.6","2.6","0.688","0.688","1.086","1.086","66.66666667","38.78241263","100","1.573503744","26.17777778","26.17777778","30.57777778","30.57777778","48.26666667","48.26666667","6.993349975","6.993349975","78.84444444","78.84444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00476","","","","10","5","28","31","4.54","0.89","9.53","23.68736275","5.43","14.96","59","0.162142857","0.028709677","0.092033898","11.8","5.9","5.6","2.8","1.086","0.543","1.906","0.953","47.45762712","36.29679144","50","1.286223797","20.17777778","40.35555556","24.13333333","48.26666667","42.35555556","84.71111111","5.71655021","11.43310042","66.48888889","132.9777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00477","","","","10","6","4","4","1.41","0.17","16.69","24.34522325","1.58","18.27","8","0.3525","0.0425","0.1975","1.333333333","0.8","0.666666667","0.4","0.263333333","0.158","2.781666667","1.669","50","8.648056924","60","0.384654527","6.266666667","10.44444444","7.022222222","11.7037037","74.17777778","123.6296296","1.709575677","2.849292795","81.2","135.3333333","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00478","","","","10","5","7","23","3.02","0.74","9.61","28.58068052","3.76","13.37","30","0.431428571","0.032173913","0.125333333","6","3","1.4","0.7","0.752","0.376","1.922","0.961","23.33333333","28.12266268","50","1.074633588","13.42222222","26.84444444","16.71111111","33.42222222","42.71111111","85.42222222","4.776149278","9.552298556","59.42222222","118.8444444","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00479","","","","10","4","8","7","4.55","0.48","34.82","21.22707337","5.03","39.85","15","0.56875","0.068571429","0.335333333","3.75","1.5","2","0.8","1.2575","0.503","8.705","3.482","53.33333333","12.62233375","40","1.067721791","20.22222222","50.55555556","22.35555556","55.88888889","154.7555556","386.8888889","4.74543018","11.86357545","177.1111111","442.7777778","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00480","","","","10","8","30","16","3.58","1.66","11.09","27.28771229","5.24","16.33","46","0.119333333","0.10375","0.113913043","5.75","4.6","3.75","3","0.655","0.524","1.38625","1.109","65.2173913","32.08818126","80","1.429876124","15.91111111","19.88888889","23.28888889","29.11111111","49.28888889","61.61111111","6.355004996","7.943756244","72.57777778","90.72222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00481","","","","10","6","13","6","2.16","0.24","3.6","26.69495756","2.4","6","19","0.166153846","0.04","0.126315789","3.166666667","1.9","2.166666667","1.3","0.4","0.24","0.6","0.36","68.42105263","40","60","0.640678981","9.6","16","10.66666667","17.77777778","16","26.66666667","2.84746214","4.745770233","26.66666667","44.44444444","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00482","","","","10","6","4","16","5.1","0.6","4.79","26.58435804","5.7","10.49","20","1.275","0.0375","0.285","3.333333333","2","0.666666667","0.4","0.95","0.57","0.798333333","0.479","20","54.33746425","60","1.515308408","22.66666667","37.77777778","25.33333333","42.22222222","21.28888889","35.48148148","6.734704037","11.22450673","46.62222222","77.7037037","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00483","","","","10","10","26","8","6.7","0.71","14.34","27.08270977","7.41","21.75","34","0.257692308","0.08875","0.217941176","3.4","3.4","2.6","2.6","0.741","0.741","1.434","1.434","76.47058824","34.06896552","100","2.006828794","29.77777778","29.77777778","32.93333333","32.93333333","63.73333333","63.73333333","8.919239084","8.919239084","96.66666667","96.66666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00484","","","","10","8","33","9","8.39","0.55","8.96","23.12962319","8.94","17.9","42","0.254242424","0.061111111","0.212857143","5.25","4.2","4.125","3.3","1.1175","0.894","1.12","0.896","78.57142857","49.94413408","80","2.067788313","37.28888889","46.61111111","39.73333333","49.66666667","39.82222222","49.77777778","9.190170281","11.48771285","79.55555556","99.44444444","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00485","","","","10","6","15","9","1.16","1.02","0.78","27.37438725","2.18","2.96","24","0.077333333","0.113333333","0.090833333","4","2.4","2.5","1.5","0.363333333","0.218","0.13","0.078","62.5","73.64864865","60","0.596761642","5.155555556","8.592592593","9.688888889","16.14814815","3.466666667","5.777777778","2.652273965","4.420456608","13.15555556","21.92592593","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00486","","","","10","5","26","30","2.8","1.1","1.99","24.33891527","3.9","5.89","56","0.107692308","0.036666667","0.069642857","11.2","5.6","5.2","2.6","0.78","0.39","0.398","0.199","46.42857143","66.2139219","50","0.949217696","12.44444444","24.88888889","17.33333333","34.66666667","8.844444444","17.68888889","4.218745313","8.437490627","26.17777778","52.35555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00487","","","","10","6","22","11","7.28","0.64","8.46","23.84194831","7.92","16.38","33","0.330909091","0.058181818","0.24","5.5","3.3","3.666666667","2.2","1.32","0.792","1.41","0.846","66.66666667","48.35164835","60","1.888282306","32.35555556","53.92592593","35.2","58.66666667","37.6","62.66666667","8.392365805","13.98727634","72.8","121.3333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00488","","","","10","6","11","16","2.29","0.7","2.8","22.50161507","2.99","5.79","27","0.208181818","0.04375","0.110740741","4.5","2.7","1.833333333","1.1","0.498333333","0.299","0.466666667","0.28","40.74074074","51.64075993","60","0.672798291","10.17777778","16.96296296","13.28888889","22.14814815","12.44444444","20.74074074","2.990214625","4.983691041","25.73333333","42.88888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00489","","","","10","6","10","12","1.41","0.61","2.34","21.08046092","2.02","4.36","22","0.141","0.050833333","0.091818182","3.666666667","2.2","1.666666667","1","0.336666667","0.202","0.39","0.234","45.45454545","46.33027523","60","0.425825311","6.266666667","10.44444444","8.977777778","14.96296296","10.4","17.33333333","1.892556936","3.15426156","19.37777778","32.2962963","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00490","","","","10","7","16","14","3.62","1.1","2.65","20.17880077","4.72","7.37","30","0.22625","0.078571429","0.157333333","4.285714286","3","2.285714286","1.6","0.674285714","0.472","0.378571429","0.265","53.33333333","64.04341927","70","0.952439396","16.08888889","22.98412698","20.97777778","29.96825397","11.77777778","16.82539683","4.233063984","6.047234263","32.75555556","46.79365079","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00491","","","","10","6","5","6","1.03","0.56","2.91","21.21046621","1.59","4.5","11","0.206","0.093333333","0.144545455","1.833333333","1.1","0.833333333","0.5","0.265","0.159","0.485","0.291","45.45454545","35.33333333","60","0.337246413","4.577777778","7.62962963","7.066666667","11.77777778","12.93333333","21.55555556","1.498872946","2.498121576","20","33.33333333","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00492","","","","10","3","8","5","2.7","0.32","1.55","21.62578976","3.02","4.57","13","0.3375","0.064","0.232307692","4.333333333","1.3","2.666666667","0.8","1.006666667","0.302","0.516666667","0.155","61.53846154","66.08315098","30","0.653098851","12","40","13.42222222","44.74074074","6.888888889","22.96296296","2.902661559","9.67553853","20.31111111","67.7037037","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00493","","","","10","6","11","5","2.29","0.31","6.23","20.79040366","2.6","8.83","16","0.208181818","0.062","0.1625","2.666666667","1.6","1.833333333","1.1","0.433333333","0.26","1.038333333","0.623","68.75","29.44507361","60","0.540550495","10.17777778","16.96296296","11.55555556","19.25925926","27.68888889","46.14814815","2.402446645","4.004077742","39.24444444","65.40740741","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00494","","","","10","1","3","0","0.75","0","2.26","21.20385073","0.75","3.01","3","0.25","","0.25","3","0.3","3","0.3","0.75","0.075","2.26","0.226","100","24.91694352","10","0.15902888","3.333333333","33.33333333","3.333333333","33.33333333","10.04444444","100.4444444","0.706795024","7.067950243","13.37777778","133.7777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00495","","","","10","5","0","0","0","0","5.41","","0","5.41","0","","","","0","0","0","0","0","0","1.082","0.541","","0","50","","0","0","0","0","24.04444444","48.08888889","","","24.04444444","48.08888889","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00496","","","","10","4","3","4","1.36","0.16","10.38","21.78740353","1.52","11.9","7","0.453333333","0.04","0.217142857","1.75","0.7","0.75","0.3","0.38","0.152","2.595","1.038","42.85714286","12.77310924","40","0.331168534","6.044444444","15.11111111","6.755555556","16.88888889","46.13333333","115.3333333","1.47186015","3.679650374","52.88888889","132.2222222","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00497","","","","10","7","17","16","6.26","1.14","10.59","22.72704653","7.4","17.99","33","0.368235294","0.07125","0.224242424","4.714285714","3.3","2.428571429","1.7","1.057142857","0.74","1.512857143","1.059","51.51515152","41.13396331","70","1.681801443","27.82222222","39.74603175","32.88888889","46.98412698","47.06666667","67.23809524","7.474673081","10.6781044","79.95555556","114.2222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00498","","","","10","6","22","14","8.87","0.81","14.56","21.50296507","9.68","24.24","36","0.403181818","0.057857143","0.268888889","6","3.6","3.666666667","2.2","1.613333333","0.968","2.426666667","1.456","61.11111111","39.9339934","60","2.081487019","39.42222222","65.7037037","43.02222222","71.7037037","64.71111111","107.8518519","9.251053417","15.41842236","107.7333333","179.5555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00499","","","","10","7","18","5","10.96","0.44","11.71","23.16561845","11.4","23.11","23","0.608888889","0.088","0.495652174","3.285714286","2.3","2.571428571","1.8","1.628571429","1.14","1.672857143","1.171","78.26086957","49.32929468","70","2.640880503","48.71111111","69.58730159","50.66666667","72.38095238","52.04444444","74.34920635","11.73724668","16.76749526","102.7111111","146.7301587","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00500","","","","10","2","9","0","6.04","0","0.38","18.13063624","6.04","6.42","9","0.671111111","","0.671111111","4.5","0.9","4.5","0.9","3.02","0.604","0.19","0.038","100","94.08099688","20","1.095090429","26.84444444","134.2222222","26.84444444","134.2222222","1.688888889","8.444444444","4.867068573","24.33534286","28.53333333","142.6666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00501","","","","10","7","6","30","1.32","1.89","7.35","23.16728625","3.21","10.56","36","0.22","0.063","0.089166667","5.142857143","3.6","0.857142857","0.6","0.458571429","0.321","1.05","0.735","16.66666667","30.39772727","70","0.743669889","5.866666667","8.380952381","14.26666667","20.38095238","32.66666667","46.66666667","3.305199505","4.721713579","46.93333333","67.04761905","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00502","","","","10","5","13","16","3.02","0.38","2.74","24.62028783","3.4","6.14","29","0.232307692","0.02375","0.117241379","5.8","2.9","2.6","1.3","0.68","0.34","0.548","0.274","44.82758621","55.37459283","50","0.837089786","13.42222222","26.84444444","15.11111111","30.22222222","12.17777778","24.35555556","3.72039905","7.4407981","27.28888889","54.57777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00503","","","","10","5","11","22","2.11","1.37","4.83","24.04357992","3.48","8.31","33","0.191818182","0.062272727","0.105454545","6.6","3.3","2.2","1.1","0.696","0.348","0.966","0.483","33.33333333","41.87725632","50","0.836716581","9.377777778","18.75555556","15.46666667","30.93333333","21.46666667","42.93333333","3.718740361","7.437480722","36.93333333","73.86666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00504","","","","10","7","13","11","3.18","0.54","10.45","23.65420049","3.72","14.17","24","0.244615385","0.049090909","0.155","3.428571429","2.4","1.857142857","1.3","0.531428571","0.372","1.492857143","1.045","54.16666667","26.25264644","70","0.879936258","14.13333333","20.19047619","16.53333333","23.61904762","46.44444444","66.34920635","3.910827814","5.586896878","62.97777778","89.96825397","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00505","","","","10","6","4","7","0.38","0.18","5.67","24.95407226","0.56","6.23","11","0.095","0.025714286","0.050909091","1.833333333","1.1","0.666666667","0.4","0.093333333","0.056","0.945","0.567","36.36363636","8.988764045","60","0.139742805","1.688888889","2.814814815","2.488888889","4.148148148","25.2","42","0.621079132","1.035131886","27.68888889","46.14814815","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00506","","","","10","4","9","18","1.5","0.7","3.9","20.87862993","2.2","6.1","27","0.166666667","0.038888889","0.081481481","6.75","2.7","2.25","0.9","0.55","0.22","0.975","0.39","33.33333333","36.06557377","40","0.459329858","6.666666667","16.66666667","9.777777778","24.44444444","17.33333333","43.33333333","2.041466038","5.103665094","27.11111111","67.77777778","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00507","","","","10","6","4","9","0.58","0.35","9.73","21.80312328","0.93","10.66","13","0.145","0.038888889","0.071538462","2.166666667","1.3","0.666666667","0.4","0.155","0.093","1.621666667","0.973","30.76923077","8.724202627","60","0.202769047","2.577777778","4.296296296","4.133333333","6.888888889","43.24444444","72.07407407","0.901195762","1.501992937","47.37777778","78.96296296","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00508","","","","10","2","3","0","0.56","0","3.34","18.99950471","0.56","3.9","3","0.186666667","","0.186666667","1.5","0.3","1.5","0.3","0.28","0.056","1.67","0.334","100","14.35897436","20","0.106397226","2.488888889","12.44444444","2.488888889","12.44444444","14.84444444","74.22222222","0.472876562","2.364382808","17.33333333","86.66666667","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00509","","","","10","8","32","16","5.99","0.74","8.94","21.80819181","6.73","15.67","48","0.1871875","0.04625","0.140208333","6","4.8","4","3.2","0.84125","0.673","1.1175","0.894","66.66666667","42.94830887","80","1.467691309","26.62222222","33.27777778","29.91111111","37.38888889","39.73333333","49.66666667","6.523072484","8.153840605","69.64444444","87.05555556","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00510","","","","10","4","20","16","2.5","0.6","5.47","19.12459587","3.1","8.57","36","0.125","0.0375","0.086111111","9","3.6","5","2","0.775","0.31","1.3675","0.547","55.55555556","36.17269545","40","0.592862472","11.11111111","27.77777778","13.77777778","34.44444444","24.31111111","60.77777778","2.63494432","6.5873608","38.08888889","95.22222222","1",""
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00511","","","","10","5","29","28","5.91","1.37","10.71","21.86363863","7.28","17.99","57","0.203793103","0.048928571","0.127719298","11.4","5.7","5.8","2.9","1.456","0.728","2.142","1.071","50.87719298","40.46692607","50","1.591672892","26.26666667","52.53333333","32.35555556","64.71111111","47.6","95.2","7.074101743","14.14820349","79.95555556","159.9111111","","1"
"","","PEP2013PIU-AT02","","","","","","","","","PEP2013PIU-AT02-00512","","","","10","6","21","24","6.15","1.13","7.22","24.78475091","7.28","14.5","45","0.292857143","0.047083333","0.161777778","7.5","4.5","3.5","2.1","1.213333333","0.728","1.203333333","0.722","46.66666667","50.20689655","60","1.804329866","27.33333333","45.55555556","32.35555556","53.92592593","32.08888889","53.48148148","8.01924385","13.36540642","64.44444444","107.4074074","","1"
