"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01180","","","","3","2","2.27","3","8","0.79","0.5","6","7.4217396","60.6736679","2.2831647","1.5210762","218.6383667","121.5643768","47.1009979","4.1508627","7.1979995","18.8633957","0.8071957","50.1","10.9","21.75648703","1.29","3.56","11","0.263333333","0.0625","0.117272727","5.5","3.666666667","1.5","1","0.645","0.43","1.135","0.756666667","27.27272727","36.23595506","66.66666667","0.280658683","11.7037037","17.55555556","19.11111111","28.66666667","33.62962963","50.44444444","4.157906409","6.236859614","52.74074074","79.11111111"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01181","","","","3","3","0.11","15","2","5.9","0.17","6","5.2645493","37.6683044","1.8669429","1.3103538","176.0273438","115.9547424","58.6412621","2.2597933","4.6990352","15.3010721","0.1256914","50.4","13.6","26.98412698","6.07","6.18","17","0.393333333","0.085","0.357058824","5.666666667","5.666666667","5","5","2.023333333","2.023333333","0.036666667","0.036666667","88.23529412","98.22006472","100","1.637936508","87.40740741","87.40740741","89.92592593","89.92592593","1.62962963","1.62962963","24.26572604","24.26572604","91.55555556","91.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01182","","","","3","3","3.48","13","2","4.47","0.13","5","6.6426983","33.9726944","1.9841809","1.2806363","102.7141113","105.6089172","54.044014","3.5010529","6.0296855","18.9383202","0.3514757","50.5","11.2","22.17821782","4.6","8.08","15","0.343846154","0.065","0.306666667","5","5","4.333333333","4.333333333","1.533333333","1.533333333","1.16","1.16","86.66666667","56.93069307","100","1.02019802","66.22222222","66.22222222","68.14814815","68.14814815","51.55555556","51.55555556","15.11404474","15.11404474","119.7037037","119.7037037"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01183","","","","3","3","1.29","7","9","1.44","0.34","5","12.8513527","29.2533264","3.7620819","2.463521","258.8099365","177.368042","31.8030281","3.1865559","7.0536819","25.7590694","0.7943716","50.6","9.1","17.98418972","1.78","3.07","16","0.205714286","0.037777778","0.11125","5.333333333","5.333333333","2.333333333","2.333333333","0.593333333","0.593333333","0.43","0.43","43.75","57.98045603","100","0.320118577","21.33333333","21.33333333","26.37037037","26.37037037","19.11111111","19.11111111","4.742497438","4.742497438","45.48148148","45.48148148"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01184","","","","3","3","3.67","6","18","0.75","0.68","6","10.2818584","54.832283","2.7180426","1.817821","109.0678711","115.5556946","54.6384811","1.7886839","3.9008808","14.3384132","0.27882","50.4","15.1","29.96031746","1.43","5.1","24","0.125","0.037777778","0.059583333","8","8","2","2","0.476666667","0.476666667","1.223333333","1.223333333","25","28.03921569","100","0.42843254","11.11111111","11.11111111","21.18518519","21.18518519","54.37037037","54.37037037","6.347148736","6.347148736","75.55555556","75.55555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01185","","","","3","2","2","3","2","0.4","0.13","6","8.2873659","51.5596237","2.3643866","1.74582","253.4673462","137.1593781","57.4189148","1.1415997","3.1609979","16.1144409","0.5086317","40.6","12.2","30.04926108","0.53","2.53","5","0.133333333","0.065","0.106","2.5","1.666666667","1.5","1","0.265","0.176666667","1","0.666666667","60","20.9486166","66.66666667","0.159261084","5.925925926","8.888888889","7.851851852","11.77777778","29.62962963","44.44444444","2.359423463","3.539135194","37.48148148","56.22222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01186","","","","3","3","0.88","6","4","2.99","0.24","6","4.2319736","37.8412628","1.6638007","1.0817771","129.8914795","87.3700714","54.9530716","7.6064425","11.9286528","8.337409","0.1373863","50.8","11.5","22.63779528","3.23","4.11","10","0.498333333","0.06","0.323","3.333333333","3.333333333","2","2","1.076666667","1.076666667","0.293333333","0.293333333","60","78.58880779","100","0.731200787","44.2962963","44.2962963","47.85185185","47.85185185","13.03703704","13.03703704","10.83260426","10.83260426","60.88888889","60.88888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01187","","","","3","2","1.92","2","5","0.37","0.16","6","7.0232258","36.2333832","1.9804101","1.2927928","108.565918","109.5037689","64.75737","1.6503525","3.7555814","10.8148956","0.069788","50.5","14.8","29.30693069","0.53","2.45","7","0.185","0.032","0.075714286","3.5","2.333333333","1","0.666666667","0.265","0.176666667","0.96","0.64","28.57142857","21.63265306","66.66666667","0.155326733","5.481481481","8.222222222","7.851851852","11.77777778","28.44444444","42.66666667","2.30113678","3.451705171","36.2962963","54.44444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01188","","","","3","3","2.52","10","5","2.31","0.26","6","6.5766239","0","2.0809374","1.5847878","195.8804932","122.9091949","59.8143578","3.0741787","5.4633689","9.638751","0.2400846","50.1","13.4","26.74650699","2.57","5.09","15","0.231","0.052","0.171333333","5","5","3.333333333","3.333333333","0.856666667","0.856666667","0.84","0.84","66.66666667","50.49115914","100","0.68738523","34.22222222","34.22222222","38.07407407","38.07407407","37.33333333","37.33333333","10.18348488","10.18348488","75.40740741","75.40740741"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01189","","","","3","3","1.58","9","4","3.04","0.25","5","5.3891697","38.5998001","2.0613079","1.3578954","166.2524414","114.4979553","56.3694191","4.4400673","7.2490487","11.4792557","0.7884989","50.1","11.7","23.35329341","3.29","4.87","13","0.337777778","0.0625","0.253076923","4.333333333","4.333333333","3","3","1.096666667","1.096666667","0.526666667","0.526666667","69.23076923","67.55646817","100","0.768323353","45.03703704","45.03703704","48.74074074","48.74074074","23.40740741","23.40740741","11.3825682","11.3825682","72.14814815","72.14814815"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01190","","","","3","3","0.74","2","4","0.44","0.21","6","","","","","","","","","","","","","","","0.65","1.39","6","0.22","0.0525","0.108333333","2","2","0.666666667","0.666666667","0.216666667","0.216666667","0.246666667","0.246666667","33.33333333","46.76258993","100","","6.518518519","6.518518519","9.62962963","9.62962963","10.96296296","10.96296296","","","20.59259259","20.59259259"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01191","","","","3","3","1.99","5","3","2.67","0.2","6","6.4677124","0","1.928175","1.2718329","117.6656494","111.2717285","61.4375496","5.2749529","8.5130434","6.2354126","0.048974","50.3","11.8","23.45924453","2.87","4.86","8","0.534","0.066666667","0.35875","2.666666667","2.666666667","1.666666667","1.666666667","0.956666667","0.956666667","0.663333333","0.663333333","62.5","59.05349794","100","0.673280318","39.55555556","39.55555556","42.51851852","42.51851852","29.48148148","29.48148148","9.974523231","9.974523231","72","72"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01192","","","","3","1","1.36","5","2","1.79","0.11","5","6.6976509","35.8631287","2.3413179","1.5697889","209.9500732","139.1417236","49.7225189","5.2948713","9.1964264","15.0524912","0.5143061","50.3","11.2","22.26640159","1.9","3.26","7","0.358","0.055","0.271428571","7","2.333333333","5","1.666666667","1.9","0.633333333","1.36","0.453333333","71.42857143","58.28220859","33.33333333","0.42306163","26.51851852","79.55555556","28.14814815","84.44444444","20.14814815","60.44444444","6.267579707","18.80273912","48.2962963","144.8888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01193","","","","3","1","2.05","4","3","3.69","0.13","5","9.3443289","45.253891","2.5127077","1.670063","119.9578857","104.6966248","46.6565781","4.4777727","7.4998927","18.4691639","0.1603689","50.7","11.1","21.89349112","3.82","5.87","7","0.9225","0.043333333","0.545714286","7","2.333333333","4","1.333333333","3.82","1.273333333","2.05","0.683333333","57.14285714","65.07666099","33.33333333","0.836331361","54.66666667","164","56.59259259","169.7777778","30.37037037","91.11111111","12.39009424","37.17028271","86.96296296","260.8888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01194","","","","3","3","2.87","9","0","5.2","0","5","6.5827789","0","2.0278606","1.4874902","170.1828613","130.3983307","60.9661484","4.1900539","7.291801","7.9470272","0.2569885","50.3","12","23.85685885","5.2","8.07","9","0.577777778","","0.577777778","3","3","3","3","1.733333333","1.733333333","0.956666667","0.956666667","100","64.4361834","100","1.24055666","77.03703704","77.03703704","77.03703704","77.03703704","42.51851852","42.51851852","18.37861719","18.37861719","119.5555556","119.5555556"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01195","","","","3","2","1.38","4","1","1.06","0.09","6","11.895196","0","2.6747348","1.8344946","197.4830933","141.4124603","55.889534","2.8429499","5.1443052","13.4257183","0.2662077","50.3","12.6","25.04970179","1.15","2.53","5","0.265","0.09","0.23","2.5","1.666666667","2","1.333333333","0.575","0.383333333","0.69","0.46","80","45.45454545","66.66666667","0.288071571","15.7037037","23.55555556","17.03703704","25.55555556","20.44444444","30.66666667","4.267726972","6.401590457","37.48148148","56.22222222"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01196","","","","3","3","1.74","6","2","5.29","0.12","5","7.646431","0","2.0131617","1.3606458","95.6777344","101.4961243","62.1422653","2.4561253","4.5207725","10.8052464","0","50.4","12.8","25.3968254","5.41","7.15","8","0.881666667","0.06","0.67625","2.666666667","2.666666667","2","2","1.803333333","1.803333333","0.58","0.58","75","75.66433566","100","1.373968254","78.37037037","78.37037037","80.14814815","80.14814815","25.77777778","25.77777778","20.35508524","20.35508524","105.9259259","105.9259259"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01197","","","","3","3","0.77","7","2","1.79","0.17","5","7.2878017","33.0470276","1.9488397","1.2623072","97.817627","105.718338","51.8202362","3.6419134","6.416431","19.3428898","0.2894459","50.3","12.9","25.64612326","1.96","2.73","9","0.255714286","0.085","0.217777778","3","3","2.333333333","2.333333333","0.653333333","0.653333333","0.256666667","0.256666667","77.77777778","71.79487179","100","0.502664016","26.51851852","26.51851852","29.03703704","29.03703704","11.40740741","11.40740741","7.44687431","7.44687431","40.44444444","40.44444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01198","","","","3","1","1.9","5","3","1.87","0.12","6","8.7484827","67.6420212","2.5557075","1.7148342","123.2984619","119.5639343","43.4510651","3.425148","6.6657271","25.3141003","1.0534916","50.4","10.4","20.63492063","1.99","3.89","8","0.374","0.04","0.24875","8","2.666666667","5","1.666666667","1.99","0.663333333","1.9","0.633333333","62.5","51.15681234","33.33333333","0.410634921","27.7037037","83.11111111","29.48148148","88.44444444","28.14814815","84.44444444","6.083480306","18.25044092","57.62962963","172.8888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01199","","","","3","3","2.64","4","3","0.78","0.22","6","7.164465","12.7384338","2.0179939","1.2341156","129.9597168","119.4993896","48.8327141","6.373601","10.1059723","14.7892017","0.445385","50.2","11.6","23.10756972","1","3.64","7","0.195","0.073333333","0.142857143","2.333333333","2.333333333","1.333333333","1.333333333","0.333333333","0.333333333","0.88","0.88","57.14285714","27.47252747","100","0.231075697","11.55555556","11.55555556","14.81481481","14.81481481","39.11111111","39.11111111","3.423343662","3.423343662","53.92592593","53.92592593"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01200","","","","3","2","3.1","6","6","1.18","0.3","6","8.3452768","17.2933197","2.5588446","1.6731486","256.6964722","168.5928955","51.5269928","3.2335958","5.7071533","18.707695","0.5735331","50.1","11.7","23.35329341","1.48","4.58","12","0.196666667","0.05","0.123333333","6","4","3","2","0.74","0.493333333","1.55","1.033333333","50","32.31441048","66.66666667","0.345628743","17.48148148","26.22222222","21.92592593","32.88888889","45.92592593","68.88888889","5.120425815","7.680638723","67.85185185","101.7777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01201","","","","3","3","4.02","5","6","2.34","0.24","6","6.7858944","10.4597015","2.2407181","1.575954","266.0437622","165.712616","55.0555115","2.2330294","4.8655958","16.4195232","0.1364088","50.7","12","23.66863905","2.58","6.6","11","0.468","0.04","0.234545455","3.666666667","3.666666667","1.666666667","1.666666667","0.86","0.86","1.34","1.34","45.45454545","39.09090909","100","0.610650888","34.66666667","34.66666667","38.22222222","38.22222222","59.55555556","59.55555556","9.046679816","9.046679816","97.77777778","97.77777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01202","","","","3","2","1.48","5","4","2.06","0.29","6","8.9228716","53.8678207","2.3374045","1.6029415","200.9028931","139.5019836","51.8339081","2.2739964","5.1896768","18.1567879","0.0942564","50.3","12.4","24.65208748","2.35","3.83","9","0.412","0.0725","0.261111111","4.5","3","2.5","1.666666667","1.175","0.783333333","0.74","0.493333333","55.55555556","61.35770235","66.66666667","0.579324056","30.51851852","45.77777778","34.81481481","52.22222222","21.92592593","32.88888889","8.582578602","12.8738679","56.74074074","85.11111111"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01203","","","","3","3","1.61","8","2","2.55","0.05","5","9.4400806","26.7315826","2.6796424","1.7076044","229.6484985","170.2145996","49.7555847","3.7370434","7.319407","18.1792927","0.2757387","50.1","10.5","20.95808383","2.6","4.21","10","0.31875","0.025","0.26","3.333333333","3.333333333","2.666666667","2.666666667","0.866666667","0.866666667","0.536666667","0.536666667","80","61.75771971","100","0.54491018","37.77777778","37.77777778","38.51851852","38.51851852","23.85185185","23.85185185","8.072743402","8.072743402","62.37037037","62.37037037"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01204","","","","3","3","2.02","5","5","1.8","0.35","6","4.9075241","4.5663452","1.6749396","1.2316418","176.7412109","103.0046692","61.7872543","3.4610777","5.6615705","11.5241909","0.4381542","50.4","12.5","24.8015873","2.15","4.17","10","0.36","0.07","0.215","3.333333333","3.333333333","1.666666667","1.666666667","0.716666667","0.716666667","0.673333333","0.673333333","50","51.558753","100","0.533234127","26.66666667","26.66666667","31.85185185","31.85185185","29.92592593","29.92592593","7.899764844","7.899764844","61.77777778","61.77777778"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01205","","","","3","3","3.91","6","0","1.55","0","6","7.2904596","48.5662613","2.2600622","1.4976611","136.4318848","113.9965973","53.426384","1.8727341","4.450397","19.9953518","0.0972376","50.5","11.8","23.36633663","1.55","5.46","6","0.258333333","","0.258333333","2","2","2","2","0.516666667","0.516666667","1.303333333","1.303333333","100","28.38827839","100","0.362178218","22.96296296","22.96296296","22.96296296","22.96296296","57.92592593","57.92592593","5.365603227","5.365603227","80.88888889","80.88888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01206","","","","3","3","2.8","9","5","2.84","0.34","5","6.59165","46.3183746","2.157908","1.4219379","205.836792","128.2070465","50.2849121","4.7627068","8.1330223","16.6766987","0.4136868","50.3","11.3","22.46520875","3.18","5.98","14","0.315555556","0.068","0.227142857","4.666666667","4.666666667","3","3","1.06","1.06","0.933333333","0.933333333","64.28571429","53.17725753","100","0.714393638","42.07407407","42.07407407","47.11111111","47.11111111","41.48148148","41.48148148","10.58360945","10.58360945","88.59259259","88.59259259"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01207","","","","3","1","3.01","0","1","0","0.03","9","","","","","","","","","","","","","","","0.03","3.04","1","","0.03","0.03","1","0.333333333","0","0","0.03","0.01","3.01","1.003333333","0","0.986842105","33.33333333","","0","0","0.444444444","1.333333333","44.59259259","133.7777778","","","45.03703704","135.1111111"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01208","","","","3","2","0.4","5","4","2.09","0.25","5","6.1989489","52.126236","2.1793823","1.4882193","153.0446777","126.1678619","46.3782806","2.5851908","5.1301761","25.4218674","0.4734163","43.9","10.4","23.69020501","2.34","2.74","9","0.418","0.0625","0.26","4.5","3","2.5","1.666666667","1.17","0.78","0.2","0.133333333","55.55555556","85.40145985","66.66666667","0.554350797","30.96296296","46.44444444","34.66666667","52","5.925925926","8.888888889","8.212604404","12.31890661","40.59259259","60.88888889"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01209","","","","3","3","2.29","5","5","1.76","0.46","5","8.5075397","36.223053","2.2885358","1.6357903","178.1928711","123.615921","61.7169342","1.546814","4.1997519","12.0673304","0","50.1","13.1","26.14770459","2.22","4.51","10","0.352","0.092","0.222","3.333333333","3.333333333","1.666666667","1.666666667","0.74","0.74","0.763333333","0.763333333","50","49.22394678","100","0.580479042","26.07407407","26.07407407","32.88888889","32.88888889","33.92592593","33.92592593","8.59968951","8.59968951","66.81481481","66.81481481"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01210","","","","3","2","1.62","8","0","2.94","0","6","8.6448679","33.8631897","2.4287884","1.4721599","180.9526367","147.7519073","41.6210747","5.142045","9.2329102","25.1367359","0.3339767","50.3","10.9","21.66998012","2.94","4.56","8","0.3675","","0.3675","4","2.666666667","4","2.666666667","1.47","0.98","0.81","0.54","100","64.47368421","66.66666667","0.637097416","43.55555556","65.33333333","43.55555556","65.33333333","24","36","9.43848023","14.15772034","67.55555556","101.3333333"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01211","","","","3","1","1.86","1","4","0.14","0.26","6","","","","","","","","","","","","","","","0.4","2.26","5","0.14","0.065","0.08","5","1.666666667","1","0.333333333","0.4","0.133333333","1.86","0.62","20","17.69911504","33.33333333","","2.074074074","6.222222222","5.925925926","17.77777778","27.55555556","82.66666667","","","33.48148148","100.4444444"
"","","PEP2017CAN-OT01","","","","","","","","","PEP2017CAN-OT01-01212","","","","3","3","3.38","22","12","4.9","0.58","5","7.3507214","59.1377029","2.150928","1.3661103","209.4157715","123.2586365","48.3901138","5.4054604","9.0014915","19.0492821","0.450058","50.1","11.3","22.55489022","5.48","8.86","34","0.222727273","0.048333333","0.161176471","11.33333333","11.33333333","7.333333333","7.333333333","1.826666667","1.826666667","1.126666667","1.126666667","64.70588235","61.8510158","100","1.236007984","72.59259259","72.59259259","81.18518519","81.18518519","50.07407407","50.07407407","18.31122939","18.31122939","131.2592593","131.2592593"
