"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Content of calcium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001029","Content of magnesium in dry weight basis measuring mg per 100g by NIRS|CO_331:0001030","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Content of maltose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001051","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02454","","","","3","3","2.32","5","1.95","0.48","5","4.3009624","32.525528","2.1248703","1.4383674","186.1772461","137.4375305","41.5969086","3.2876415","5.4956884","28.402586","1.0280628","47.8","9.7","20.29288703","2.43","4.75","0.39","1.666666667","1.666666667","0.81","0.81","0.773333333","0.773333333","51.15789474","100","0.493117155","28.88888889","28.88888889","36","36","34.37037037","34.37037037","7.305439331","7.305439331","70.37037037","70.37037037"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02455","","","","3","3","1.71","5","1.48","0.81","5","9.7846127","61.4349823","2.9615445","1.8256941","173.0386963","155.101181","26.7415657","3.192029","6.730041","40.4285889","0.9881802","50.2","9.7","19.32270916","2.29","4","0.296","1.666666667","1.666666667","0.763333333","0.763333333","0.57","0.57","57.25","100","0.44249004","21.92592593","21.92592593","33.92592593","33.92592593","25.33333333","25.33333333","6.555407998","6.555407998","59.25925926","59.25925926"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02456","","","","3","3","1.33","17","2.78","0.18","5","5.529686","0","1.7922835","1.352212","57.8879395","107.9966431","66.1626511","1.005312","3.0129113","12.0014706","0.1113539","50","14.6","29.2","2.96","4.29","0.163529412","5.666666667","5.666666667","0.986666667","0.986666667","0.443333333","0.443333333","68.997669","100","0.86432","41.18518519","41.18518519","43.85185185","43.85185185","19.7037037","19.7037037","12.80474074","12.80474074","63.55555556","63.55555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02457","","","","3","2","1.38","15","3.43","0.35","5","7.7044725","54.3790817","2.5329404","1.6993747","136.4511719","127.7580719","33.1769104","4.8147173","8.2922506","32.1332626","0.924346","44.3","8.1","18.28442438","3.78","5.16","0.228666667","7.5","5","1.89","1.26","0.69","0.46","73.25581395","66.66666667","0.691151242","50.81481481","76.22222222","56","84","20.44444444","30.66666667","10.23927765","15.35891648","76.44444444","114.6666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02458","","","","3","3","1.62","7","2.26","0.28","5","6.7437925","50.411087","2.3515766","1.5021949","124.7424316","114.3252106","42.5493698","3.9770069","6.7624564","24.9361877","0.4698505","50.1","9.9","19.76047904","2.54","4.16","0.322857143","2.333333333","2.333333333","0.846666667","0.846666667","0.54","0.54","61.05769231","100","0.501916168","33.48148148","33.48148148","37.62962963","37.62962963","24","24","7.435795077","7.435795077","61.62962963","61.62962963"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02459","","","","3","3","1.28","14","2.37","0.71","5","5.7956657","24.6450806","1.6920595","1.080512","92.9199219","92.6207581","61.5584183","2.3876276","4.4570193","13.3052816","0.3049917","48.4","13.8","28.51239669","3.08","4.36","0.169285714","4.666666667","4.666666667","1.026666667","1.026666667","0.426666667","0.426666667","70.64220183","100","0.878181818","35.11111111","35.11111111","45.62962963","45.62962963","18.96296296","18.96296296","13.01010101","13.01010101","64.59259259","64.59259259"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02460","","","","3","3","1.64","14","4.16","0.55","5","7.0617828","56.5933151","2.4445095","1.5747886","92.0456543","107.4047546","48.3342133","3.3066664","6.3560758","20.7438564","0.6845837","50.3","10","19.88071571","4.71","6.35","0.297142857","4.666666667","4.666666667","1.57","1.57","0.546666667","0.546666667","74.17322835","100","0.93638171","61.62962963","61.62962963","69.77777778","69.77777778","24.2962963","24.2962963","13.87232163","13.87232163","94.07407407","94.07407407"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02461","","","","3","3","1.19","10","1.47","0.72","5","8.0984955","59.2270203","2.6044416","1.596108","143.4846191","140.9185791","39.8990402","5.2066002","8.6385212","25.3593407","1.3250246","50.6","9.9","19.56521739","2.19","3.38","0.147","3.333333333","3.333333333","0.73","0.73","0.396666667","0.396666667","64.79289941","100","0.428478261","21.77777778","21.77777778","32.44444444","32.44444444","17.62962963","17.62962963","6.347826087","6.347826087","50.07407407","50.07407407"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02462","","","","3","3","0.25","6","0.76","0.4","5","8.6025677","45.0027771","2.6797473","1.8362455","99.5998535","121.5907135","53.6261139","1.0872173","3.3802876","19.7460232","1.1775331","43.2","10.3","23.84259259","1.16","1.41","0.126666667","2","2","0.386666667","0.386666667","0.083333333","0.083333333","82.26950355","100","0.276574074","11.25925926","11.25925926","17.18518519","17.18518519","3.703703704","3.703703704","4.09739369","4.09739369","20.88888889","20.88888889"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02463","","","","3","3","1.69","12","2.29","1.01","5","7.3435259","28.6551208","2.3051817","1.5426817","160.9985352","121.6247864","49.7417374","2.1011829","4.095994","20.3804893","0.4171085","50.3","12.2","24.25447316","3.3","4.99","0.190833333","4","4","1.1","1.1","0.563333333","0.563333333","66.13226453","100","0.800397614","33.92592593","33.92592593","48.88888889","48.88888889","25.03703704","25.03703704","11.85774243","11.85774243","73.92592593","73.92592593"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02464","","","","3","3","1.01","10","3.65","0.64","5","5.468029","33.9113312","1.9384646","1.0744267","142.5584717","101.7719879","45.8077774","8.2056742","11.9588213","13.7212992","0.6052265","50.4","10.6","21.03174603","4.29","5.3","0.365","3.333333333","3.333333333","1.43","1.43","0.336666667","0.336666667","80.94339623","100","0.902261905","54.07407407","54.07407407","63.55555556","63.55555556","14.96296296","14.96296296","13.36684303","13.36684303","78.51851852","78.51851852"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02465","","","","3","2","0.45","7","1.82","0.37","5","8.8447533","45.9828339","2.8935649","1.8025942","99.8341064","122.2329102","41.8213348","3.0374794","5.1330314","28.615078","1.1160898","50.4","8.4","16.66666667","2.19","2.64","0.26","3.5","2.333333333","1.095","0.73","0.225","0.15","82.95454545","66.66666667","0.365","26.96296296","40.44444444","32.44444444","48.66666667","6.666666667","10","5.407407407","8.111111111","39.11111111","58.66666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02466","","","","3","2","0.7","5","1.32","0.26","5","8.2830448","75.6106796","2.640609","1.6197534","156.2607422","133.9309082","34.7744789","5.3088169","9.4265108","29.575531","1.2899046","50.6","10.4","20.55335968","1.58","2.28","0.264","2.5","1.666666667","0.79","0.526666667","0.35","0.233333333","69.29824561","66.66666667","0.324743083","19.55555556","29.33333333","23.40740741","35.11111111","10.37037037","15.55555556","4.811008637","7.216512956","33.77777778","50.66666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02467","","","","3","3","1.38","12","2.68","0.6","5","5.6475391","0","1.5629892","1.1232104","102.9847412","105.6134033","64.2472153","2.3525858","4.2305403","9.4588213","0","50.2","15.2","30.27888446","3.28","4.66","0.223333333","4","4","1.093333333","1.093333333","0.46","0.46","70.38626609","100","0.99314741","39.7037037","39.7037037","48.59259259","48.59259259","20.44444444","20.44444444","14.71329497","14.71329497","69.03703704","69.03703704"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02468","","","","3","3","1.58","10","2.78","0.1","5","6.2627878","32.5893555","2.3979287","1.6755209","147.6113281","150.6530151","48.8032875","1.6349506","3.9061222","24.688448","0.8213406","50.5","12.1","23.96039604","2.88","4.46","0.278","3.333333333","3.333333333","0.96","0.96","0.526666667","0.526666667","64.57399103","100","0.690059406","41.18518519","41.18518519","42.66666667","42.66666667","23.40740741","23.40740741","10.22310231","10.22310231","66.07407407","66.07407407"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02469","","","","3","3","2.62","23","4.08","0","5","9.7171307","38.7368622","2.9058342","1.8671598","144.1483154","136.4725189","45.0823631","2.5934744","5.719595","21.993618","0.4206886","50.6","10.7","21.14624506","4.08","6.7","0.177391304","7.666666667","7.666666667","1.36","1.36","0.873333333","0.873333333","60.89552239","100","0.862766798","60.44444444","60.44444444","60.44444444","60.44444444","38.81481481","38.81481481","12.78173035","12.78173035","99.25925926","99.25925926"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02470","","","","3","3","0.94","13","2.61","0.15","5","8.4787521","54.2855453","2.7578001","1.7860374","129.7628174","134.1069489","34.5621071","3.8363667","7.5060191","33.1663666","1.1633205","50","9.4","18.8","2.76","3.7","0.200769231","4.333333333","4.333333333","0.92","0.92","0.313333333","0.313333333","74.59459459","100","0.51888","38.66666667","38.66666667","40.88888889","40.88888889","13.92592593","13.92592593","7.687111111","7.687111111","54.81481481","54.81481481"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02471","","","","3","3","0.89","11","3.03","0.68","5","5.9307652","36.5810089","2.0267692","1.3179002","101.8062744","90.7873535","37.1366539","5.2774391","8.0569592","29.8265648","0.4860268","50.4","10.3","20.43650794","3.71","4.6","0.275454545","3.666666667","3.666666667","1.236666667","1.236666667","0.296666667","0.296666667","80.65217391","100","0.758194444","44.88888889","44.88888889","54.96296296","54.96296296","13.18518519","13.18518519","11.23251029","11.23251029","68.14814815","68.14814815"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02472","","","","3","2","0.81","10","2.39","0.1","5","7.3049383","26.8702393","2.0823088","1.3340011","147.1188965","105.5323486","56.9578667","3.5716858","5.7766209","13.4859161","0.281023","50.3","13.6","27.03777336","2.49","3.3","0.239","5","3.333333333","1.245","0.83","0.405","0.27","75.45454545","66.66666667","0.673240557","35.40740741","53.11111111","36.88888889","55.33333333","12","18","9.973934173","14.96090126","48.88888889","73.33333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02473","","","","3","3","6.2","17","3.49","0.72","5","8.0109396","49.134697","2.5806575","1.5883536","167.4187012","146.7112427","42.2794724","4.6402454","8.2522488","23.4904041","0.879632","50.3","10","19.88071571","4.21","10.41","0.205294118","5.666666667","5.666666667","1.403333333","1.403333333","2.066666667","2.066666667","40.4418828","100","0.836978131","51.7037037","51.7037037","62.37037037","62.37037037","91.85185185","91.85185185","12.39967602","12.39967602","154.2222222","154.2222222"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02474","","","","3","2","0.77","7","1.18","0.08","5","5.2736435","43.1061859","1.7236466","1.049202","130.8647461","90.710022","52.8643951","4.9647961","7.8547177","15.352829","0.4719419","50.5","13","25.74257426","1.26","2.03","0.168571429","3.5","2.333333333","0.63","0.42","0.385","0.256666667","62.06896552","66.66666667","0.324356436","17.48148148","26.22222222","18.66666667","28","11.40740741","17.11111111","4.805280528","7.207920792","30.07407407","45.11111111"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02475","","","","3","3","1.5","5","0.93","0.67","5","5.8804417","0","1.6700864","1.1999292","166.0073242","109.3347015","66.5674057","0.9935732","2.6468344","10.0438833","0.4416609","26.2","11.2","42.7480916","1.6","3.1","0.186","1.666666667","1.666666667","0.533333333","0.533333333","0.5","0.5","51.61290323","100","0.683969466","13.77777778","13.77777778","23.7037037","23.7037037","22.22222222","22.22222222","10.13288097","10.13288097","45.92592593","45.92592593"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02476","","","","3","3","4.35","19","9.38","0.16","5","6.3606319","40.3090973","2.1107807","1.3454547","63.5118408","92.1846771","49.2037315","2.8653831","4.6293931","22.337368","0.5884733","50.4","10.5","20.83333333","9.54","13.89","0.493684211","6.333333333","6.333333333","3.18","3.18","1.45","1.45","68.6825054","100","1.9875","138.962963","138.962963","141.3333333","141.3333333","64.44444444","64.44444444","29.44444444","29.44444444","205.7777778","205.7777778"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02477","","","","3","3","1.29","6","3.38","0.34","5","7.7100859","43.2418518","2.3329711","1.4861131","103.5759277","94.8909607","39.8836594","5.8625746","9.0984478","23.9123955","0.8612547","39.9","8.3","20.80200501","3.72","5.01","0.563333333","2","2","1.24","1.24","0.43","0.43","74.25149701","100","0.773834586","50.07407407","50.07407407","55.11111111","55.11111111","19.11111111","19.11111111","11.4642161","11.4642161","74.22222222","74.22222222"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02478","","","","3","3","0.96","5","2.2","0.31","5","6.150547","42.631073","2.1182413","1.3036456","128.1717529","103.8675079","40.6994972","6.0221968","9.115922","24.424511","0.7980919","50.3","11.2","22.26640159","2.51","3.47","0.44","1.666666667","1.666666667","0.836666667","0.836666667","0.32","0.32","72.33429395","100","0.55888668","32.59259259","32.59259259","37.18518519","37.18518519","14.22222222","14.22222222","8.279802665","8.279802665","51.40740741","51.40740741"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02479","","","","3","3","5.4","26","4.82","0.28","5","7.8876009","58.2681503","2.4957573","1.5040216","133.5124512","130.229599","46.6551361","2.7872849","5.3973103","22.617733","0.2067327","50.3","12.4","24.65208748","5.1","10.5","0.185384615","8.666666667","8.666666667","1.7","1.7","1.8","1.8","48.57142857","100","1.257256461","71.40740741","71.40740741","75.55555556","75.55555556","80","80","18.62602165","18.62602165","155.5555556","155.5555556"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02480","","","","3","3","4.01","10","3.82","0.49","5","","","","","","","","","","","","","","","4.31","8.32","0.382","3.333333333","3.333333333","1.436666667","1.436666667","1.336666667","1.336666667","51.80288462","100","","56.59259259","56.59259259","63.85185185","63.85185185","59.40740741","59.40740741","","","123.2592593","123.2592593"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02481","","","","3","3","1.29","13","3.74","0.39","5","5.7790203","36.059021","2.1159139","1.2016506","170.2073975","76.8262787","28.6905136","14.8665228","21.8351479","18.8792076","0.3059263","50.1","7.4","14.77045908","4.13","5.42","0.287692308","4.333333333","4.333333333","1.376666667","1.376666667","0.43","0.43","76.19926199","100","0.61001996","55.40740741","55.40740741","61.18518519","61.18518519","19.11111111","19.11111111","9.037332742","9.037332742","80.2962963","80.2962963"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02482","","","","3","3","0.72","10","2.51","0.2","5","5.3298473","0","1.7418599","1.2344203","158.677002","108.8122101","62.2881851","3.1452599","5.0502291","9.5091743","0.2303495","50.1","13.5","26.94610778","2.71","3.43","0.251","3.333333333","3.333333333","0.903333333","0.903333333","0.24","0.24","79.00874636","100","0.730239521","37.18518519","37.18518519","40.14814815","40.14814815","10.66666667","10.66666667","10.81836327","10.81836327","50.81481481","50.81481481"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02483","","","","3","2","0.9","5","0.6","0.31","5","6.5844908","38.5909119","2.0317378","1.2785316","99.8212891","107.8497314","42.0382156","5.8945379","9.230689","23.6319218","0.4805298","50.6","11.1","21.93675889","0.91","1.81","0.12","2.5","1.666666667","0.455","0.303333333","0.45","0.3","50.27624309","66.66666667","0.199624506","8.888888889","13.33333333","13.48148148","20.22222222","13.33333333","20","2.957400088","4.436100132","26.81481481","40.22222222"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02484","","","","3","2","1.2","11","2.2","0.41","5","9.5949402","44.3036423","3.217967","2.0270863","182.9196777","152.2119751","32.1061554","5.8288422","10.4131689","29.6576633","1.7264452","50","8.8","17.6","2.61","3.81","0.2","5.5","3.666666667","1.305","0.87","0.6","0.4","68.50393701","66.66666667","0.45936","32.59259259","48.88888889","38.66666667","58","17.77777778","26.66666667","6.805333333","10.208","56.44444444","84.66666667"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02485","","","","3","3","3.02","13","3.04","0.67","5","7.8372879","24.3201752","2.1541023","1.4030104","122.5623779","121.8257751","60.4853973","3.52915","5.980032","9.2968464","0.4173422","29.3","7.6","25.93856655","3.71","6.73","0.233846154","4.333333333","4.333333333","1.236666667","1.236666667","1.006666667","1.006666667","55.12630015","100","0.962320819","45.03703704","45.03703704","54.96296296","54.96296296","44.74074074","44.74074074","14.25660473","14.25660473","99.7037037","99.7037037"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02486","","","","3","2","0.06","2","0.27","0.22","7","8.3974104","24.702774","2.3458891","1.4929819","106.3226318","121.107605","34.6234245","5.8015985","8.9533682","30.8387604","0.5649424","24.6","5.3","21.54471545","0.49","0.55","0.135","1","0.666666667","0.245","0.163333333","0.03","0.02","89.09090909","66.66666667","0.105569106","4","6","7.259259259","10.88888889","0.888888889","1.333333333","1.563986751","2.345980126","8.148148148","12.22222222"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02487","","","","3","2","0.67","5","1.57","0.25","5","6.2276449","37.5589676","2.5839992","1.5942073","139.6114502","108.5575562","30.2727585","10.1890631","15.2671633","26.0126247","1.0413675","38.1","5.8","15.22309711","1.82","2.49","0.314","2.5","1.666666667","0.91","0.606666667","0.335","0.223333333","73.09236948","66.66666667","0.277060367","23.25925926","34.88888889","26.96296296","40.44444444","9.925925926","14.88888889","4.104598036","6.156897055","36.88888889","55.33333333"
"","","PEP2017SAT-OT01","","","","","","","","","PEP2017SAT-OT01-02488","","","","3","3","1.21","10","2.88","0.41","5","6.8905897","12.7136688","2.0948668","1.3469629","93.6994629","108.2031403","56.2640686","3.1841402","5.5846028","14.0479527","0.3421135","50.6","13.4","26.48221344","3.29","4.5","0.288","3.333333333","3.333333333","1.096666667","1.096666667","0.403333333","0.403333333","73.11111111","100","0.871264822","42.66666667","42.66666667","48.74074074","48.74074074","17.92592593","17.92592593","12.90762699","12.90762699","66.66666667","66.66666667"
