"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|month 1|after planting|COMP:0000023","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Alternaria symptoms estimating 1-9|month 1|before harvest|COMP:0000022","Alternaria symptoms estimating 1-9|month 1|after planting|COMP:0000026","Number of plants harvested per NET plot|CO_331:0000679","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00893","","","","16","16","2","3","8","1","1","14","21","11","5.4","0.55","10","2","3","3","2","0.15","5.95","15.95","32","0.257142857","0.05","0.1859375","2.285714286","2","1.5","1.3125","0.425","0.371875","0.714285714","0.625","65.625","37.30407524","87.5","11.25","12.39583333","20.83333333","33.22916667","12.85714286","14.16666667","23.80952381","37.97619048"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00894","","","","16","16","2","3","9","1","1","15","21","20","3.3","1.4","12","6","5","4","4","1.38","4.7","16.7","41","0.157142857","0.07","0.114634146","2.733333333","2.5625","1.4","1.3125","0.313333333","0.29375","0.8","0.75","51.2195122","28.14371257","93.75","6.875","9.791666667","25","34.79166667","7.333333333","10.44444444","26.66666667","37.11111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00895","","","","16","12","3","5","7","1","1","12","13","18","1.5","1.3","2","2","6","3","5","1.65","2.8","4.8","31","0.115384615","0.072222222","0.090322581","2.583333333","1.9375","1.083333333","0.8125","0.233333333","0.175","0.166666667","0.125","41.93548387","58.33333333","75","3.125","5.833333333","4.166666667","10","4.166666667","7.777777778","5.555555556","13.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00896","","","","16","15","4","4","8","1","1","14","24","20","6","1","10","6","2","3","2","1.5","7","17","44","0.25","0.05","0.159090909","3.142857143","2.75","1.714285714","1.5","0.5","0.4375","0.714285714","0.625","54.54545455","41.17647059","87.5","12.5","14.58333333","20.83333333","35.41666667","14.28571429","16.66666667","23.80952381","40.47619048"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00897","","","","16","16","2","5","6","1","1","16","20","14","3.4","0.8","5","2","4","1","2","1.74","4.2","9.2","34","0.17","0.057142857","0.123529412","2.125","2.125","1.25","1.25","0.2625","0.2625","0.3125","0.3125","58.82352941","45.65217391","100","7.083333333","8.75","10.41666667","19.16666667","7.083333333","8.75","10.41666667","19.16666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00898","","","","16","15","3","6","4","1","1","15","6","7","0.8","0.4","3","6","5","3","3","1.5","1.2","4.2","13","0.133333333","0.057142857","0.092307692","0.866666667","0.8125","0.4","0.375","0.08","0.075","0.2","0.1875","46.15384615","28.57142857","93.75","1.666666667","2.5","6.25","8.75","1.777777778","2.666666667","6.666666667","9.333333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00899","","","","16","16","4","6","6","1","1","16","13","12","2","0.6","3.2","2","5","4","2","5.46","2.6","5.8","25","0.153846154","0.05","0.104","1.5625","1.5625","0.8125","0.8125","0.1625","0.1625","0.2","0.2","52","44.82758621","100","4.166666667","5.416666667","6.666666667","12.08333333","4.166666667","5.416666667","6.666666667","12.08333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00900","","","","16","16","3","4","7","1","1","15","15","24","2","2","7.5","2","5","5","3","0","4","11.5","39","0.133333333","0.083333333","0.102564103","2.6","2.4375","1","0.9375","0.266666667","0.25","0.5","0.46875","38.46153846","34.7826087","93.75","4.166666667","8.333333333","15.625","23.95833333","4.444444444","8.888888889","16.66666667","25.55555556"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00901","","","","16","16","4","5","6","1","1","16","12","34","1.7","1","1.5","6","5","3","2","0.15","2.7","4.2","46","0.141666667","0.029411765","0.058695652","2.875","2.875","0.75","0.75","0.16875","0.16875","0.09375","0.09375","26.08695652","64.28571429","100","3.541666667","5.625","3.125","8.75","3.541666667","5.625","3.125","8.75"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00902","","","","16","16","2","3","5","1","1","16","38","26","5","1","1.2","5","4","3","3","1.65","6","7.2","64","0.131578947","0.038461538","0.09375","4","4","2.375","2.375","0.375","0.375","0.075","0.075","59.375","83.33333333","100","10.41666667","12.5","2.5","15","10.41666667","12.5","2.5","15"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00903","","","","16","15","2","4","6","1","1","15","13","28","2.6","1","2.6","2","4","3","2","0","3.6","6.2","41","0.2","0.035714286","0.087804878","2.733333333","2.5625","0.866666667","0.8125","0.24","0.225","0.173333333","0.1625","31.70731707","58.06451613","93.75","5.416666667","7.5","5.416666667","12.91666667","5.777777778","8","5.777777778","13.77777778"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00904","","","","16","16","3","6","7","1","1","16","26","36","6","1","3.5","4","2","2","2","1.38","7","10.5","62","0.230769231","0.027777778","0.112903226","3.875","3.875","1.625","1.625","0.4375","0.4375","0.21875","0.21875","41.93548387","66.66666667","100","12.5","14.58333333","7.291666667","21.875","12.5","14.58333333","7.291666667","21.875"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00905","","","","16","16","2","4","8","1","1","16","14","13","4","0.6","7","6","4","1","3","10.5","4.6","11.6","27","0.285714286","0.046153846","0.17037037","1.6875","1.6875","0.875","0.875","0.2875","0.2875","0.4375","0.4375","51.85185185","39.65517241","100","8.333333333","9.583333333","14.58333333","24.16666667","8.333333333","9.583333333","14.58333333","24.16666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00906","","","","16","16","3","4","7","1","1","16","26","53","5","1.4","3","4","4","3","3","7.23","6.4","9.4","79","0.192307692","0.026415094","0.081012658","4.9375","4.9375","1.625","1.625","0.4","0.4","0.1875","0.1875","32.91139241","68.08510638","100","10.41666667","13.33333333","6.25","19.58333333","10.41666667","13.33333333","6.25","19.58333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00907","","","","16","13","3","3","6","1","1","13","12","24","1.6","0.65","1","2","5","3","3","0.15","2.25","3.25","36","0.133333333","0.027083333","0.0625","2.769230769","2.25","0.923076923","0.75","0.173076923","0.140625","0.076923077","0.0625","33.33333333","69.23076923","81.25","3.333333333","4.6875","2.083333333","6.770833333","4.102564103","5.769230769","2.564102564","8.333333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00908","","","","16","14","3","3","6","1","1","14","15","14","1.4","0.45","1.5","6","5","3","2","11.03","1.85","3.35","29","0.093333333","0.032142857","0.063793103","2.071428571","1.8125","1.071428571","0.9375","0.132142857","0.115625","0.107142857","0.09375","51.72413793","55.2238806","87.5","2.916666667","3.854166667","3.125","6.979166667","3.333333333","4.404761905","3.571428571","7.976190476"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00909","","","","16","16","2","3","5","1","3","16","14","25","2","1","1.4","6","6","3","6","5.46","3","4.4","39","0.142857143","0.04","0.076923077","2.4375","2.4375","0.875","0.875","0.1875","0.1875","0.0875","0.0875","35.8974359","68.18181818","100","4.166666667","6.25","2.916666667","9.166666667","4.166666667","6.25","2.916666667","9.166666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00910","","","","16","15","3","4","6","1","1","15","20","34","2.2","1.2","3.8","4","4","3","3","0.15","3.4","7.2","54","0.11","0.035294118","0.062962963","3.6","3.375","1.333333333","1.25","0.226666667","0.2125","0.253333333","0.2375","37.03703704","47.22222222","93.75","4.583333333","7.083333333","7.916666667","15","4.888888889","7.555555556","8.444444444","16"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00911","","","","16","13","4","4","8","2","1","13","23","29","4","1.4","1.8","4","3","3","4","4.61","5.4","7.2","52","0.173913043","0.048275862","0.103846154","4","3.25","1.769230769","1.4375","0.415384615","0.3375","0.138461538","0.1125","44.23076923","75","81.25","8.333333333","11.25","3.75","15","10.25641026","13.84615385","4.615384615","18.46153846"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00912","","","","16","12","3","5","6","1","1","12","13","16","3","0.6","3","6","4","3","5","7.23","3.6","6.6","29","0.230769231","0.0375","0.124137931","2.416666667","1.8125","1.083333333","0.8125","0.3","0.225","0.25","0.1875","44.82758621","54.54545455","75","6.25","7.5","6.25","13.75","8.333333333","10","8.333333333","18.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00913","","","","16","16","2","3","6","1","1","16","19","8","3.4","0.4","2","6","4","4","5","10.5","3.8","5.8","27","0.178947368","0.05","0.140740741","1.6875","1.6875","1.1875","1.1875","0.2375","0.2375","0.125","0.125","70.37037037","65.51724138","100","7.083333333","7.916666667","4.166666667","12.08333333","7.083333333","7.916666667","4.166666667","12.08333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00914","","","","16","16","3","5","7","1","1","15","26","12","2.8","0.7","6","4","4","1","5","4.61","3.5","9.5","38","0.107692308","0.058333333","0.092105263","2.533333333","2.375","1.733333333","1.625","0.233333333","0.21875","0.4","0.375","68.42105263","36.84210526","93.75","5.833333333","7.291666667","12.5","19.79166667","6.222222222","7.777777778","13.33333333","21.11111111"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00915","","","","16","16","3","3","9","1","1","12","24","23","5.2","1","12","2","3","3","2","0","6.2","18.2","47","0.216666667","0.043478261","0.131914894","3.916666667","2.9375","2","1.5","0.516666667","0.3875","1","0.75","51.06382979","34.06593407","75","10.83333333","12.91666667","25","37.91666667","14.44444444","17.22222222","33.33333333","50.55555556"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00916","","","","16","16","2","4","8","1","1","15","47","12","5","0.5","8","4","2","3","5","11.03","5.5","13.5","59","0.106382979","0.041666667","0.093220339","3.933333333","3.6875","3.133333333","2.9375","0.366666667","0.34375","0.533333333","0.5","79.66101695","40.74074074","93.75","10.41666667","11.45833333","16.66666667","28.125","11.11111111","12.22222222","17.77777778","30"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00917","","","","16","16","3","5","8","1","1","15","27","41","6","1","4","6","2","3","2","1.38","7","11","68","0.222222222","0.024390244","0.102941176","4.533333333","4.25","1.8","1.6875","0.466666667","0.4375","0.266666667","0.25","39.70588235","63.63636364","93.75","12.5","14.58333333","8.333333333","22.91666667","13.33333333","15.55555556","8.888888889","24.44444444"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00918","","","","16","16","4","2","7","1","1","15","27","10","5.8","0.35","3","6","3","7","3","6.12","6.15","9.15","37","0.214814815","0.035","0.166216216","2.466666667","2.3125","1.8","1.6875","0.41","0.384375","0.2","0.1875","72.97297297","67.21311475","93.75","12.08333333","12.8125","6.25","19.0625","12.88888889","13.66666667","6.666666667","20.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00919","","","","16","16","2","4","7","1","1","16","21","41","0.6","1.3","4","6","2","3","5","1.38","1.9","5.9","62","0.028571429","0.031707317","0.030645161","3.875","3.875","1.3125","1.3125","0.11875","0.11875","0.25","0.25","33.87096774","32.20338983","100","1.25","3.958333333","8.333333333","12.29166667","1.25","3.958333333","8.333333333","12.29166667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00920","","","","16","14","2","5","6","1","2","14","18","18","2","0.6","4.4","6","5","1","3","1.5","2.6","7","36","0.111111111","0.033333333","0.072222222","2.571428571","2.25","1.285714286","1.125","0.185714286","0.1625","0.314285714","0.275","50","37.14285714","87.5","4.166666667","5.416666667","9.166666667","14.58333333","4.761904762","6.19047619","10.47619048","16.66666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00921","","","","16","16","4","6","5","1","1","16","16","17","2","0.6","1","6","3","3","3","7.76","2.6","3.6","33","0.125","0.035294118","0.078787879","2.0625","2.0625","1","1","0.1625","0.1625","0.0625","0.0625","48.48484848","72.22222222","100","4.166666667","5.416666667","2.083333333","7.5","4.166666667","5.416666667","2.083333333","7.5"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00922","","","","16","15","3","5","7","1","1","15","12","13","1.5","0.6","4.5","5","7","1","3","0.15","2.1","6.6","25","0.125","0.046153846","0.084","1.666666667","1.5625","0.8","0.75","0.14","0.13125","0.3","0.28125","48","31.81818182","93.75","3.125","4.375","9.375","13.75","3.333333333","4.666666667","10","14.66666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00923","","","","16","16","4","4","5","1","1","15","13","20","1.5","0.1","1.2","4","6","3","7","4.61","1.6","2.8","33","0.115384615","0.005","0.048484848","2.2","2.0625","0.866666667","0.8125","0.106666667","0.1","0.08","0.075","39.39393939","57.14285714","93.75","3.125","3.333333333","2.5","5.833333333","3.333333333","3.555555556","2.666666667","6.222222222"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00924","","","","16","16","4","4","6","1","1","16","14","10","2.1","0.4","1.5","4","4","2","6","10.5","2.5","4","24","0.15","0.04","0.104166667","1.5","1.5","0.875","0.875","0.15625","0.15625","0.09375","0.09375","58.33333333","62.5","100","4.375","5.208333333","3.125","8.333333333","4.375","5.208333333","3.125","8.333333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00925","","","","16","16","3","3","7","1","1","16","26","19","4.3","0.68","11.5","5","4","2","3","0.15","4.98","16.48","45","0.165384615","0.035789474","0.110666667","2.8125","2.8125","1.625","1.625","0.31125","0.31125","0.71875","0.71875","57.77777778","30.2184466","100","8.958333333","10.375","23.95833333","34.33333333","8.958333333","10.375","23.95833333","34.33333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00926","","","","16","16","4","2","7","1","1","16","19","24","3.3","1.03","4","4","3","2","3","7.23","4.33","8.33","43","0.173684211","0.042916667","0.100697674","2.6875","2.6875","1.1875","1.1875","0.270625","0.270625","0.25","0.25","44.18604651","51.98079232","100","6.875","9.020833333","8.333333333","17.35416667","6.875","9.020833333","8.333333333","17.35416667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00927","","","","16","16","3","3","8","1","1","16","27","5","9.5","0.36","13","8","1","4","3","4.61","9.86","22.86","32","0.351851852","0.072","0.308125","2","2","1.6875","1.6875","0.61625","0.61625","0.8125","0.8125","84.375","43.13210849","100","19.79166667","20.54166667","27.08333333","47.625","19.79166667","20.54166667","27.08333333","47.625"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00928","","","","16","13","4","4","9","1","1","12","36","26","10","0.1","6.3","3","1","8","3","1.38","10.1","16.4","62","0.277777778","0.003846154","0.162903226","5.166666667","3.875","3","2.25","0.841666667","0.63125","0.525","0.39375","58.06451613","61.58536585","75","20.83333333","21.04166667","13.125","34.16666667","27.77777778","28.05555556","17.5","45.55555556"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00929","","","","16","13","3","3","6","1","1","13","13","9","2.3","0.36","1.5","2","5","2","2","0.02","2.66","4.16","22","0.176923077","0.04","0.120909091","1.692307692","1.375","1","0.8125","0.204615385","0.16625","0.115384615","0.09375","59.09090909","63.94230769","81.25","4.791666667","5.541666667","3.125","8.666666667","5.897435897","6.820512821","3.846153846","10.66666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00930","","","","16","15","3","3","5","1","1","15","23","30","2.5","1.3","2","3","4","8","4","1.38","3.8","5.8","53","0.108695652","0.043333333","0.071698113","3.533333333","3.3125","1.533333333","1.4375","0.253333333","0.2375","0.133333333","0.125","43.39622642","65.51724138","93.75","5.208333333","7.916666667","4.166666667","12.08333333","5.555555556","8.444444444","4.444444444","12.88888889"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00931","","","","16","15","2","4","5","1","1","15","34","22","4.5","0.54","1.5","2","5","3","5","0.02","5.04","6.54","56","0.132352941","0.024545455","0.09","3.733333333","3.5","2.266666667","2.125","0.336","0.315","0.1","0.09375","60.71428571","77.06422018","93.75","9.375","10.5","3.125","13.625","10","11.2","3.333333333","14.53333333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00932","","","","16","16","2","5","7","1","1","16","22","34","5.1","1","5","8","2","5","6","4.61","6.1","11.1","56","0.231818182","0.029411765","0.108928571","3.5","3.5","1.375","1.375","0.38125","0.38125","0.3125","0.3125","39.28571429","54.95495495","100","10.625","12.70833333","10.41666667","23.125","10.625","12.70833333","10.41666667","23.125"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00933","","","","16","16","3","4","6","1","1","16","18","27","2.1","0.76","3","5","6","3","6","11.03","2.86","5.86","45","0.116666667","0.028148148","0.063555556","2.8125","2.8125","1.125","1.125","0.17875","0.17875","0.1875","0.1875","40","48.80546075","100","4.375","5.958333333","6.25","12.20833333","4.375","5.958333333","6.25","12.20833333"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00934","","","","16","16","3","4","7","1","1","16","16","11","4.1","0.48","3.1","6","3","2","6","0","4.58","7.68","27","0.25625","0.043636364","0.16962963","1.6875","1.6875","1","1","0.28625","0.28625","0.19375","0.19375","59.25925926","59.63541667","100","8.541666667","9.541666667","6.458333333","16","8.541666667","9.541666667","6.458333333","16"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00935","","","","16","15","4","3","8","1","1","12","10","6","1.5","0.2","11.5","6","4","2","3","0.02","1.7","13.2","16","0.15","0.033333333","0.10625","1.333333333","1","0.833333333","0.625","0.141666667","0.10625","0.958333333","0.71875","62.5","12.87878788","75","3.125","3.541666667","23.95833333","27.5","4.166666667","4.722222222","31.94444444","36.66666667"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00936","","","","16","16","4","4","7","1","1","13","28","34","6.3","0.84","4","4","2","4","3","7.23","7.14","11.14","62","0.225","0.024705882","0.11516129","4.769230769","3.875","2.153846154","1.75","0.549230769","0.44625","0.307692308","0.25","45.16129032","64.09335727","81.25","13.125","14.875","8.333333333","23.20833333","16.15384615","18.30769231","10.25641026","28.56410256"
"","","UGP2017NAM-PT04","","","","","","","","","UGP2017NAM-PT04-00937","","","","16","16","2","3","9","1","1","15","28","49","4.5","1.44","12","6","2","2","3","0","5.94","17.94","77","0.160714286","0.029387755","0.077142857","5.133333333","4.8125","1.866666667","1.75","0.396","0.37125","0.8","0.75","36.36363636","33.11036789","93.75","9.375","12.375","25","37.375","10","13.2","26.66666667","39.86666667"
