"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003 "
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01325","","","","3","3","2","0","2","0","0.12","0.5","6","0.12","0.62","2","","0.06","0.06","0.666666667","0","0.04","0.166666667","0","19.35483871","0","1.333333333","5.555555556","6.888888889","0.666666667","0","0.04","0.166666667","100","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01326","","","","3","3","3","3","0","0.84","0","10","3","0.84","10.84","3","0.28","","0.28","1","1","0.28","3.333333333","100","7.749077491","9.333333333","9.333333333","111.1111111","120.4444444","1","1","0.28","3.333333333","100","9.333333333","9.333333333","111.1111111","120.4444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01327","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01328","","","","3","2","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.25","","0","0","0","8.333333333","8.333333333","0","0","0","0.166666667","66.66666667","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01329","","","","3","2","2","2","0","0.2","0","0.5","5","0.2","0.7","2","0.1","","0.1","1","1","0.1","0.25","100","28.57142857","3.333333333","3.333333333","8.333333333","11.66666667","0.666666667","0.666666667","0.066666667","0.166666667","66.66666667","2.222222222","2.222222222","5.555555556","7.777777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01330","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01331","","","","3","2","2","6","0","0.68","0","0.5","5","0.68","1.18","6","0.113333333","","0.113333333","3","3","0.34","0.25","100","57.62711864","11.33333333","11.33333333","8.333333333","19.66666667","2","2","0.226666667","0.166666667","66.66666667","7.555555556","7.555555556","5.555555556","13.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01332","","","","3","1","1","0","2","0","0.14","0.5","4","0.14","0.64","2","","0.07","0.07","2","0","0.14","0.5","0","21.875","0","4.666666667","16.66666667","21.33333333","0.666666667","0","0.046666667","0.166666667","33.33333333","0","1.555555556","5.555555556","7.111111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01333","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01334","","","","3","2","1","0","2","0","0.12","0.5","4","0.12","0.62","2","","0.06","0.06","1","0","0.06","0.25","0","19.35483871","0","2","8.333333333","10.33333333","0.666666667","0","0.04","0.166666667","66.66666667","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01401","","","","3","1","1","0","1","0","0.12","0.5","5","0.12","0.62","1","","0.12","0.12","1","0","0.12","0.5","0","19.35483871","0","4","16.66666667","20.66666667","0.333333333","0","0.04","0.166666667","33.33333333","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01402","","","","3","2","2","2","0","0.52","0","2.5","4","0.52","3.02","2","0.26","","0.26","1","1","0.26","1.25","100","17.21854305","8.666666667","8.666666667","41.66666667","50.33333333","0.666666667","0.666666667","0.173333333","0.833333333","66.66666667","5.777777778","5.777777778","27.77777778","33.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01403","","","","3","1","1","1","0","0.78","0","2","5","0.78","2.78","1","0.78","","0.78","1","1","0.78","2","100","28.05755396","26","26","66.66666667","92.66666667","0.333333333","0.333333333","0.26","0.666666667","33.33333333","8.666666667","8.666666667","22.22222222","30.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01404","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01405","","","","3","1","0","0","0","0","0","0.5","5","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01406","","","","3","2","1","0","1","0","0.14","2","5","0.14","2.14","1","","0.14","0.14","0.5","0","0.07","1","0","6.542056075","0","2.333333333","33.33333333","35.66666667","0.333333333","0","0.046666667","0.666666667","66.66666667","0","1.555555556","22.22222222","23.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01407","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01408","","","","3","2","2","0","3","0","0.14","4","3","0.14","4.14","3","","0.046666667","0.046666667","1.5","0","0.07","2","0","3.381642512","0","2.333333333","66.66666667","69","1","0","0.046666667","1.333333333","66.66666667","0","1.555555556","44.44444444","46"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01409","","","","3","1","1","0","1","0","0.12","0.5","5","0.12","0.62","1","","0.12","0.12","1","0","0.12","0.5","0","19.35483871","0","4","16.66666667","20.66666667","0.333333333","0","0.04","0.166666667","33.33333333","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01410","","","","3","1","1","0","1","0","0.13","0.5","5","0.13","0.63","1","","0.13","0.13","1","0","0.13","0.5","0","20.63492063","0","4.333333333","16.66666667","21","0.333333333","0","0.043333333","0.166666667","33.33333333","0","1.444444444","5.555555556","7"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01411","","","","3","2","2","3","0","0.46","0","1","5","0.46","1.46","3","0.153333333","","0.153333333","1.5","1.5","0.23","0.5","100","31.50684932","7.666666667","7.666666667","16.66666667","24.33333333","1","1","0.153333333","0.333333333","66.66666667","5.111111111","5.111111111","11.11111111","16.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01412","","","","3","2","1","0","1","0","0.12","0.5","5","0.12","0.62","1","","0.12","0.12","0.5","0","0.06","0.25","0","19.35483871","0","2","8.333333333","10.33333333","0.333333333","0","0.04","0.166666667","66.66666667","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01413","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01414","","","","3","3","3","3","2","0.42","0.14","0.5","5","0.56","1.06","5","0.14","0.07","0.112","1.666666667","1","0.186666667","0.166666667","60","52.83018868","4.666666667","6.222222222","5.555555556","11.77777778","1.666666667","1","0.186666667","0.166666667","100","4.666666667","6.222222222","5.555555556","11.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01415","","","","3","2","2","5","0","1.4","0","3","5","1.4","4.4","5","0.28","","0.28","2.5","2.5","0.7","1.5","100","31.81818182","23.33333333","23.33333333","50","73.33333333","1.666666667","1.666666667","0.466666667","1","66.66666667","15.55555556","15.55555556","33.33333333","48.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01416","","","","3","3","3","7","0","1.38","0","2","4","1.38","3.38","7","0.197142857","","0.197142857","2.333333333","2.333333333","0.46","0.666666667","100","40.82840237","15.33333333","15.33333333","22.22222222","37.55555556","2.333333333","2.333333333","0.46","0.666666667","100","15.33333333","15.33333333","22.22222222","37.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01417","","","","3","2","2","3","4","0.44","0.18","0.5","4","0.62","1.12","7","0.146666667","0.045","0.088571429","3.5","1.5","0.31","0.25","42.85714286","55.35714286","7.333333333","10.33333333","8.333333333","18.66666667","2.333333333","1","0.206666667","0.166666667","66.66666667","4.888888889","6.888888889","5.555555556","12.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01418","","","","3","3","2","12","2","2.4","0.14","4","4","2.54","6.54","14","0.2","0.07","0.181428571","4.666666667","4","0.846666667","1.333333333","85.71428571","38.83792049","26.66666667","28.22222222","44.44444444","72.66666667","4.666666667","4","0.846666667","1.333333333","100","26.66666667","28.22222222","44.44444444","72.66666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01419","","","","3","1","1","0","1","0","0.1","0.5","4","0.1","0.6","1","","0.1","0.1","1","0","0.1","0.5","0","16.66666667","0","3.333333333","16.66666667","20","0.333333333","0","0.033333333","0.166666667","33.33333333","0","1.111111111","5.555555556","6.666666667"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01420","","","","3","3","1","0","2","0","0.12","6","3","0.12","6.12","2","","0.06","0.06","0.666666667","0","0.04","2","0","1.960784314","0","1.333333333","66.66666667","68","0.666666667","0","0.04","2","100","0","1.333333333","66.66666667","68"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01421","","","","3","3","2","2","0","0.2","0","2","4","0.2","2.2","2","0.1","","0.1","0.666666667","0.666666667","0.066666667","0.666666667","100","9.090909091","2.222222222","2.222222222","22.22222222","24.44444444","0.666666667","0.666666667","0.066666667","0.666666667","100","2.222222222","2.222222222","22.22222222","24.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01422","","","","3","2","2","3","5","0.54","0.24","2","4","0.78","2.78","8","0.18","0.048","0.0975","4","1.5","0.39","1","37.5","28.05755396","9","13","33.33333333","46.33333333","2.666666667","1","0.26","0.666666667","66.66666667","6","8.666666667","22.22222222","30.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01423","","","","3","2","2","3","0","2.68","0","5","4","2.68","7.68","3","0.893333333","","0.893333333","1.5","1.5","1.34","2.5","100","34.89583333","44.66666667","44.66666667","83.33333333","128","1","1","0.893333333","1.666666667","66.66666667","29.77777778","29.77777778","55.55555556","85.33333333"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01424","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01425","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01426","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01427","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01428","","","","3","2","2","4","1","1.58","0.12","2","4","1.7","3.7","5","0.395","0.12","0.34","2.5","2","0.85","1","80","45.94594595","26.33333333","28.33333333","33.33333333","61.66666667","1.666666667","1.333333333","0.566666667","0.666666667","66.66666667","17.55555556","18.88888889","22.22222222","41.11111111"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01429","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01430","","","","3","3","3","4","1","1.92","0.1","10","3","2.02","12.02","5","0.48","0.1","0.404","1.666666667","1.333333333","0.673333333","3.333333333","80","16.80532446","21.33333333","22.44444444","111.1111111","133.5555556","1.666666667","1.333333333","0.673333333","3.333333333","100","21.33333333","22.44444444","111.1111111","133.5555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01431","","","","3","1","1","1","0","0.3","0","4","5","0.3","4.3","1","0.3","","0.3","1","1","0.3","4","100","6.976744186","10","10","133.3333333","143.3333333","0.333333333","0.333333333","0.1","1.333333333","33.33333333","3.333333333","3.333333333","44.44444444","47.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01432","","","","3","1","1","4","0","0.84","0","0.5","6","0.84","1.34","4","0.21","","0.21","4","4","0.84","0.5","100","62.68656716","28","28","16.66666667","44.66666667","1.333333333","1.333333333","0.28","0.166666667","33.33333333","9.333333333","9.333333333","5.555555556","14.88888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01433","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01434","","","","3","1","1","2","0","0.48","0","2","5","0.48","2.48","2","0.24","","0.24","2","2","0.48","2","100","19.35483871","16","16","66.66666667","82.66666667","0.666666667","0.666666667","0.16","0.666666667","33.33333333","5.333333333","5.333333333","22.22222222","27.55555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01501","","","","3","1","1","3","1","0.64","0.1","2","4","0.74","2.74","4","0.213333333","0.1","0.185","4","3","0.74","2","75","27.00729927","21.33333333","24.66666667","66.66666667","91.33333333","1.333333333","1","0.246666667","0.666666667","33.33333333","7.111111111","8.222222222","22.22222222","30.44444444"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01502","","","","3","1","0","0","0","0","0","2","3","0","2","0","","","","0","0","0","2","","0","0","0","66.66666667","66.66666667","0","0","0","0.666666667","33.33333333","0","0","22.22222222","22.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01503","","","","3","1","1","1","1","0.36","0.12","4","3","0.48","4.48","2","0.36","0.12","0.24","2","1","0.48","4","50","10.71428571","12","16","133.3333333","149.3333333","0.666666667","0.333333333","0.16","1.333333333","33.33333333","4","5.333333333","44.44444444","49.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01504","","","","3","3","3","5","0","1.16","0","3","4","1.16","4.16","5","0.232","","0.232","1.666666667","1.666666667","0.386666667","1","100","27.88461538","12.88888889","12.88888889","33.33333333","46.22222222","1.666666667","1.666666667","0.386666667","1","100","12.88888889","12.88888889","33.33333333","46.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01505","","","","3","1","0","0","0","0","0","0.5","3","0","0.5","0","","","","0","0","0","0.5","","0","0","0","16.66666667","16.66666667","0","0","0","0.166666667","33.33333333","0","0","5.555555556","5.555555556"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01506","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01507","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01508","","","","3","2","2","3","0","0.34","0","4","3","0.34","4.34","3","0.113333333","","0.113333333","1.5","1.5","0.17","2","100","7.834101382","5.666666667","5.666666667","66.66666667","72.33333333","1","1","0.113333333","1.333333333","66.66666667","3.777777778","3.777777778","44.44444444","48.22222222"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01509","","","","3","2","1","0","1","0","0.12","0.5","5","0.12","0.62","1","","0.12","0.12","0.5","0","0.06","0.25","0","19.35483871","0","2","8.333333333","10.33333333","0.333333333","0","0.04","0.166666667","66.66666667","0","1.333333333","5.555555556","6.888888889"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01510","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01511","","","","3","3","3","7","0","2.02","0","3","3","2.02","5.02","7","0.288571429","","0.288571429","2.333333333","2.333333333","0.673333333","1","100","40.23904382","22.44444444","22.44444444","33.33333333","55.77777778","2.333333333","2.333333333","0.673333333","1","100","22.44444444","22.44444444","33.33333333","55.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01512","","","","3","2","2","1","1","1.28","0.1","4","3","1.38","5.38","2","1.28","0.1","0.69","1","0.5","0.69","2","50","25.65055762","21.33333333","23","66.66666667","89.66666667","0.666666667","0.333333333","0.46","1.333333333","66.66666667","14.22222222","15.33333333","44.44444444","59.77777778"
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01513","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01514","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018FMS-ST02","","","","","","","","","GHP2018FMS-ST02-01515","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
