"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Storage root dry matter content computing percent|CO_331:0000297","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00266","","","","","","","","","","","","","","","12","2","1","0","0","0","","","","","","","9","0","0","0.16","0","0.16","0","","","","0","0","0","0","0","0","0.16","0.013333333","","0","8.333333333","","0","0","0","0","0.444444444","5.333333333","","","0.444444444","5.333333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00267","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00268","","","","","","","","","","","","","","","12","12","6","0","0","0","","","","","","","2","0","0","1.95","0","1.95","0","","","","0","0","0","0","0","0","0.325","0.1625","","0","50","","0","0","0","0","5.416666667","10.83333333","","","5.416666667","10.83333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00269","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00270","","","","1.4279423","1.48","0.86","15.96","48.58","0.94","3.41","2.19","75.65","17.74","32.85302594","12","9","7","2","0","6","1","1","1","3","6","7","3","0","0.53","3.16","0.53","3.69","6","","0.088333333","0.088333333","0.857142857","0.5","0","0","0.075714286","0.044166667","0.451428571","0.263333333","0","14.36314363","58.33333333","0.174121037","0","0","1.472222222","2.523809524","8.777777778","15.04761905","0.483669549","0.829147797","10.25","17.57142857"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00271","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00272","","","","15.9686241","2.12","1.29","14.4","49.07","0.36","2.68","4.15","69.58","20","29.34583248","12","9","4","1","2","0","1","1","1","2","4","4","2","0.74","0","2.4","0.74","3.14","2","0.37","","0.37","0.5","0.166666667","0.5","0.166666667","0.185","0.061666667","0.6","0.2","100","23.56687898","33.33333333","0.21715916","2.055555556","6.166666667","2.055555556","6.166666667","6.666666667","20","0.60321989","1.80965967","8.722222222","26.16666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00273","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00274","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00275","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00276","","","","","","","","","","","","","","","12","4","1","1","0","1","","1","","","","","8","0","0.1","0.62","0.1","0.72","1","","0.1","0.1","1","0.083333333","0","0","0.1","0.008333333","0.62","0.051666667","0","13.88888889","8.333333333","","0","0","0.277777778","3.333333333","1.722222222","20.66666667","","","2","24"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00277","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00278","","","","","","","","","","","","","","","12","12","6","4","6","5","1","1","1","","4","7","3","0.86","0.16","4.85","1.02","5.87","11","0.143333333","0.032","0.092727273","1.833333333","0.916666667","1","0.5","0.17","0.085","0.808333333","0.404166667","54.54545455","17.37649063","50","","2.388888889","4.777777778","2.833333333","5.666666667","13.47222222","26.94444444","","","16.30555556","32.61111111"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00279","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00280","","","","1.5858498","2","1.04","15.39","48.83","3.62","5.23","3.72","62.4","9.81","31.51750973","12","12","9","3","2","12","1","1","1","3","4","3","4","0.4","0.5","8.5","0.9","9.4","14","0.2","0.041666667","0.064285714","1.555555556","1.166666667","0.222222222","0.166666667","0.1","0.075","0.944444444","0.708333333","14.28571429","9.574468085","75","0.283657588","1.111111111","1.481481481","2.5","3.333333333","23.61111111","31.48148148","0.787937743","1.050583658","26.11111111","34.81481481"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00281","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00282","","","","","","","","","","","","","","","12","5","4","0","0","0","","","","","","","6","0","0","0.8","0","0.8","0","","","","0","0","0","0","0","0","0.2","0.066666667","","0","33.33333333","","0","0","0","0","2.222222222","6.666666667","","","2.222222222","6.666666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00283","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00284","","","","15.5891914","2.27","1.22","11.69","37.82","2.5","4.07","4.77","64.21","10.42","30.90957166","12","8","6","2","1","1","1","1","1","3","7","8","8","0.15","0.1","1.6","0.25","1.85","2","0.15","0.1","0.125","0.333333333","0.166666667","0.166666667","0.083333333","0.041666667","0.020833333","0.266666667","0.133333333","50","13.51351351","50","0.077273929","0.416666667","0.833333333","0.694444444","1.388888889","4.444444444","8.888888889","0.214649803","0.429299606","5.138888889","10.27777778"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00285","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00286","","","","","","","","","","","","","","","12","1","1","0","0","0","","","","","","","2","0","0","0.55","0","0.55","0","","","","0","0","0","0","0","0","0.55","0.045833333","","0","8.333333333","","0","0","0","0","1.527777778","18.33333333","","","1.527777778","18.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00287","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00288","","","","19.3106346","1.97","0.98","15.06","48.45","4.74","7.09","3.52","61.15","9.07","31.08359133","12","12","6","5","6","4","1","1","1","3","4","1","4","1.3","0.2","5.82","1.5","7.32","10","0.216666667","0.05","0.15","1.666666667","0.833333333","1","0.5","0.25","0.125","0.97","0.485","60","20.49180328","50","0.46625387","3.611111111","7.222222222","4.166666667","8.333333333","16.16666667","32.33333333","1.295149639","2.590299278","20.33333333","40.66666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00289","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00290","","","","","","","","","","","","","","","12","4","1","0","0","0","","","","","","","7","0","0","0.94","0","0.94","0","","","","0","0","0","0","0","0","0.94","0.078333333","","0","8.333333333","","0","0","0","0","2.611111111","31.33333333","","","2.611111111","31.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00291","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00292","","","","","","","","","","","","","","","12","9","1","0","0","0","","","","","","","3","0","0","1.9","0","1.9","0","","","","0","0","0","0","0","0","1.9","0.158333333","","0","8.333333333","","0","0","0","0","5.277777778","63.33333333","","","5.277777778","63.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00293","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00294","","","","20.6753578","2.17","1.05","13.01","48.37","2.16","3.44","3.42","64.16","12.6","26.89683688","12","11","7","4","1","3","1","1","1","2","1","4","9","0.2","0.1","0.48","0.3","0.78","4","0.2","0.033333333","0.075","0.571428571","0.333333333","0.142857143","0.083333333","0.042857143","0.025","0.068571429","0.04","25","38.46153846","58.33333333","0.080690511","0.555555556","0.952380952","0.833333333","1.428571429","1.333333333","2.285714286","0.224140307","0.384240527","2.166666667","3.714285714"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00295","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00296","","","","","","","","","","","","","","","12","9","5","0","0","0","","","","","","","4","0","0","1.55","0","1.55","0","","","","0","0","0","0","0","0","0.31","0.129166667","","0","41.66666667","","0","0","0","0","4.305555556","10.33333333","","","4.305555556","10.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00297","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00298","","","","","","","","","","","","","","","12","8","2","2","0","3","","1","","","","","3","0","0.14","1.25","0.14","1.39","3","","0.046666667","0.046666667","1.5","0.25","0","0","0.07","0.011666667","0.625","0.104166667","0","10.07194245","16.66666667","","0","0","0.388888889","2.333333333","3.472222222","20.83333333","","","3.861111111","23.16666667"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00299","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00300","","","","11.5799255","2.04","0.97","14.54","48.81","4.32","6.78","3.37","55.37","18.48","29.78897767","12","12","5","","","","","","","","","","6","","","2.32","","","","","","","","","","","","","0.464","0.193333333","","","41.66666667","","","","","","6.444444444","15.46666667","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00301","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00302","","","","3.8795147","1.84","0.82","15.86","48.83","4.89","6.38","3.62","64.06","4.24","32.48003277","12","12","6","2","4","0","1","1","1","3","5","8","3","0.34","0","8.65","0.34","8.99","4","0.085","","0.085","0.666666667","0.333333333","0.666666667","0.333333333","0.056666667","0.028333333","1.441666667","0.720833333","100","3.781979978","50","0.110432111","0.944444444","1.888888889","0.944444444","1.888888889","24.02777778","48.05555556","0.306755865","0.61351173","24.97222222","49.94444444"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00303","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00304","","","","","","","","","","","","","","","12","12","7","0","0","0","","","","","","","6","0","0","3.82","0","3.82","0","","","","0","0","0","0","0","0","0.545714286","0.318333333","","0","58.33333333","","0","0","0","0","10.61111111","18.19047619","","","10.61111111","18.19047619"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00305","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00306","","","","13.3481865","1.7","0.66","14.56","48.26","5.55","7.16","1.77","63.57","5.14","30.16991297","12","9","4","1","0","3","","1","","3","","","6","0","0.08","2.72","0.08","2.8","3","","0.026666667","0.026666667","0.75","0.25","0","0","0.02","0.006666667","0.68","0.226666667","0","2.857142857","33.33333333","0.02413593","0","0","0.222222222","0.666666667","7.555555556","22.66666667","0.067044251","0.201132753","7.777777778","23.33333333"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00307","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00308","","","","0","2.14","1.32","16.65","48.34","0.96","2.4","4.85","65.04","13.96","34.44352503","12","12","9","8","13","11","1","1","1","3","7","8","3","1.68","0.42","4.15","2.1","6.25","24","0.129230769","0.038181818","0.0875","2.666666667","2","1.444444444","1.083333333","0.233333333","0.175","0.461111111","0.345833333","54.16666667","33.6","75","0.723314026","4.666666667","6.222222222","5.833333333","7.777777778","11.52777778","15.37037037","2.009205627","2.678940836","17.36111111","23.14814815"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00309","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00310","","","","18.8814507","2.33","1.24","14.29","48.88","2.97","5.3","4.11","60.5","11.45","29.23486088","12","12","7","4","3","3","1","1","1","3","5","4","3","0.36","0.14","6.9","0.5","7.4","6","0.12","0.046666667","0.083333333","0.857142857","0.5","0.428571429","0.25","0.071428571","0.041666667","0.985714286","0.575","50","6.756756757","58.33333333","0.146174304","1","1.714285714","1.388888889","2.380952381","19.16666667","32.85714286","0.406039734","0.696068116","20.55555556","35.23809524"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00311","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00312","","","","","","","","","","","","","","","12","8","4","0","0","0","","","","","","","5","0","0","3.06","0","3.06","0","","","","0","0","0","0","0","0","0.765","0.255","","0","33.33333333","","0","0","0","0","8.5","25.5","","","8.5","25.5"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00313","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00314","","","","","","","","","","","","","","","12","12","6","0","0","0","","","","","","","7","0","0","0.32","0","0.32","0","","","","0","0","0","0","0","0","0.053333333","0.026666667","","0","50","","0","0","0","0","0.888888889","1.777777778","","","0.888888889","1.777777778"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00315","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00316","","","","0","1.78","1.04","16.56","48.69","2.93","4.66","4.48","65.24","11.27","34.01109057","12","12","12","10","17","13","1","1","1","3","7","9","1","2.68","0.32","6.45","3","9.45","30","0.157647059","0.024615385","0.1","2.5","2.5","1.416666667","1.416666667","0.25","0.25","0.5375","0.5375","56.66666667","31.74603175","100","1.020332717","7.444444444","7.444444444","8.333333333","8.333333333","17.91666667","17.91666667","2.834257548","2.834257548","26.25","26.25"
"","","GHP2017WCH-ST01","","","","","","","","","GHP2017WCH-ST01-00317","","","","","","","","","","","","","","","12","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
