"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Fresh weight of storage root samples measuring g|CO_331:0000243","Dry weight of storage root samples measuring g|CO_331:0000247","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Virus symptoms estimating 1-9|CO_331:0000193","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023 "
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00500","","","","30","19","12.87","40","10.45","0.97","152.16","35.16","5","","11.42","24.29","0.26125","2.105263158","1.333333333","0.601052632","0.380666667","0.677368421","0.429","47.01523261","63.33333333","23.10725552","2.63884858","15.48148148","24.44444444","16.91851852","26.71345029","19.06666667","30.10526316","3.909405304","6.172745217","35.98518519","56.81871345","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00501","","","","30","19","8.84","66","19.46","0.5","153.25","33.05","2","","19.96","28.8","0.294848485","3.473684211","2.2","1.050526316","0.665333333","0.465263158","0.294666667","69.30555556","63.33333333","21.56606852","4.304587276","28.82962963","45.52046784","29.57037037","46.69005848","13.0962963","20.67836257","6.377166334","10.06921","42.66666667","67.36842105","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00502","","","","30","7","4.67","9","1.47","0.27","53.94","6.98","6","","1.74","6.41","0.163333333","1.285714286","0.3","0.248571429","0.058","0.667142857","0.155666667","27.1450858","23.33333333","12.94030404","0.22516129","2.177777778","9.333333333","2.577777778","11.04761905","6.918518519","29.65079365","0.333572282","1.429595494","9.496296296","40.6984127","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00503","","","","30","22","31.4","76","15.46","0.42","151.68","31.45","3","","15.88","47.28","0.203421053","3.454545455","2.533333333","0.721818182","0.529333333","1.427272727","1.046666667","33.58714044","73.33333333","20.73444093","3.292629219","22.9037037","31.23232323","23.52592593","32.08080808","46.51851852","63.43434343","4.877969214","6.651776201","70.04444444","95.51515152","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00504","","","","30","19","9.61","44","15.61","1.08","152.52","35.4","4","","16.69","26.3","0.354772727","2.315789474","1.466666667","0.878421053","0.556333333","0.505789474","0.320333333","63.46007605","63.33333333","23.21007081","3.873760818","23.12592593","36.51461988","24.72592593","39.04093567","14.23703704","22.47953216","5.738904916","9.061428815","38.96296296","61.52046784","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00505","","","","30","23","19.69","49","12.64","3.32","146.91","27.89","4","","15.96","35.65","0.257959184","2.130434783","1.633333333","0.693913043","0.532","0.856086957","0.656333333","44.76858345","76.66666667","18.98441223","3.029912191","18.72592593","24.42512077","23.64444444","30.84057971","29.17037037","38.04830918","4.488758802","5.854902785","52.81481481","68.88888889","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00506","","","","30","18","7.55","15","5.53","1.22","152.86","34.17","5","","6.75","14.3","0.368666667","0.833333333","0.5","0.375","0.225","0.419444444","0.251666667","47.2027972","60","22.35378778","1.508880675","8.192592593","13.65432099","10","16.66666667","11.18518519","18.64197531","2.235378778","3.725631297","21.18518519","35.30864198","3.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00507","","","","30","25","25.31","126","31.63","0.86","152.4","32.76","3","","32.49","57.8","0.251031746","5.04","4.2","1.2996","1.083","1.0124","0.843666667","56.21107266","83.33333333","21.49606299","6.984070866","46.85925926","56.23111111","48.13333333","57.76","37.4962963","44.99555556","10.34677165","12.41612598","85.62962963","102.7555556",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00508","","","","30","22","22.73","85","20.05","1.37","107.28","23.93","6","","21.42","44.15","0.235882353","3.863636364","2.833333333","0.973636364","0.714","1.033181818","0.757666667","48.51642129","73.33333333","22.30611484","4.777969799","29.7037037","40.50505051","31.73333333","43.27272727","33.67407407","45.91919192","7.078473776","9.65246424","65.40740741","89.19191919","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00509","","","","30","25","15.68","59","15.12","1.56","147.96","29.91","4","","16.68","32.36","0.256271186","2.36","1.966666667","0.6672","0.556","0.6272","0.522666667","51.54511743","83.33333333","20.21492295","3.371849148","22.4","26.88","24.71111111","29.65333333","23.22962963","27.87555556","4.995332072","5.994398486","47.94074074","57.52888889","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00510","","","","30","17","12.46","73","19.39","1.07","149.29","34.94","5","","20.46","32.92","0.265616438","4.294117647","2.433333333","1.203529412","0.682","0.732941176","0.415333333","62.15066829","56.66666667","23.4041128","4.788481479","28.72592593","50.69281046","30.31111111","53.49019608","18.45925926","32.5751634","7.094046636","12.51890583","48.77037037","86.06535948","4.41"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00511","","","","30","23","30.65","78","12.7","2.83","152.29","35.79","6","","15.53","46.18","0.162820513","3.391304348","2.6","0.675217391","0.517666667","1.332608696","1.021666667","33.62927674","76.66666667","23.50121479","3.649738657","18.81481481","24.5410628","23.00740741","30.00966184","45.40740741","59.22705314","5.407020232","7.052635085","68.41481481","89.23671498","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00512","","","","30","25","25.91","102","22.34","1.45","147.97","30.19","6","","23.79","49.7","0.219019608","4.08","3.4","0.9516","0.793","1.0364","0.863666667","47.86720322","83.33333333","20.40278435","4.853822396","33.0962963","39.71555556","35.24444444","42.29333333","38.38518519","46.06222222","7.190847995","8.629017594","73.62962963","88.35555556","0.02"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00513","","","","30","23","22.98","116","20.35","2.3","152.78","37.64","2","","22.65","45.63","0.175431034","5.043478261","3.866666667","0.984782609","0.755","0.999130435","0.766","49.63839579","76.66666667","24.63673256","5.580219924","30.14814815","39.3236715","33.55555556","43.76811594","34.04444444","44.4057971","8.26699248","10.78303367","67.6","88.17391304","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00514","","","","30","20","19.07","57","22.97","0.98","146.05","32.87","4","","23.95","43.02","0.402982456","2.85","1.9","1.1975","0.798333333","0.9535","0.635666667","55.67178057","66.66666667","22.5059911","5.390184868","34.02962963","51.04444444","35.48148148","53.22222222","28.25185185","42.37777778","7.985459064","11.9781886","63.73333333","95.6","7.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00515","","","","30","19","19.56","44","11.15","1.48","153.38","34.03","5","","12.63","32.19","0.253409091","2.315789474","1.466666667","0.664736842","0.421","1.029473684","0.652","39.23578751","63.33333333","22.18672578","2.802183466","16.51851852","26.08187135","18.71111111","29.54385965","28.97777778","45.75438596","4.151382912","6.554815125","47.68888889","75.29824561","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00516","","","","30","18","38.56","51","10.1","1.15","150.75","45.92","6","","11.25","49.81","0.198039216","2.833333333","1.7","0.625","0.375","2.142222222","1.285333333","22.58582614","60","30.46102819","3.426865672","14.96296296","24.9382716","16.66666667","27.77777778","57.12592593","95.20987654","5.076838032","8.46139672","73.79259259","122.9876543","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00517","","","","30","25","27.42","92","21.54","1.36","150.86","38.38","2","","22.9","50.32","0.234130435","3.68","3.066666667","0.916","0.763333333","1.0968","0.914","45.50874404","83.33333333","25.44080605","5.825944584","31.91111111","38.29333333","33.92592593","40.71111111","40.62222222","48.74666667","8.631029014","10.35723482","74.54814815","89.45777778","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00518","","","","30","28","30.57","81","21.4","1.05","149.96","41.48","5","","22.45","53.02","0.264197531","2.892857143","2.7","0.801785714","0.748333333","1.091785714","1.019","42.34251226","93.33333333","27.66070952","6.209829288","31.7037037","33.96825397","33.25925926","35.63492063","45.28888889","48.52380952","9.199747093","9.856871885","78.54814815","84.15873016","0.12"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00519","","","","30","20","23.17","46","5.3","0.97","151.47","30.28","6","","6.27","29.44","0.115217391","2.3","1.533333333","0.3135","0.209","1.1585","0.772333333","21.29755435","66.66666667","19.99075725","1.253420479","7.851851852","11.77777778","9.288888889","13.93333333","34.32592593","51.48888889","1.856919229","2.785378843","43.61481481","65.42222222","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00520","","","","30","20","16.18","85","21.74","1.48","154.86","29.89","4","","23.22","39.4","0.255764706","4.25","2.833333333","1.161","0.774","0.809","0.539333333","58.93401015","66.66666667","19.3013044","4.481762883","32.20740741","48.31111111","34.4","51.6","23.97037037","35.95555556","6.639648715","9.959473072","58.37037037","87.55555556","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00521","","","","30","6","2.53","0","0","0","","","9","1","0","2.53","","0","0","0","0","0.421666667","0.084333333","0","20","","","0","0","0","0","3.748148148","18.74074074","","","3.748148148","18.74074074",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00522","","","","30","12","9.57","26","6.74","0.12","141.99","33.03","6","","6.86","16.43","0.259230769","2.166666667","0.866666667","0.571666667","0.228666667","0.7975","0.319","41.75289105","40","23.26220156","1.595787027","9.985185185","24.96296296","10.16296296","25.40740741","14.17777778","35.44444444","2.364128929","5.910322323","24.34074074","60.85185185","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00523","","","","30","25","12.53","55","10.27","0.81","153.73","30.69","5","","11.08","23.61","0.186727273","2.2","1.833333333","0.4432","0.369333333","0.5012","0.417666667","46.92926726","83.33333333","19.9635725","2.211963833","15.21481481","18.25777778","16.41481481","19.69777778","18.56296296","22.27555556","3.276983456","3.932380147","34.97777778","41.97333333","5.46"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00524","","","","30","24","21.96","65","14.96","1.78","149.03","31.12","5","","16.74","38.7","0.230153846","2.708333333","2.166666667","0.6975","0.558","0.915","0.732","43.25581395","80","20.88170167","3.49559686","22.16296296","27.7037037","24.8","31","32.53333333","40.66666667","5.178662014","6.473327518","57.33333333","71.66666667","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00525","","","","30","17","16.59","30","10.15","1.51","149.56","29.63","6","","11.66","28.25","0.338333333","1.764705882","1","0.685882353","0.388666667","0.975882353","0.553","41.27433628","56.66666667","19.81144691","2.31001471","15.03703704","26.53594771","17.27407407","30.48366013","24.57777778","43.37254902","3.422244015","6.039254143","41.85185185","73.85620915","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00526","","","","30","14","16.3","64","16.04","0.81","148.91","39.97","3","","16.85","33.15","0.250625","4.571428571","2.133333333","1.203571429","0.561666667","1.164285714","0.543333333","50.82956259","46.66666667","26.84171647","4.522829226","23.76296296","50.92063492","24.96296296","53.49206349","24.14814815","51.74603175","6.700487742","14.35818802","49.11111111","105.2380952","7.23"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00527","","","","30","25","19.4","109","29.45","1.57","154.74","29.77","3","","31.02","50.42","0.270183486","4.36","3.633333333","1.2408","1.034","0.776","0.646666667","61.52320508","83.33333333","19.23872302","5.967851881","43.62962963","52.35555556","45.95555556","55.14666667","28.74074074","34.48888889","8.841262045","10.60951445","74.6962963","89.63555556","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00528","","","","30","21","21.11","62","24.76","0.76","148.14","30.07","5","","25.52","46.63","0.399354839","2.952380952","2.066666667","1.215238095","0.850666667","1.005238095","0.703666667","54.72871542","70","20.29836641","5.180143108","36.68148148","52.4021164","37.80740741","54.01058201","31.27407407","44.67724868","7.674286086","10.96326584","69.08148148","98.68783069","4.61"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00529","","","","30","7","6.37","10","1.43","0.79","171.8","32.46","6","2","2.22","8.59","0.143","1.428571429","0.333333333","0.317142857","0.074","0.91","0.212333333","25.84400466","23.33333333","18.89406286","0.419448196","2.118518519","9.079365079","3.288888889","14.0952381","9.437037037","40.44444444","0.621404734","2.663163147","12.72592593","54.53968254","14.37"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00530","","","","30","20","24.72","80","31.19","1.59","151.37","31.21","3","","32.78","57.5","0.389875","4","2.666666667","1.639","1.092666667","1.236","0.824","57.00869565","66.66666667","20.61835238","6.758695911","46.20740741","69.31111111","48.56296296","72.84444444","36.62222222","54.93333333","10.01288283","15.01932425","85.18518519","127.7777778",""
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00531","","","","30","30","32.25","121","19.07","4.01","137.27","30.13","5","","23.08","55.33","0.157603306","4.033333333","4.033333333","0.769333333","0.769333333","1.075","1.075","41.71335623","100","21.9494427","5.065931376","28.25185185","28.25185185","34.19259259","34.19259259","47.77777778","47.77777778","7.50508352","7.50508352","81.97037037","81.97037037","12.39"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00532","","","","30","18","19.54","50","25.25","0.79","152.47","23.21","4","","26.04","45.58","0.505","2.777777778","1.666666667","1.446666667","0.868","1.085555556","0.651333333","57.13032032","60","15.22266675","3.963982423","37.40740741","62.34567901","38.57777778","64.2962963","28.94814815","48.24691358","5.872566552","9.78761092","67.52592593","112.5432099","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00533","","","","30","22","26.12","91","15.57","0.57","155.33","36.48","5","","16.14","42.26","0.171098901","4.136363636","3.033333333","0.733636364","0.538","1.187272727","0.870666667","38.19214387","73.33333333","23.48548252","3.790556879","23.06666667","31.45454545","23.91111111","32.60606061","38.6962963","52.76767677","5.615639821","7.657690664","62.60740741","85.37373737","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00534","","","","30","22","30.41","28","4.18","2.3","151.2","32.31","5","","6.48","36.89","0.149285714","1.272727273","0.933333333","0.294545455","0.216","1.382272727","1.013666667","17.56573597","73.33333333","21.36904762","1.384714286","6.192592593","8.444444444","9.6","13.09090909","45.05185185","61.43434343","2.051428571","2.797402597","54.65185185","74.52525253","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00535","","","","30","24","19.69","50","15.64","0.61","122.65","30.87","5","","16.25","35.94","0.3128","2.083333333","1.666666667","0.677083333","0.541666667","0.820416667","0.656333333","45.21424597","80","25.1691806","4.089991847","23.17037037","28.96296296","24.07407407","30.09259259","29.17037037","36.46296296","6.05924718","7.574058975","53.24444444","66.55555556","11.03"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00536","","","","30","21","29.51","74","18.22","1.34","148.28","41.81","3","","19.56","49.07","0.246216216","3.523809524","2.466666667","0.931428571","0.652","1.405238095","0.983666667","39.86142246","70","28.19665498","5.515265714","26.99259259","38.56084656","28.97777778","41.3968254","43.71851852","62.45502646","8.17076402","11.67252003","72.6962963","103.8518519","3.76"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00537","","","","30","28","41.29","79","22.47","2.05","156.46","37.06","5","","24.52","65.81","0.28443038","2.821428571","2.633333333","0.875714286","0.817333333","1.474642857","1.376333333","37.25877526","93.33333333","23.68656526","5.807945801","33.28888889","35.66666667","36.32592593","38.92063492","61.17037037","65.53968254","8.604364149","9.218961589","97.4962963","104.4603175","0.02"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00538","","","","30","21","28.39","50","5.27","1.7","155.41","37.75","6","","6.97","35.36","0.1054","2.380952381","1.666666667","0.331904762","0.232333333","1.351904762","0.946333333","19.71153846","70","24.29058619","1.693053858","7.807407407","11.15343915","10.32592593","14.75132275","42.05925926","60.08465608","2.508227937","3.583182767","52.38518519","74.83597884","10.5"
"","","PEP2019HUA-PT03","","","","","","","","","PEP2019HUA-PT03-00539","","","","30","21","17.85","98","24.21","1.19","148.75","34.04","3","","25.4","43.25","0.247040816","4.666666667","3.266666667","1.20952381","0.846666667","0.85","0.595","58.7283237","70","22.88403361","5.812544538","35.86666667","51.23809524","37.62962963","53.75661376","26.44444444","37.77777778","8.611177093","12.30168156","64.07407407","91.53439153",""
