"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants harvested per NET plot|CO_331:0000679","Weight of vines per NET plot in kg|CO_331:0000227","Number of commercial storage roots per NET plot|CO_331:0000214","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root dry matter content computing percent|CO_331:0000297","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Average commercial storage root weight computation kg|CO_331:0000680","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023 "
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05289","","","","3","2","8.42","1","0.45","0.14","6","27.1","0.59","9.01","0.45","0.5","0.333333333","0.295","0.196666667","4.21","2.806666667","6.548279689","66.66666667","0.15989","6.666666667","10","8.740740741","13.11111111","124.7407407","187.1111111","2.368740741","3.553111111","133.4814815","200.2222222","1.04"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05290","","","","3","1","7.23","2","0.31","0.09","6","24.5","0.4","7.63","0.155","2","0.666666667","0.4","0.133333333","7.23","2.41","5.242463958","33.33333333","0.098","4.592592593","13.77777778","5.925925926","17.77777778","107.1111111","321.3333333","1.451851852","4.355555556","113.037037","339.1111111","1.04"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05291","","","","3","3","10.02","10","2.01","0.75","6","24.1","2.76","12.78","0.201","3.333333333","3.333333333","0.92","0.92","3.34","3.34","21.59624413","100","0.66516","29.77777778","29.77777778","40.88888889","40.88888889","148.4444444","148.4444444","9.854222222","9.854222222","189.3333333","189.3333333","3.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05292","","","","3","3","7.66","0","0","0.43","6","","0.43","8.09","","0","0","0.143333333","0.143333333","2.553333333","2.553333333","5.315203956","100","","0","0","6.37037037","6.37037037","113.4814815","113.4814815","","","119.8518519","119.8518519","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05293","","","","3","2","13.91","6","1.67","0.18","6","24.8","1.85","15.76","0.278333333","3","2","0.925","0.616666667","6.955","4.636666667","11.73857868","66.66666667","0.4588","24.74074074","37.11111111","27.40740741","41.11111111","206.0740741","309.1111111","6.797037037","10.19555556","233.4814815","350.2222222","3.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05294","","","","3","1","11.05","2","1.18","0.06","6","22.2","1.24","12.29","0.59","2","0.666666667","1.24","0.413333333","11.05","3.683333333","10.08950366","33.33333333","0.27528","17.48148148","52.44444444","18.37037037","55.11111111","163.7037037","491.1111111","4.078222222","12.23466667","182.0740741","546.2222222","5.46"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05295","","","","3","2","6.49","2","2.44","0.36","6","22.1","2.8","9.29","1.22","1","0.666666667","1.4","0.933333333","3.245","2.163333333","30.13993541","66.66666667","0.6188","36.14814815","54.22222222","41.48148148","62.22222222","96.14814815","144.2222222","9.167407407","13.75111111","137.6296296","206.4444444","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05296","","","","3","3","19.76","6","2.21","0.73","3","22.5","2.94","22.7","0.368333333","2","2","0.98","0.98","6.586666667","6.586666667","12.95154185","100","0.6615","32.74074074","32.74074074","43.55555556","43.55555556","292.7407407","292.7407407","9.8","9.8","336.2962963","336.2962963","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05297","","","","3","3","18.72","11","3.91","0.53","6","23.2","4.44","23.16","0.355454545","3.666666667","3.666666667","1.48","1.48","6.24","6.24","19.17098446","100","1.03008","57.92592593","57.92592593","65.77777778","65.77777778","277.3333333","277.3333333","15.26044444","15.26044444","343.1111111","343.1111111","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05298","","","","3","1","10.9","1","0.34","0.3","6","23.1","0.64","11.54","0.34","1","0.333333333","0.64","0.213333333","10.9","3.633333333","5.54592721","33.33333333","0.14784","5.037037037","15.11111111","9.481481481","28.44444444","161.4814815","484.4444444","2.190222222","6.570666667","170.962963","512.8888889","12.39"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05299","","","","3","3","9.56","3","0.89","0.17","6","28.5","1.06","10.62","0.296666667","1","1","0.353333333","0.353333333","3.186666667","3.186666667","9.981167608","100","0.3021","13.18518519","13.18518519","15.7037037","15.7037037","141.6296296","141.6296296","4.475555556","4.475555556","157.3333333","157.3333333","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05300","","","","3","2","8.1","9","2.58","0","3","24.6","2.58","10.68","0.286666667","4.5","3","1.29","0.86","4.05","2.7","24.15730337","66.66666667","0.63468","38.22222222","57.33333333","38.22222222","57.33333333","120","180","9.402666667","14.104","158.2222222","237.3333333","3.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05301","","","","3","1","8.36","2","1.4","0.24","6","","1.64","10","0.7","2","0.666666667","1.64","0.546666667","8.36","2.786666667","16.4","33.33333333","","20.74074074","62.22222222","24.2962963","72.88888889","123.8518519","371.5555556","","","148.1481481","444.4444444","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05302","","","","3","3","8.68","11","2.43","0.43","5","29.9","2.86","11.54","0.220909091","3.666666667","3.666666667","0.953333333","0.953333333","2.893333333","2.893333333","24.78336222","100","0.85514","36","36","42.37037037","42.37037037","128.5925926","128.5925926","12.66874074","12.66874074","170.962963","170.962963","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05303","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05304","","","","3","1","5.6","8","3.53","0.52","6","20.7","4.05","9.65","0.44125","8","2.666666667","4.05","1.35","5.6","1.866666667","41.96891192","33.33333333","0.83835","52.2962963","156.8888889","60","180","82.96296296","248.8888889","12.42","37.26","142.962963","428.8888889","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05305","","","","3","2","4.98","5","2.66","0.19","5","22","2.85","7.83","0.532","2.5","1.666666667","1.425","0.95","2.49","1.66","36.39846743","66.66666667","0.627","39.40740741","59.11111111","42.22222222","63.33333333","73.77777778","110.6666667","9.288888889","13.93333333","116","174","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05306","","","","3","1","6.01","0","0","0.37","6","","0.37","6.38","","0","0","0.37","0.123333333","6.01","2.003333333","5.799373041","33.33333333","","0","0","5.481481481","16.44444444","89.03703704","267.1111111","","","94.51851852","283.5555556","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05307","","","","3","1","7.75","1","0.26","0.25","6","27.3","0.51","8.26","0.26","1","0.333333333","0.51","0.17","7.75","2.583333333","6.17433414","33.33333333","0.13923","3.851851852","11.55555556","7.555555556","22.66666667","114.8148148","344.4444444","2.062666667","6.188","122.3703704","367.1111111","7.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05308","","","","3","1","6.01","0","0","0.13","7","","0.13","6.14","","0","0","0.13","0.043333333","6.01","2.003333333","2.117263844","33.33333333","","0","0","1.925925926","5.777777778","89.03703704","267.1111111","","","90.96296296","272.8888889","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05309","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05310","","","","3","1","9.16","2","0.45","0","6","24.1","0.45","9.61","0.225","2","0.666666667","0.45","0.15","9.16","3.053333333","4.682622268","33.33333333","0.10845","6.666666667","20","6.666666667","20","135.7037037","407.1111111","1.606666667","4.82","142.3703704","427.1111111","12.39"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05311","","","","3","2","5.34","7","3.54","0.21","5","23.7","3.75","9.09","0.505714286","3.5","2.333333333","1.875","1.25","2.67","1.78","41.25412541","66.66666667","0.88875","52.44444444","78.66666667","55.55555556","83.33333333","79.11111111","118.6666667","13.16666667","19.75","134.6666667","202","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05312","","","","3","1","7.97","6","1.83","0.13","6","27.9","1.96","9.93","0.305","6","2","1.96","0.653333333","7.97","2.656666667","19.73816717","33.33333333","0.54684","27.11111111","81.33333333","29.03703704","87.11111111","118.0740741","354.2222222","8.101333333","24.304","147.1111111","441.3333333","5.49"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05313","","","","3","1","6.11","0","0","0.16","7","","0.16","6.27","","0","0","0.16","0.053333333","6.11","2.036666667","2.551834131","33.33333333","","0","0","2.37037037","7.111111111","90.51851852","271.5555556","","","92.88888889","278.6666667","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05314","","","","3","2","6.38","1","0.38","0","6","27.3","0.38","6.76","0.38","0.5","0.333333333","0.19","0.126666667","3.19","2.126666667","5.621301775","66.66666667","0.10374","5.62962963","8.444444444","5.62962963","8.444444444","94.51851852","141.7777778","1.536888889","2.305333333","100.1481481","150.2222222","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05315","","","","3","1","1.46","0","0","0.12","7","","0.12","1.58","","0","0","0.12","0.04","1.46","0.486666667","7.594936709","33.33333333","","0","0","1.777777778","5.333333333","21.62962963","64.88888889","","","23.40740741","70.22222222","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05316","","","","3","1","5.41","3","0.71","0.18","6","24.7","0.89","6.3","0.236666667","3","1","0.89","0.296666667","5.41","1.803333333","14.12698413","33.33333333","0.21983","10.51851852","31.55555556","13.18518519","39.55555556","80.14814815","240.4444444","3.256740741","9.770222222","93.33333333","280",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05317","","","","3","2","6.55","5","2.16","0.46","6","26.2","2.62","9.17","0.432","2.5","1.666666667","1.31","0.873333333","3.275","2.183333333","28.57142857","66.66666667","0.68644","32","48","38.81481481","58.22222222","97.03703704","145.5555556","10.16948148","15.25422222","135.8518519","203.7777778","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05318","","","","3","1","9.74","3","0.49","0.03","6","27","0.52","10.26","0.163333333","3","1","0.52","0.173333333","9.74","3.246666667","5.068226121","33.33333333","0.1404","7.259259259","21.77777778","7.703703704","23.11111111","144.2962963","432.8888889","2.08","6.24","152","456","12.39"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05319","","","","3","1","10.17","0","0","0.18","6","","0.18","10.35","","0","0","0.18","0.06","10.17","3.39","1.739130435","33.33333333","","0","0","2.666666667","8","150.6666667","452","","","153.3333333","460","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05320","","","","3","3","10.83","7","2.44","0","6","22.9","2.44","13.27","0.348571429","2.333333333","2.333333333","0.813333333","0.813333333","3.61","3.61","18.38733986","100","0.55876","36.14814815","36.14814815","36.14814815","36.14814815","160.4444444","160.4444444","8.277925926","8.277925926","196.5925926","196.5925926","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05321","","","","3","1","6.9","0","0","0","9","","0","6.9","","0","0","0","0","6.9","2.3","0","33.33333333","","0","0","0","0","102.2222222","306.6666667","","","102.2222222","306.6666667",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05322","","","","3","3","17.88","7","2.05","0","5","23","2.05","19.93","0.292857143","2.333333333","2.333333333","0.683333333","0.683333333","5.96","5.96","10.286001","100","0.4715","30.37037037","30.37037037","30.37037037","30.37037037","264.8888889","264.8888889","6.985185185","6.985185185","295.2592593","295.2592593","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05323","","","","3","1","12.07","1","1.05","0","6","24.4","1.05","13.12","1.05","1","0.333333333","1.05","0.35","12.07","4.023333333","8.00304878","33.33333333","0.2562","15.55555556","46.66666667","15.55555556","46.66666667","178.8148148","536.4444444","3.795555556","11.38666667","194.3703704","583.1111111","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05324","","","","3","2","6.87","0","0","0","9","","0","6.87","","0","0","0","0","3.435","2.29","0","66.66666667","","0","0","0","0","101.7777778","152.6666667","","","101.7777778","152.6666667",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05325","","","","3","1","15.5","0","0","0","9","","0","15.5","","0","0","0","0","15.5","5.166666667","0","33.33333333","","0","0","0","0","229.6296296","688.8888889","","","229.6296296","688.8888889",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05326","","","","3","3","13.86","2","0.24","0","6","23.5","0.24","14.1","0.12","0.666666667","0.666666667","0.08","0.08","4.62","4.62","1.70212766","100","0.0564","3.555555556","3.555555556","3.555555556","3.555555556","205.3333333","205.3333333","0.835555556","0.835555556","208.8888889","208.8888889",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05327","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05328","","","","3","3","9.08","4","1.3","0.12","5","24.4","1.42","10.5","0.325","1.333333333","1.333333333","0.473333333","0.473333333","3.026666667","3.026666667","13.52380952","100","0.34648","19.25925926","19.25925926","21.03703704","21.03703704","134.5185185","134.5185185","5.133037037","5.133037037","155.5555556","155.5555556","3.76"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05329","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05330","","","","3","1","","0","0","0.03","7","","0.03","","","0","0","0.03","0.01","","","","33.33333333","","0","0","0.444444444","1.333333333","","","","","","","11.03"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05331","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05332","","","","3","1","","0","0","0.09","7","","0.09","","","0","0","0.09","0.03","","","","33.33333333","","0","0","1.333333333","4","","","","","","","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05333","","","","3","1","0.29","1","0.13","0.07","6","29.3","0.2","0.49","0.13","1","0.333333333","0.2","0.066666667","0.29","0.096666667","40.81632653","33.33333333","0.0586","1.925925926","5.777777778","2.962962963","8.888888889","4.296296296","12.88888889","0.868148148","2.604444444","7.259259259","21.77777778","4.61"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05334","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05335","","","","3","2","4.5","5","4.39","0","6","24.5","4.39","8.89","0.878","2.5","1.666666667","2.195","1.463333333","2.25","1.5","49.38132733","66.66666667","1.07555","65.03703704","97.55555556","65.03703704","97.55555556","66.66666667","100","15.93407407","23.90111111","131.7037037","197.5555556","14.37"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05336","","","","3","2","7.03","0","0","0.96","7","","0.96","7.99","","0","0","0.48","0.32","3.515","2.343333333","12.01501877","66.66666667","","0","0","14.22222222","21.33333333","104.1481481","156.2222222","","","118.3703704","177.5555556","12.39"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05337","","","","3","1","6.97","7","3.31","0.21","6","24.2","3.52","10.49","0.472857143","7","2.333333333","3.52","1.173333333","6.97","2.323333333","33.5557674","33.33333333","0.85184","49.03703704","147.1111111","52.14814815","156.4444444","103.2592593","309.7777778","12.61985185","37.85955556","155.4074074","466.2222222","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05338","","","","3","1","1.38","5","1.03","0.08","5","22.5","1.11","2.49","0.206","5","1.666666667","1.11","0.37","1.38","0.46","44.57831325","33.33333333","0.24975","15.25925926","45.77777778","16.44444444","49.33333333","20.44444444","61.33333333","3.7","11.1","36.88888889","110.6666667","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05339","","","","3","2","6.29","4","1.47","0.15","6","29","1.62","7.91","0.3675","2","1.333333333","0.81","0.54","3.145","2.096666667","20.48040455","66.66666667","0.4698","21.77777778","32.66666667","24","36","93.18518519","139.7777778","6.96","10.44","117.1851852","175.7777778","10.5"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05340","","","","3","0","0","0","0","0","","","0","0","","","0","","0","","0","","0","","0","","0","","0","","","","0","",""
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05341","","","","3","3","6.33","10","4.17","0.38","3","23.3","4.55","10.88","0.417","3.333333333","3.333333333","1.516666667","1.516666667","2.11","2.11","41.81985294","100","1.06015","61.77777778","61.77777778","67.40740741","67.40740741","93.77777778","93.77777778","15.70592593","15.70592593","161.1851852","161.1851852","12.39"
"","","PEP2017SAT-OT02","","","","","","","","","PEP2017SAT-OT02-05342","","","","3","1","3.22","8","5.48","0.44","3","25.3","5.92","9.14","0.685","8","2.666666667","5.92","1.973333333","3.22","1.073333333","64.7702407","33.33333333","1.49776","81.18518519","243.5555556","87.7037037","263.1111111","47.7037037","143.1111111","22.18903704","66.56711111","135.4074074","406.2222222","11.03"
