"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00186","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00187","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00188","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00189","","","","26","10","1","3","5","10","10","8","12","2","4","5.5","6","3","5","3","10.5","6","11.5","20","0.25","0.333333333","0.3","2","0.769230769","0.8","0.307692308","0.6","0.230769231","0.55","0.211538462","40","52.17391304","38.46153846","2.849002849","7.407407407","8.547008547","22.22222222","7.834757835","20.37037037","16.38176638","42.59259259"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00190","","","","26","9","1","3","5","9","9","10","13","3.5","4","5","4","5","3","3","12.39","7.5","12.5","23","0.35","0.307692308","0.326086957","2.555555556","0.884615385","1.111111111","0.384615385","0.833333333","0.288461538","0.555555556","0.192307692","43.47826087","60","34.61538462","4.985754986","14.40329218","10.68376068","30.86419753","7.122507123","20.57613169","17.80626781","51.44032922"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00191","","","","26","8","1","3","5","8","8","13","17","3.6","5","6.1","2","3","3","5","7.76","8.6","14.7","30","0.276923077","0.294117647","0.286666667","3.75","1.153846154","1.625","0.5","1.075","0.330769231","0.7625","0.234615385","43.33333333","58.50340136","30.76923077","5.128205128","16.66666667","12.25071225","39.81481481","8.689458689","28.24074074","20.94017094","68.05555556"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00192","","","","26","17","1","3","5","17","17","14","17","3.8","5.9","7.1","4","3","3","3","7.23","9.7","16.8","31","0.271428571","0.347058824","0.312903226","1.823529412","1.192307692","0.823529412","0.538461538","0.570588235","0.373076923","0.417647059","0.273076923","45.16129032","57.73809524","65.38461538","5.413105413","8.278867102","13.81766382","21.1328976","10.11396011","15.46840959","23.93162393","36.60130719"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00193","","","","26","22","1","1","5","22","22","13","19","3.9","6.7","5.6","5","5","5","3","7.23","10.6","16.2","32","0.3","0.352631579","0.33125","1.454545455","1.230769231","0.590909091","0.5","0.481818182","0.407692308","0.254545455","0.215384615","40.625","65.43209877","84.61538462","5.555555556","6.565656566","15.0997151","17.84511785","7.977207977","9.427609428","23.07692308","27.27272727"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00194","","","","26","14","1","3","5","14","14","10","20","3","6.9","17","8","5","3","3","","9.9","26.9","30","0.3","0.345","0.33","2.142857143","1.153846154","0.714285714","0.384615385","0.707142857","0.380769231","1.214285714","0.653846154","33.33333333","36.80297398","53.84615385","4.273504274","7.936507937","14.1025641","26.19047619","24.21652422","44.97354497","38.31908832","71.16402116"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00195","","","","26","13","1","3","5","13","13","8","12","2.1","4.1","9.5","9","5","5","3","14.37","6.2","15.7","20","0.2625","0.341666667","0.31","1.538461538","0.769230769","0.615384615","0.307692308","0.476923077","0.238461538","0.730769231","0.365384615","40","39.49044586","50","2.991452991","5.982905983","8.831908832","17.66381766","13.53276353","27.06552707","22.36467236","44.72934473"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00196","","","","26","10","1","5","5","10","5","0","10","0","2","3.5","6","5","5","3","7.23","2","5.5","10","","0.2","0.2","1","0.384615385","0","0","0.2","0.076923077","0.35","0.134615385","0","36.36363636","38.46153846","0","0","2.849002849","7.407407407","4.985754986","12.96296296","7.834757835","20.37037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00197","","","","26","13","1","3","5","13","13","5","12","1.5","4.5","4","9","5","5","3","","6","10","17","0.3","0.375","0.352941176","1.307692308","0.653846154","0.384615385","0.192307692","0.461538462","0.230769231","0.307692308","0.153846154","29.41176471","60","50","2.136752137","4.273504274","8.547008547","17.09401709","5.698005698","11.3960114","14.24501425","28.49002849"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00198","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00199","","","","26","3","1","3","5","3","3","0","10","0","2.1","1.5","2","7","9","5","7.23","2.1","3.6","10","","0.21","0.21","3.333333333","0.384615385","0","0","0.7","0.080769231","0.5","0.057692308","0","58.33333333","11.53846154","0","0","2.991452991","25.92592593","2.136752137","18.51851852","5.128205128","44.44444444"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00200","","","","26","8","1","3","5","8","8","0","12","0","1.7","1.6","2","7","9","3","7.23","1.7","3.3","12","","0.141666667","0.141666667","1.5","0.461538462","0","0","0.2125","0.065384615","0.2","0.061538462","0","51.51515152","30.76923077","0","0","2.421652422","7.87037037","2.279202279","7.407407407","4.700854701","15.27777778"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00201","","","","26","7","1","3","5","7","7","0","8","0","1.2","1.7","4","9","9","3","11.03","1.2","2.9","8","","0.15","0.15","1.142857143","0.307692308","0","0","0.171428571","0.046153846","0.242857143","0.065384615","0","41.37931034","26.92307692","0","0","1.709401709","6.349206349","2.421652422","8.994708995","4.131054131","15.34391534"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00202","","","","26","8","3","5","5","8","5","0","10","0","1.5","2","6","9","9","1","3.03","1.5","3.5","10","","0.15","0.15","1.25","0.384615385","0","0","0.1875","0.057692308","0.25","0.076923077","0","42.85714286","30.76923077","0","0","2.136752137","6.944444444","2.849002849","9.259259259","4.985754986","16.2037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00203","","","","26","10","1","5","5","10","5","0","12","0","1.4","2.5","6","9","9","1","","1.4","3.9","12","","0.116666667","0.116666667","1.2","0.461538462","0","0","0.14","0.053846154","0.25","0.096153846","0","35.8974359","38.46153846","0","0","1.994301994","5.185185185","3.561253561","9.259259259","5.555555556","14.44444444"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00204","","","","26","12","1","5","5","12","12","10","19","3.5","6","11.5","6","5","3","3","","9.5","21","29","0.35","0.315789474","0.327586207","2.416666667","1.115384615","0.833333333","0.384615385","0.791666667","0.365384615","0.958333333","0.442307692","34.48275862","45.23809524","46.15384615","4.985754986","10.80246914","13.53276353","29.32098765","16.38176638","35.49382716","29.91452991","64.81481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00205","","","","26","14","1","5","5","14","14","10","13","2","4.5","5.6","4","3","5","3","11.03","6.5","12.1","23","0.2","0.346153846","0.282608696","1.642857143","0.884615385","0.714285714","0.384615385","0.464285714","0.25","0.4","0.215384615","43.47826087","53.71900826","53.84615385","2.849002849","5.291005291","9.259259259","17.1957672","7.977207977","14.81481481","17.23646724","32.01058201"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00206","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00207","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00208","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00209","","","","26","6","1","3","5","6","6","0","10","0","1.6","1.5","7","7","7","3","3.03","1.6","3.1","10","","0.16","0.16","1.666666667","0.384615385","0","0","0.266666667","0.061538462","0.25","0.057692308","0","51.61290323","23.07692308","0","0","2.279202279","9.87654321","2.136752137","9.259259259","4.415954416","19.13580247"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00210","","","","26","7","1","3","5","7","5","0","9","0","1.5","3.5","6","7","7","5","7.23","1.5","5","9","","0.166666667","0.166666667","1.285714286","0.346153846","0","0","0.214285714","0.057692308","0.5","0.134615385","0","30","26.92307692","0","0","2.136752137","7.936507937","4.985754986","18.51851852","7.122507123","26.45502646"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00211","","","","26","5","1","3","5","5","5","9","9","1.2","1.5","1.5","6","9","9","3","3.03","2.7","4.2","18","0.133333333","0.166666667","0.15","3.6","0.692307692","1.8","0.346153846","0.54","0.103846154","0.3","0.057692308","50","64.28571429","19.23076923","1.709401709","8.888888889","3.846153846","20","2.136752137","11.11111111","5.982905983","31.11111111"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00212","","","","26","6","1","5","5","6","6","0","12","0","1.7","2.5","6","7","7","3","3.03","1.7","4.2","12","","0.141666667","0.141666667","2","0.461538462","0","0","0.283333333","0.065384615","0.416666667","0.096153846","0","40.47619048","23.07692308","0","0","2.421652422","10.49382716","3.561253561","15.43209877","5.982905983","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00213","","","","26","7","1","5","5","7","7","10","9","1.7","1.1","3.5","8","7","7","5","","2.8","6.3","19","0.17","0.122222222","0.147368421","2.714285714","0.730769231","1.428571429","0.384615385","0.4","0.107692308","0.5","0.134615385","52.63157895","44.44444444","26.92307692","2.421652422","8.994708995","3.988603989","14.81481481","4.985754986","18.51851852","8.974358974","33.33333333"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00214","","","","26","3","5","9","5","3","3","0","5","0","1","1.5","2","9","9","5","3.03","1","2.5","5","","0.2","0.2","1.666666667","0.192307692","0","0","0.333333333","0.038461538","0.5","0.057692308","0","40","11.53846154","0","0","1.424501425","12.34567901","2.136752137","18.51851852","3.561253561","30.86419753"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00215","","","","26","6","5","9","5","6","6","0","7","0","1","1.7","6","7","9","3","6.12","1","2.7","7","","0.142857143","0.142857143","1.166666667","0.269230769","0","0","0.166666667","0.038461538","0.283333333","0.065384615","0","37.03703704","23.07692308","0","0","1.424501425","6.172839506","2.421652422","10.49382716","3.846153846","16.66666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00216","","","","26","7","1","3","5","7","7","4","7","1","1.1","2","6","7","9","3","","2.1","4.1","11","0.25","0.157142857","0.190909091","1.571428571","0.423076923","0.571428571","0.153846154","0.3","0.080769231","0.285714286","0.076923077","36.36363636","51.2195122","26.92307692","1.424501425","5.291005291","2.991452991","11.11111111","2.849002849","10.58201058","5.84045584","21.69312169"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00217","","","","26","8","1","3","5","8","5","0","9","0","1.2","2.4","2","7","9","3","3.03","1.2","3.6","9","","0.133333333","0.133333333","1.125","0.346153846","0","0","0.15","0.046153846","0.3","0.092307692","0","33.33333333","30.76923077","0","0","1.709401709","5.555555556","3.418803419","11.11111111","5.128205128","16.66666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00218","","","","26","9","1","3","7","9","2","0","4","0","1","1.5","2","9","9","3","7.23","1","2.5","4","","0.25","0.25","0.444444444","0.153846154","0","0","0.111111111","0.038461538","0.166666667","0.057692308","0","40","34.61538462","0","0","1.424501425","4.115226337","2.136752137","6.172839506","3.561253561","10.28806584"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00219","","","","26","4","1","3","5","4","4","3","9","1","1.4","2","5","9","9","3","4.41","2.4","4.4","12","0.333333333","0.155555556","0.2","3","0.461538462","0.75","0.115384615","0.6","0.092307692","0.5","0.076923077","25","54.54545455","15.38461538","1.424501425","9.259259259","3.418803419","22.22222222","2.849002849","18.51851852","6.267806268","40.74074074"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00220","","","","26","5","1","3","5","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.23076923","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00221","","","","26","5","1","3","5","5","5","10","14","3.5","5.6","7","4","5","3","3","7.76","9.1","16.1","24","0.35","0.4","0.379166667","4.8","0.923076923","2","0.384615385","1.82","0.35","1.4","0.269230769","41.66666667","56.52173913","19.23076923","4.985754986","25.92592593","12.96296296","67.40740741","9.971509972","51.85185185","22.93447293","119.2592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00222","","","","26","4","1","3","5","4","4","8","15","2","4.9","5.5","2","5","3","3","7.23","6.9","12.4","23","0.25","0.326666667","0.3","5.75","0.884615385","2","0.307692308","1.725","0.265384615","1.375","0.211538462","34.7826087","55.64516129","15.38461538","2.849002849","18.51851852","9.829059829","63.88888889","7.834757835","50.92592593","17.66381766","114.8148148"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00223","","","","26","8","1","5","5","8","8","4","7","1","1.1","3","8","7","5","5","","2.1","5.1","11","0.25","0.157142857","0.190909091","1.375","0.423076923","0.5","0.153846154","0.2625","0.080769231","0.375","0.115384615","36.36363636","41.17647059","30.76923077","1.424501425","4.62962963","2.991452991","9.722222222","4.273504274","13.88888889","7.264957265","23.61111111"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00224","","","","26","9","1","5","5","9","9","10","20","3","6","8.5","4","5","5","3","11.03","9","17.5","30","0.3","0.3","0.3","3.333333333","1.153846154","1.111111111","0.384615385","1","0.346153846","0.944444444","0.326923077","33.33333333","51.42857143","34.61538462","4.273504274","12.34567901","12.82051282","37.03703704","12.10826211","34.97942387","24.92877493","72.01646091"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00225","","","","26","10","1","3","5","10","10","10","19","3","5","5.5","8","5","5","1","","8","13.5","29","0.3","0.263157895","0.275862069","2.9","1.115384615","1","0.384615385","0.8","0.307692308","0.55","0.211538462","34.48275862","59.25925926","38.46153846","4.273504274","11.11111111","11.3960114","29.62962963","7.834757835","20.37037037","19.23076923","50"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00226","","","","26","7","1","5","5","7","5","0","9","0","1.1","3","7","7","7","3","7.76","1.1","4.1","9","","0.122222222","0.122222222","1.285714286","0.346153846","0","0","0.157142857","0.042307692","0.428571429","0.115384615","0","26.82926829","26.92307692","0","0","1.566951567","5.82010582","4.273504274","15.87301587","5.84045584","21.69312169"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00227","","","","26","14","1","3","5","14","14","8","12","2","4","5.5","8","5","5","3","12.39","6","11.5","20","0.25","0.333333333","0.3","1.428571429","0.769230769","0.571428571","0.307692308","0.428571429","0.230769231","0.392857143","0.211538462","40","52.17391304","53.84615385","2.849002849","5.291005291","8.547008547","15.87301587","7.834757835","14.55026455","16.38176638","30.42328042"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00228","","","","26","9","1","3","5","9","5","0","6","0","1.2","3","5","7","9","1","6.12","1.2","4.2","6","","0.2","0.2","0.666666667","0.230769231","0","0","0.133333333","0.046153846","0.333333333","0.115384615","0","28.57142857","34.61538462","0","0","1.709401709","4.938271605","4.273504274","12.34567901","5.982905983","17.28395062"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00229","","","","26","6","1","3","5","6","6","0","8","0","1.1","1.5","4","9","9","3","7.76","1.1","2.6","8","","0.1375","0.1375","1.333333333","0.307692308","0","0","0.183333333","0.042307692","0.25","0.057692308","0","42.30769231","23.07692308","0","0","1.566951567","6.790123457","2.136752137","9.259259259","3.703703704","16.04938272"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00230","","","","26","5","1","3","5","5","5","0","12","0","2","1.7","4","9","9","3","6.12","2","3.7","12","","0.166666667","0.166666667","2.4","0.461538462","0","0","0.4","0.076923077","0.34","0.065384615","0","54.05405405","19.23076923","0","0","2.849002849","14.81481481","2.421652422","12.59259259","5.270655271","27.40740741"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00231","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00232","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00233","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
