"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of vines per NET plot in kg|CO_331:0000227","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02382","","","","3","3","1","3","5","3","3","7","5","6.5","1.5","1","5","5","3","2.5","9","12","0.214285714","0.2","0.208333333","4","4","2.333333333","2.333333333","0.833333333","0.833333333","2.166666667","2.166666667","58.33333333","27.77777778","100","18.51851852","18.51851852","30.86419753","30.86419753","80.24691358","80.24691358","111.1111111","111.1111111"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02383","","","","3","3","1","3","5","3","3","6","7","7","1","1.5","3","3","1","2.5","9.5","13","0.166666667","0.214285714","0.192307692","4.333333333","4.333333333","2","2","0.833333333","0.833333333","2.333333333","2.333333333","46.15384615","26.31578947","100","12.34567901","12.34567901","30.86419753","30.86419753","86.41975309","86.41975309","117.2839506","117.2839506"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02384","","","","3","3","1","1","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02385","","","","3","3","1","1","5","3","3","4","7","5","1","1.1","5","3","5","2.1","7.1","11","0.25","0.157142857","0.190909091","3.666666667","3.666666667","1.333333333","1.333333333","0.7","0.7","1.666666667","1.666666667","36.36363636","29.57746479","100","12.34567901","12.34567901","25.92592593","25.92592593","61.72839506","61.72839506","87.65432099","87.65432099"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02386","","","","3","3","1","1","5","3","3","5","5","4.1","1","1.1","5","3","7","2.1","6.2","10","0.2","0.22","0.21","3.333333333","3.333333333","1.666666667","1.666666667","0.7","0.7","1.366666667","1.366666667","50","33.87096774","100","12.34567901","12.34567901","25.92592593","25.92592593","50.61728395","50.61728395","76.54320988","76.54320988"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02387","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02388","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02389","","","","3","3","1","1","3","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02390","","","","3","1","1","1","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02391","","","","3","3","1","3","7","3","3","4","7","7.5","1","1.3","5","3","5","2.3","9.8","11","0.25","0.185714286","0.209090909","3.666666667","3.666666667","1.333333333","1.333333333","0.766666667","0.766666667","2.5","2.5","36.36363636","23.46938776","100","12.34567901","12.34567901","28.39506173","28.39506173","92.59259259","92.59259259","120.9876543","120.9876543"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02392","","","","3","2","1","3","5","2","2","3","5","4.5","0.4","1","5","3","3","1.4","5.9","8","0.133333333","0.2","0.175","4","2.666666667","1.5","1","0.7","0.466666667","2.25","1.5","37.5","23.72881356","66.66666667","4.938271605","7.407407407","17.28395062","25.92592593","55.55555556","83.33333333","72.83950617","109.2592593"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02393","","","","3","3","1","1","7","3","3","7","8","6","1","1.2","3","5","3","2.2","8.2","15","0.142857143","0.15","0.146666667","5","5","2.333333333","2.333333333","0.733333333","0.733333333","2","2","46.66666667","26.82926829","100","12.34567901","12.34567901","27.16049383","27.16049383","74.07407407","74.07407407","101.2345679","101.2345679"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02394","","","","3","3","1","1","5","3","3","6","7","5.5","1","1.1","5","3","5","2.1","7.6","13","0.166666667","0.157142857","0.161538462","4.333333333","4.333333333","2","2","0.7","0.7","1.833333333","1.833333333","46.15384615","27.63157895","100","12.34567901","12.34567901","25.92592593","25.92592593","67.90123457","67.90123457","93.82716049","93.82716049"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02395","","","","3","3","1","3","5","3","3","8","5","6","2","0.4","5","3","5","2.4","8.4","13","0.25","0.08","0.184615385","4.333333333","4.333333333","2.666666667","2.666666667","0.8","0.8","2","2","61.53846154","28.57142857","100","24.69135802","24.69135802","29.62962963","29.62962963","74.07407407","74.07407407","103.7037037","103.7037037"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02396","","","","3","3","1","1","3","3","3","5","4","2.1","1","0.5","5","5","3","1.5","3.6","9","0.2","0.125","0.166666667","3","3","1.666666667","1.666666667","0.5","0.5","0.7","0.7","55.55555556","41.66666667","100","12.34567901","12.34567901","18.51851852","18.51851852","25.92592593","25.92592593","44.44444444","44.44444444"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02397","","","","3","3","1","1","5","3","3","4","4","5.5","0.7","0.6","7","7","9","1.3","6.8","8","0.175","0.15","0.1625","2.666666667","2.666666667","1.333333333","1.333333333","0.433333333","0.433333333","1.833333333","1.833333333","50","19.11764706","100","8.641975309","8.641975309","16.04938272","16.04938272","67.90123457","67.90123457","83.95061728","83.95061728"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02398","","","","3","3","1","5","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02399","","","","3","3","1","3","7","3","3","4","7","6.5","1","1.1","5","3","3","2.1","8.6","11","0.25","0.157142857","0.190909091","3.666666667","3.666666667","1.333333333","1.333333333","0.7","0.7","2.166666667","2.166666667","36.36363636","24.41860465","100","12.34567901","12.34567901","25.92592593","25.92592593","80.24691358","80.24691358","106.1728395","106.1728395"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02400","","","","3","3","1","3","7","3","3","7","6","8","2","1","3","1","1","3","11","13","0.285714286","0.166666667","0.230769231","4.333333333","4.333333333","2.333333333","2.333333333","1","1","2.666666667","2.666666667","53.84615385","27.27272727","100","24.69135802","24.69135802","37.03703704","37.03703704","98.7654321","98.7654321","135.8024691","135.8024691"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02401","","","","3","3","1","5","7","3","3","5","7","7.5","1","1.1","3","3","1","2.1","9.6","12","0.2","0.157142857","0.175","4","4","1.666666667","1.666666667","0.7","0.7","2.5","2.5","41.66666667","21.875","100","12.34567901","12.34567901","25.92592593","25.92592593","92.59259259","92.59259259","118.5185185","118.5185185"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02402","","","","3","2","1","5","5","2","2","3","3","4.5","0.4","0.6","5","5","7","1","5.5","6","0.133333333","0.2","0.166666667","3","2","1.5","1","0.5","0.333333333","2.25","1.5","50","18.18181818","66.66666667","4.938271605","7.407407407","12.34567901","18.51851852","55.55555556","83.33333333","67.90123457","101.8518519"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02403","","","","3","2","1","1","5","2","2","1","4","3.5","0.2","1","5","5","7","1.2","4.7","5","0.2","0.25","0.24","2.5","1.666666667","0.5","0.333333333","0.6","0.4","1.75","1.166666667","20","25.53191489","66.66666667","2.469135802","3.703703704","14.81481481","22.22222222","43.20987654","64.81481481","58.02469136","87.03703704"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02404","","","","3","2","1","1","5","2","2","3","4","3.2","0.4","0.6","7","7","7","1","4.2","7","0.133333333","0.15","0.142857143","3.5","2.333333333","1.5","1","0.5","0.333333333","1.6","1.066666667","42.85714286","23.80952381","66.66666667","4.938271605","7.407407407","12.34567901","18.51851852","39.50617284","59.25925926","51.85185185","77.77777778"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02405","","","","3","3","1","1","7","3","3","4","5","7.5","1","0.6","5","5","3","1.6","9.1","9","0.25","0.12","0.177777778","3","3","1.333333333","1.333333333","0.533333333","0.533333333","2.5","2.5","44.44444444","17.58241758","100","12.34567901","12.34567901","19.75308642","19.75308642","92.59259259","92.59259259","112.345679","112.345679"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02406","","","","3","3","1","1","5","3","3","5","5","6","1","0.7","5","5","1","1.7","7.7","10","0.2","0.14","0.17","3.333333333","3.333333333","1.666666667","1.666666667","0.566666667","0.566666667","2","2","50","22.07792208","100","12.34567901","12.34567901","20.98765432","20.98765432","74.07407407","74.07407407","95.0617284","95.0617284"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02407","","","","3","3","1","1","5","3","3","4","3","5.5","1","0.3","7","5","7","1.3","6.8","7","0.25","0.1","0.185714286","2.333333333","2.333333333","1.333333333","1.333333333","0.433333333","0.433333333","1.833333333","1.833333333","57.14285714","19.11764706","100","12.34567901","12.34567901","16.04938272","16.04938272","67.90123457","67.90123457","83.95061728","83.95061728"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02408","","","","3","3","1","1","5","3","3","4","6","6.5","0.9","1","5","3","3","1.9","8.4","10","0.225","0.166666667","0.19","3.333333333","3.333333333","1.333333333","1.333333333","0.633333333","0.633333333","2.166666667","2.166666667","40","22.61904762","100","11.11111111","11.11111111","23.45679012","23.45679012","80.24691358","80.24691358","103.7037037","103.7037037"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02409","","","","3","3","1","1","5","3","3","5","5","5.5","1","0.4","5","5","3","1.4","6.9","10","0.2","0.08","0.14","3.333333333","3.333333333","1.666666667","1.666666667","0.466666667","0.466666667","1.833333333","1.833333333","50","20.28985507","100","12.34567901","12.34567901","17.28395062","17.28395062","67.90123457","67.90123457","85.18518519","85.18518519"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02410","","","","3","3","1","1","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02411","","","","3","3","1","1","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02412","","","","3","2","1","5","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02413","","","","3","3","1","1","5","3","3","5","6","6.1","1","1","5","3","5","2","8.1","11","0.2","0.166666667","0.181818182","3.666666667","3.666666667","1.666666667","1.666666667","0.666666667","0.666666667","2.033333333","2.033333333","45.45454545","24.69135802","100","12.34567901","12.34567901","24.69135802","24.69135802","75.30864198","75.30864198","100","100"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02414","","","","3","3","1","1","5","3","3","4","5","6.1","1","1","3","3","7","2","8.1","9","0.25","0.2","0.222222222","3","3","1.333333333","1.333333333","0.666666667","0.666666667","2.033333333","2.033333333","44.44444444","24.69135802","100","12.34567901","12.34567901","24.69135802","24.69135802","75.30864198","75.30864198","100","100"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02415","","","","3","3","1","1","5","3","3","5","6","5.2","1","1.1","5","3","5","2.1","7.3","11","0.2","0.183333333","0.190909091","3.666666667","3.666666667","1.666666667","1.666666667","0.7","0.7","1.733333333","1.733333333","45.45454545","28.76712329","100","12.34567901","12.34567901","25.92592593","25.92592593","64.19753086","64.19753086","90.12345679","90.12345679"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02416","","","","3","3","1","1","5","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02417","","","","3","3","1","1","7","3","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02418","","","","3","3","1","1","5","3","3","5","6","5.2","1","1","3","3","1","2","7.2","11","0.2","0.166666667","0.181818182","3.666666667","3.666666667","1.666666667","1.666666667","0.666666667","0.666666667","1.733333333","1.733333333","45.45454545","27.77777778","100","12.34567901","12.34567901","24.69135802","24.69135802","64.19753086","64.19753086","88.88888889","88.88888889"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02419","","","","3","3","1","1","5","3","3","3","5","4.9","0.5","1","7","3","5","1.5","6.4","8","0.166666667","0.2","0.1875","2.666666667","2.666666667","1","1","0.5","0.5","1.633333333","1.633333333","37.5","23.4375","100","6.172839506","6.172839506","18.51851852","18.51851852","60.49382716","60.49382716","79.01234568","79.01234568"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02420","","","","3","2","1","1","7","2","2","3","4","7.5","0.6","0.7","7","7","5","1.3","8.8","7","0.2","0.175","0.185714286","3.5","2.333333333","1.5","1","0.65","0.433333333","3.75","2.5","42.85714286","14.77272727","66.66666667","7.407407407","11.11111111","16.04938272","24.07407407","92.59259259","138.8888889","108.6419753","162.962963"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02421","","","","3","3","1","3","5","3","3","4","5","6.2","1","1.1","5","3","5","2.1","8.3","9","0.25","0.22","0.233333333","3","3","1.333333333","1.333333333","0.7","0.7","2.066666667","2.066666667","44.44444444","25.30120482","100","12.34567901","12.34567901","25.92592593","25.92592593","76.54320988","76.54320988","102.4691358","102.4691358"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02422","","","","3","1","1","1","5","1","1","0","3","6.2","0","0.4","7","9","9","0.4","6.6","3","","0.133333333","0.133333333","3","1","0","0","0.4","0.133333333","6.2","2.066666667","0","6.060606061","33.33333333","0","0","4.938271605","14.81481481","76.54320988","229.6296296","81.48148148","244.4444444"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02423","","","","3","3","1","3","7","3","3","5","6","8.2","1","1.1","3","3","5","2.1","10.3","11","0.2","0.183333333","0.190909091","3.666666667","3.666666667","1.666666667","1.666666667","0.7","0.7","2.733333333","2.733333333","45.45454545","20.38834951","100","12.34567901","12.34567901","25.92592593","25.92592593","101.2345679","101.2345679","127.1604938","127.1604938"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02424","","","","3","3","1","1","5","3","1","6","6","7","1","0.3","5","3","3","1.3","8.3","12","0.166666667","0.05","0.108333333","4","4","2","2","0.433333333","0.433333333","2.333333333","2.333333333","50","15.6626506","100","12.34567901","12.34567901","16.04938272","16.04938272","86.41975309","86.41975309","102.4691358","102.4691358"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02425","","","","3","3","1","1","5","3","3","5","5","6.5","1","0.9","5","3","5","1.9","8.4","10","0.2","0.18","0.19","3.333333333","3.333333333","1.666666667","1.666666667","0.633333333","0.633333333","2.166666667","2.166666667","50","22.61904762","100","12.34567901","12.34567901","23.45679012","23.45679012","80.24691358","80.24691358","103.7037037","103.7037037"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02426","","","","3","3","1","3","5","3","3","4","5","5.5","0.7","0.9","5","5","3","1.6","7.1","9","0.175","0.18","0.177777778","3","3","1.333333333","1.333333333","0.533333333","0.533333333","1.833333333","1.833333333","44.44444444","22.53521127","100","8.641975309","8.641975309","19.75308642","19.75308642","67.90123457","67.90123457","87.65432099","87.65432099"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02427","","","","3","3","1","1","7","3","3","3","6","6.5","0.4","1","5","5","3","1.4","7.9","9","0.133333333","0.166666667","0.155555556","3","3","1","1","0.466666667","0.466666667","2.166666667","2.166666667","33.33333333","17.72151899","100","4.938271605","4.938271605","17.28395062","17.28395062","80.24691358","80.24691358","97.5308642","97.5308642"
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02428","","","","3","1","1","3","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","33.33333333","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02429","","","","3","2","1","1","5","2","","","","","","","","","","","","","","","","","","","","","","","","","","66.66666667","","","","","","","",""
"","","MZP2018GUR-OT01","","","","","","","","","MZP2018GUR-OT01-02430","","","","3","3","1","1","5","3","3","5","7","5","1","1.1","3","3","5","2.1","7.1","12","0.2","0.157142857","0.175","4","4","1.666666667","1.666666667","0.7","0.7","1.666666667","1.666666667","41.66666667","29.57746479","100","12.34567901","12.34567901","25.92592593","25.92592593","61.72839506","61.72839506","87.65432099","87.65432099"
