"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Millipede damage estimating 1-9|CO_331:0000805","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00589","","","","2","5","12","12","2","2","1","3","0.1","0.06","0.6","","2","","","","6","7","","","","","","","","","0.16","0.76","4","0.1","0.02","0.04","2","0.333333333","0.5","0.083333333","0.08","0.013333333","0.3","0.05","25","21.05263158","16.66666667","","0.277777778","1.666666667","0.444444444","2.666666667","1.666666667","10","","","2.111111111","12.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00590","","","","3","2","12","9","1","1","5","5","0.32","0.14","0.32","","6","","","","4","7","","","","","","","","","0.46","0.78","10","0.064","0.028","0.046","10","0.833333333","5","0.416666667","0.46","0.038333333","0.32","0.026666667","50","58.97435897","8.333333333","","0.888888889","10.66666667","1.277777778","15.33333333","0.888888889","10.66666667","","","2.166666667","26"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00591","","","","1","1","12","5","1","1","0","1","0","0.06","0.32","","1","","","","7","8","","","","","","","","","0.06","0.38","1","","0.06","0.06","1","0.083333333","0","0","0.06","0.005","0.32","0.026666667","0","15.78947368","8.333333333","","0","0","0.166666667","2","0.888888889","10.66666667","","","1.055555556","12.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00592","","","","5","3","12","10","1","1","1","8","0.24","0.16","0.7","5.467861176","2","51.49334335","3","29.71756038","4","4","21.1119385","2.712033987","1.451953053","14.52","48.86","2.761694908","5.130405903","17.17127037","0.4","1.1","9","0.24","0.02","0.044444444","9","0.75","1","0.083333333","0.4","0.033333333","0.7","0.058333333","11.11111111","36.36363636","8.333333333","0.118870242","0.666666667","8","1.111111111","13.33333333","1.944444444","23.33333333","0.330195115","3.962341384","3.055555556","36.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00593","","","","2","2","12","12","1","1","0","7","0","0.14","0.52","","2","","","","7","8","","","","","","","","","0.14","0.66","7","","0.02","0.02","7","0.583333333","0","0","0.14","0.011666667","0.52","0.043333333","0","21.21212121","8.333333333","","0","0","0.388888889","4.666666667","1.444444444","17.33333333","","","1.833333333","22"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00594","","","","","","12","11","1","0","0","0","0","0","0.38","","","","","","","","","","","","","","","","0","0.38","0","","","","0","0","0","0","0","0","0.38","0.031666667","","0","8.333333333","","0","0","0","0","1.055555556","12.66666667","","","1.055555556","12.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00595","","","","2","2","12","10","2","2","5","0","0.14","0","0.3","","1","","","","5","6","","","","","","","","","0.14","0.44","5","0.028","","0.028","2.5","0.416666667","2.5","0.416666667","0.07","0.011666667","0.15","0.025","100","31.81818182","16.66666667","","0.388888889","2.333333333","0.388888889","2.333333333","0.833333333","5","","","1.222222222","7.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00596","","","","1","2","12","8","1","1","4","4","0.48","0.12","0.44","","4","","","","3","6","","","","","","","","","0.6","1.04","8","0.12","0.03","0.075","8","0.666666667","4","0.333333333","0.6","0.05","0.44","0.036666667","50","57.69230769","8.333333333","","1.333333333","16","1.666666667","20","1.222222222","14.66666667","","","2.888888889","34.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00597","","","","","1","12","11","1","1","","","","","0.46","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.46","0.038333333","","","8.333333333","","","","","","1.277777778","15.33333333","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00598","","","","","","12","5","1","0","0","0","0","0","0.2","","","","","","","","","","","","","","","","0","0.2","0","","","","0","0","0","0","0","0","0.2","0.016666667","","0","8.333333333","","0","0","0","0","0.555555556","6.666666667","","","0.555555556","6.666666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00599","","","","2","5","12","6","1","1","2","5","0.16","0.12","0.36","","1","","","","6","7","","","","","","","","","0.28","0.64","7","0.08","0.024","0.04","7","0.583333333","2","0.166666667","0.28","0.023333333","0.36","0.03","28.57142857","43.75","8.333333333","","0.444444444","5.333333333","0.777777778","9.333333333","1","12","","","1.777777778","21.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00600","","","","1","1","12","10","1","1","0","1","0","0.04","0.08","","1","","","","7","8","","","","","","","","","0.04","0.12","1","","0.04","0.04","1","0.083333333","0","0","0.04","0.003333333","0.08","0.006666667","0","33.33333333","8.333333333","","0","0","0.111111111","1.333333333","0.222222222","2.666666667","","","0.333333333","4"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00601","","","","2","3","12","8","1","1","2","3","0.3","0.1","0.96","","3","","","","6","6","","","","","","","","","0.4","1.36","5","0.15","0.033333333","0.08","5","0.416666667","2","0.166666667","0.4","0.033333333","0.96","0.08","40","29.41176471","8.333333333","","0.833333333","10","1.111111111","13.33333333","2.666666667","32","","","3.777777778","45.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00602","","","","2","2","12","10","1","1","3","3","0.22","0.1","0.72","","2","","","","4","5","","","","","","","","","0.32","1.04","6","0.073333333","0.033333333","0.053333333","6","0.5","3","0.25","0.32","0.026666667","0.72","0.06","50","30.76923077","8.333333333","","0.611111111","7.333333333","0.888888889","10.66666667","2","24","","","2.888888889","34.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00603","","","","4","2","12","4","2","1","0","2","0","0.06","0.26","","1","","","","3","8","","","","","","","","","0.06","0.32","2","","0.03","0.03","1","0.166666667","0","0","0.03","0.005","0.13","0.021666667","0","18.75","16.66666667","","0","0","0.166666667","1","0.722222222","4.333333333","","","0.888888889","5.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00604","","","","","1","12","8","1","1","0","","0","","0.08","5.470584869","","65.36306763","3","32.96613627","","","0","2.386836052","1.377153993","16.16","49.02","2.244219065","4.268649101","8.346769333","","","","","","","","","0","0","","","0.08","0.006666667","","","8.333333333","","0","0","","","0.222222222","2.666666667","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00605","","","","1","3","12","3","1","1","1","2","0.12","0.1","0.3","","2","","","","7","7","","","","","","","","","0.22","0.52","3","0.12","0.05","0.073333333","3","0.25","1","0.083333333","0.22","0.018333333","0.3","0.025","33.33333333","42.30769231","8.333333333","","0.333333333","4","0.611111111","7.333333333","0.833333333","10","","","1.444444444","17.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00606","","","","","4","12","6","1","1","1","4","0.1","0.06","0.7","","1","","","","7","8","","","","","","","","","0.16","0.86","5","0.1","0.015","0.032","5","0.416666667","1","0.083333333","0.16","0.013333333","0.7","0.058333333","20","18.60465116","8.333333333","","0.277777778","3.333333333","0.444444444","5.333333333","1.944444444","23.33333333","","","2.388888889","28.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00607","","","","1","2","12","10","1","1","2","0","0.12","0","0.72","","1","","","","7","7","","","","","","","","","0.12","0.84","2","0.06","","0.06","2","0.166666667","2","0.166666667","0.12","0.01","0.72","0.06","100","14.28571429","8.333333333","","0.333333333","4","0.333333333","4","2","24","","","2.333333333","28"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00608","","","","2","4","12","1","1","1","0","2","0","0.06","0.01","","1","","","","7","8","","","","","","","","","0.06","0.07","2","","0.03","0.03","2","0.166666667","0","0","0.06","0.005","0.01","0.000833333","0","85.71428571","8.333333333","","0","0","0.166666667","2","0.027777778","0.333333333","","","0.194444444","2.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00609","","","","","","12","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00610","","","","1","2","12","1","1","1","1","0","0.14","0","0.28","","4","","","","5","5","","","","","","","","","0.14","0.42","1","0.14","","0.14","1","0.083333333","1","0.083333333","0.14","0.011666667","0.28","0.023333333","100","33.33333333","8.333333333","","0.388888889","4.666666667","0.388888889","4.666666667","0.777777778","9.333333333","","","1.166666667","14"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00611","","","","2","3","12","2","2","1","0","2","0","0.08","0.24","","1","","","","4","2","","","","","","","","","0.08","0.32","2","","0.04","0.04","1","0.166666667","0","0","0.04","0.006666667","0.12","0.02","0","25","16.66666667","","0","0","0.222222222","1.333333333","0.666666667","4","","","0.888888889","5.333333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00612","","","","1","3","12","10","1","1","0","6","0","0.12","0.58","","1","","","","8","7","","","","","","","","","0.12","0.7","6","","0.02","0.02","6","0.5","0","0","0.12","0.01","0.58","0.048333333","0","17.14285714","8.333333333","","0","0","0.333333333","4","1.611111111","19.33333333","","","1.944444444","23.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00613","","","","2","4","12","8","1","1","3","4","0.3","0.12","0.52","5.006083965","2","64.89585114","3","36.17803185","4","6","17.2965088","2.231256962","1.182273984","17.72","48.98","2.056512117","3.706121922","10.0591774","0.42","0.94","7","0.1","0.03","0.06","7","0.583333333","3","0.25","0.42","0.035","0.52","0.043333333","42.85714286","44.68085106","8.333333333","0.151947734","0.833333333","10","1.166666667","14","1.444444444","17.33333333","0.422077038","5.064924459","2.611111111","31.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00614","","","","1","3","12","6","1","1","1","2","0.08","0.04","0.44","","1","","","","6","3","","","","","","","","","0.12","0.56","3","0.08","0.02","0.04","3","0.25","1","0.083333333","0.12","0.01","0.44","0.036666667","33.33333333","21.42857143","8.333333333","","0.222222222","2.666666667","0.333333333","4","1.222222222","14.66666667","","","1.555555556","18.66666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00615","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00616","","","","2","3","12","10","2","2","1","5","0.14","0.08","0.7","","2","","","","6","8","","","","","","","","","0.22","0.92","6","0.14","0.016","0.036666667","3","0.5","0.5","0.083333333","0.11","0.018333333","0.35","0.058333333","16.66666667","23.91304348","16.66666667","","0.388888889","2.333333333","0.611111111","3.666666667","1.944444444","11.66666667","","","2.555555556","15.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00617","","","","2","3","12","12","1","1","0","4","0","0.08","0.62","","4","","","","5","7","","","","","","","","","0.08","0.7","4","","0.02","0.02","4","0.333333333","0","0","0.08","0.006666667","0.62","0.051666667","0","11.42857143","8.333333333","","0","0","0.222222222","2.666666667","1.722222222","20.66666667","","","1.944444444","23.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00618","","","","1","2","12","7","1","1","0","4","0","0.14","0.7","","2","","","","6","8","","","","","","","","","0.14","0.84","4","","0.035","0.035","4","0.333333333","0","0","0.14","0.011666667","0.7","0.058333333","0","16.66666667","8.333333333","","0","0","0.388888889","4.666666667","1.944444444","23.33333333","","","2.333333333","28"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00619","","","","","","12","4","1","0","0","0","0","0","1.18","","","","","","","","","","","","","","","","0","1.18","0","","","","0","0","0","0","0","0","1.18","0.098333333","","0","8.333333333","","0","0","0","0","3.277777778","39.33333333","","","3.277777778","39.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00620","","","","3","2","12","10","1","1","2","3","0.2","0.16","0.18","4.372996807","5","74.2684021","1","47.76027818","3","6","0","1.443372965","0.890284002","23.35","48.89","1.077685952","2.400434017","7.553092003","0.36","0.54","5","0.1","0.053333333","0.072","5","0.416666667","2","0.166666667","0.36","0.03","0.18","0.015","40","66.66666667","8.333333333","0.171937001","0.555555556","6.666666667","1","12","0.5","6","0.477602782","5.731233381","1.5","18"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00621","","","","3","3","12","5","1","1","7","0","1.92","0","2.32","","4","","","","4","2","","","","","","","","","1.92","4.24","7","0.274285714","","0.274285714","7","0.583333333","7","0.583333333","1.92","0.16","2.32","0.193333333","100","45.28301887","8.333333333","","5.333333333","64","5.333333333","64","6.444444444","77.33333333","","","11.77777778","141.3333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00622","","","","5","3","12","10","1","1","4","14","0.52","0.46","1.12","7.212087154","3","50.47789001","3","36.48228713","4","5","21.9156113","2.955588102","1.689748049","17.61","48.27","0.833974004","3.298403025","22.51769447","0.98","2.1","18","0.13","0.032857143","0.054444444","18","1.5","4","0.333333333","0.98","0.081666667","1.12","0.093333333","22.22222222","46.66666667","8.333333333","0.357526414","1.444444444","17.33333333","2.722222222","32.66666667","3.111111111","37.33333333","0.993128928","11.91754713","5.833333333","70"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00623","","","","2","3","12","5","1","1","2","4","0.36","0.2","0.52","4.751475811","2","69.60810089","3","42.27375333","5","6","0","1.907410026","0.872666001","20.6","48.73","2.396348953","3.754663944","7.312459946","0.56","1.08","6","0.18","0.05","0.093333333","6","0.5","2","0.166666667","0.56","0.046666667","0.52","0.043333333","33.33333333","51.85185185","8.333333333","0.236733019","1","12","1.555555556","18.66666667","1.444444444","17.33333333","0.657591719","7.891100622","3","36"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00624","","","","2","1","12","11","1","1","0","2","0","0.04","0.62","","2","","","","7","8","","","","","","","","","0.04","0.66","2","","0.02","0.02","2","0.166666667","0","0","0.04","0.003333333","0.62","0.051666667","0","6.060606061","8.333333333","","0","0","0.111111111","1.333333333","1.722222222","20.66666667","","","1.833333333","22"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00625","","","","1","4","12","11","1","1","0","1","0","0.04","0.74","","1","","","","8","8","","","","","","","","","0.04","0.78","1","","0.04","0.04","1","0.083333333","0","0","0.04","0.003333333","0.74","0.061666667","0","5.128205128","8.333333333","","0","0","0.111111111","1.333333333","2.055555556","24.66666667","","","2.166666667","26"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00626","","","","3","5","12","12","1","1","4","10","0.56","0.44","0.78","","4","","","","5","5","","","","","","","","","1","1.78","14","0.14","0.044","0.071428571","14","1.166666667","4","0.333333333","1","0.083333333","0.78","0.065","28.57142857","56.17977528","8.333333333","","1.555555556","18.66666667","2.777777778","33.33333333","2.166666667","26","","","4.944444444","59.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00627","","","","2","3","12","7","1","1","5","7","1","0.28","0.94","","2","","","","3","2","","","","","","","","","1.28","2.22","12","0.2","0.04","0.106666667","12","1","5","0.416666667","1.28","0.106666667","0.94","0.078333333","41.66666667","57.65765766","8.333333333","","2.777777778","33.33333333","3.555555556","42.66666667","2.611111111","31.33333333","","","6.166666667","74"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00628","","","","6","2","12","12","2","1","4","20","0.64","0.4","1","4.454338074","2","70.31993103","3","43.42775627","6","5","0","1.854238033","0.952399015","21.31","49.07","2.892514944","4.523776054","6.424389839","1.04","2.04","24","0.16","0.02","0.043333333","12","2","2","0.333333333","0.52","0.086666667","0.5","0.083333333","16.66666667","50.98039216","16.66666667","0.451648665","1.777777778","10.66666667","2.888888889","17.33333333","2.777777778","16.66666667","1.254579625","7.527477753","5.666666667","34"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00629","","","","1","1","12","5","1","1","0","4","0","0.12","1.72","","1","","","","7","8","","","","","","","","","0.12","1.84","4","","0.03","0.03","4","0.333333333","0","0","0.12","0.01","1.72","0.143333333","0","6.52173913","8.333333333","","0","0","0.333333333","4","4.777777778","57.33333333","","","5.111111111","61.33333333"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00630","","","","","","12","6","1","0","0","0","0","0","0.26","","","","","","","","","","","","","","","","0","0.26","0","","","","0","0","0","0","0","0","0.26","0.021666667","","0","8.333333333","","0","0","0","0","0.722222222","8.666666667","","","0.722222222","8.666666667"
"","","GHP2017NYK-ST02","","","","","","","","","GHP2017NYK-ST02-00631","","","","4","2","12","3","2","1","0","3","0","0.3","0.16","","3","","","","2","7","","","","","","","","","0.3","0.46","3","","0.1","0.1","1.5","0.25","0","0","0.15","0.025","0.08","0.013333333","0","65.2173913","16.66666667","","0","0","0.833333333","5","0.444444444","2.666666667","","","1.277777778","7.666666667"
