"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Content of beta-carotene in dry weight basis in raw storage roots measuring mg per 100g|CO_331:0000289","Content of iron in dry weight basis measuring mg per 100g by NIRS|CO_331:0001016","Content of zinc in dry weight basis measuring mg per 100g by NIRS|CO_331:0001017","Dry weight of storage root samples measuring g|CO_331:0000247","Fresh weight of storage root samples measuring g|CO_331:0000243","Content of fructose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001045","Content of glucose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001047","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Content of protein in dry weight basis in raw storage roots measuring percentage|CO_331:0000278","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Content of starch in dry weight basis in raw storage roots measuring percentage|CO_331:0000291","Storage root shape estimating 1-9 CIP|CO_331:0000181","Storage root dry matter content computing percent|CO_331:0000297","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Content of sucrose in dry weight basis in raw storage roots measuring g per 100g|CO_331:0001049","Virus symptoms estimating 1-9|CO_331:0000193","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Total storage root weight in dry weight basis per NET plot in kg|CO_331:0000995","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Storage root dry matter yield per NET plot in tons per ha|CO_331:0001000","Storage root dry matter yield adjusted per NET plot in tons per ha|CO_331:0001001","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00243","","","","0","0.850965023","1.635485053","19.59","48.9","1.033282042","2.304934025","3","2","12","11","9","7","5","12","2.237904072","3","71.77193451","1","40.06134969","3","3","14.34251308","2","1","0.5","1.75","1.5","3.25","17","0.2","0.041666667","0.088235294","1.888888889","1.416666667","0.555555556","0.416666667","0.166666667","0.125","0.194444444","0.145833333","29.41176471","46.15384615","75","0.600920245","2.777777778","3.703703704","4.166666667","5.555555556","4.861111111","6.481481481","1.669222904","2.225630539","9.027777778","12.03703704"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00244","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00245","","","","17.3940277","0.978559017","2.290592909","15.35","48.47","4.389718056","6.318000793","3","3","12","10","9","7","10","10","4.198279858","3","61.45895386","2","31.66907365","3","3","7.685163021","1","1.56","0.54","2.2","2.1","4.3","20","0.156","0.054","0.105","2.222222222","1.666666667","1.111111111","0.833333333","0.233333333","0.175","0.244444444","0.183333333","50","48.8372093","75","0.665050547","4.333333333","5.777777778","5.833333333","7.777777778","6.111111111","8.148148148","1.84736263","2.463150173","11.94444444","15.92592593"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00246","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00247","","","","","","","","","","","3","2","12","10","8","4","1","6","","2","","","","3","8","","2","0.35","0.4","2.35","0.75","3.1","7","0.35","0.066666667","0.107142857","0.875","0.583333333","0.125","0.083333333","0.09375","0.0625","0.29375","0.195833333","14.28571429","24.19354839","66.66666667","","0.972222222","1.458333333","2.083333333","3.125","6.527777778","9.791666667","","","8.611111111","12.91666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00248","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00249","","","","14.1721649","1.403169036","2.519227028","14.13","48.57","0.782702029","2.857187033","1","1","12","11","11","6","5","5","4.58934021","2","61.29319382","3","29.09203212","2","4","18.74036598","1","0.6","0.4","2.25","1","3.25","10","0.12","0.08","0.1","0.909090909","0.833333333","0.454545455","0.416666667","0.090909091","0.083333333","0.204545455","0.1875","50","30.76923077","91.66666667","0.290920321","1.666666667","1.818181818","2.777777778","3.03030303","6.25","6.818181818","0.808112003","0.881576731","9.027777778","9.848484848"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00250","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00251","","","","19.5221596","1.035233974","2.225908995","17.53","48.29","1.649821997","2.901269913","2","1","12","11","7","2","0","3","3.015105963","1","60.24172974","9","36.3015117","9","9","18.65255928","1","0","0.18","4.22","0.18","4.4","3","","0.06","0.06","0.428571429","0.25","0","0","0.025714286","0.015","0.602857143","0.351666667","0","4.090909091","58.33333333","0.065342721","0","0","0.5","0.857142857","11.72222222","20.0952381","0.181507559","0.311155815","12.22222222","20.95238095"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00252","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00253","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00254","","","","","","","","","","","","","12","5","4","0","0","0","","","","","","","","","2","0","0","0.22","0","0.22","0","","","","0","0","0","0","0","0","0.055","0.018333333","","0","33.33333333","","0","0","0","0","0.611111111","1.833333333","","","0.611111111","1.833333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00255","","","","","","","","","","","","","12","11","7","0","0","0","","","","","","","","","2","0","0","1.2","0","1.2","0","","","","0","0","0","0","0","0","0.171428571","0.1","","0","58.33333333","","0","0","0","0","3.333333333","5.714285714","","","3.333333333","5.714285714"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00256","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00257","","","","14.0981293","0.852033019","1.855468988","14.79","48.52","2.886652946","4.778934002","3","3","12","12","11","9","8","6","2.851685047","2","64.64456177","2","30.48227535","3","3","12.20823669","1","1.2","0.6","1.6","1.8","3.4","14","0.15","0.1","0.128571429","1.272727273","1.166666667","0.727272727","0.666666667","0.163636364","0.15","0.145454545","0.133333333","57.14285714","52.94117647","91.66666667","0.548680956","3.333333333","3.636363636","5","5.454545455","4.444444444","4.848484848","1.524113768","1.662669565","9.444444444","10.3030303"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00258","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00259","","","","27.8302803","1.08591795","1.972725034","14.77","48.72","2.803456068","5.041858196","2","3","12","11","10","10","11","10","3.71014595","4","54.83485031","3","30.31609195","2","3","21.04717255","1","1.8","0.48","2.56","2.28","4.84","21","0.163636364","0.048","0.108571429","2.1","1.75","1.1","0.916666667","0.228","0.19","0.256","0.213333333","52.38095238","47.10743802","83.33333333","0.691206897","5","6","6.333333333","7.6","7.111111111","8.533333333","1.920019157","2.304022989","13.44444444","16.13333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00260","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00261","","","","11.7310963","1.064636946","2.090351105","14.72","48.51","2.01574707","3.900399923","3","1","12","12","11","11","9","17","3.281241894","4","63.91480637","3","30.34425892","3","2","14.78831768","1","1.5","1","1.95","2.5","4.45","26","0.166666667","0.058823529","0.096153846","2.363636364","2.166666667","0.818181818","0.75","0.227272727","0.208333333","0.177272727","0.1625","34.61538462","56.17977528","91.66666667","0.758606473","4.166666667","4.545454545","6.944444444","7.575757576","5.416666667","5.909090909","2.107240202","2.298807494","12.36111111","13.48484848"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00262","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00263","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00264","","","","0","0.806414008","1.570848942","19.38","48.44","1.44698596","2.405635118","2","1","12","12","9","5","3","8","2.502743006","2","71.04961395","2","40.00825764","3","4","9.596335411","1","0.42","0.28","3.42","0.7","4.12","11","0.14","0.035","0.063636364","1.222222222","0.916666667","0.333333333","0.25","0.077777778","0.058333333","0.38","0.285","27.27272727","16.99029126","75","0.280057803","1.166666667","1.555555556","1.944444444","2.592592593","9.5","12.66666667","0.777938343","1.037251124","11.44444444","15.25925926"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00265","","","","","","","","","","","","","12","2","2","0","0","0","","","","","","","","","1","0","0","0.1","0","0.1","0","","","","0","0","0","0","0","0","0.05","0.008333333","","0","16.66666667","","0","0","0","0","0.277777778","1.666666667","","","0.277777778","1.666666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00266","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00267","","","","0","0.775363982","1.620031953","17.74","48.31","2.518739939","3.739526033","3","1","12","12","7","7","5","9","2.416979074","3","67.90299988","3","36.72117574","3","3","8.794838905","1","0.9","0.7","3.7","1.6","5.3","14","0.18","0.077777778","0.114285714","2","1.166666667","0.714285714","0.416666667","0.228571429","0.133333333","0.528571429","0.308333333","35.71428571","30.18867925","58.33333333","0.587538812","2.5","4.285714286","4.444444444","7.619047619","10.27777778","17.61904762","1.632052255","2.797803866","14.72222222","25.23809524"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00268","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00269","","","","12.9512997","1.058246017","2.039637089","17.68","48.82","1.867238045","3.276005983","2","","12","8","7","7","4","12","3.092753887","2","65.10894775","2","36.21466612","3","5","10.05483818","1","0.45","0.6","1.9","1.05","2.95","16","0.1125","0.05","0.065625","2.285714286","1.333333333","0.571428571","0.333333333","0.15","0.0875","0.271428571","0.158333333","25","35.59322034","58.33333333","0.380253994","1.25","2.142857143","2.916666667","5","5.277777778","9.047619048","1.056261095","1.810733306","8.194444444","14.04761905"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00270","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00271","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00272","","","","","","","","","","","","","12","4","4","0","0","0","","","","","","","","","2","0","0","0.86","0","0.86","0","","","","0","0","0","0","0","0","0.215","0.071666667","","0","33.33333333","","0","0","0","0","2.388888889","7.166666667","","","2.388888889","7.166666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00273","","","","","","","","","","","","","12","12","6","0","0","0","","","","","","","","","2","0","0","0.9","0","0.9","0","","","","0","0","0","0","0","0","0.15","0.075","","0","50","","0","0","0","0","2.5","5","","","2.5","5"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00274","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00275","","","","0","0.839248002","1.373522043","18.49","48.68","1.782225013","3.22221303","1","1","12","8","6","2","2","2","3.007977009","1","71.12670135","3","37.98274445","2","2","10.54270554","1","0.72","0.18","3.68","0.9","4.58","4","0.36","0.09","0.225","0.666666667","0.333333333","0.333333333","0.166666667","0.15","0.075","0.613333333","0.306666667","50","19.65065502","50","0.3418447","2","4","2.5","5","10.22222222","20.44444444","0.949568611","1.899137223","12.72222222","25.44444444"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00276","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00277","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00278","","","","26.3521614","1.053416014","2.053556919","13.91","48.34","2.401067972","3.554157019","2","1","12","12","10","10","11","15","3.306962967","2","60.73532867","8","28.77534133","4","8","14.20945263","1","2.25","0.95","1.65","3.2","4.85","26","0.204545455","0.063333333","0.123076923","2.6","2.166666667","1.1","0.916666667","0.32","0.266666667","0.165","0.1375","42.30769231","65.97938144","83.33333333","0.920810923","6.25","7.5","8.888888889","10.66666667","4.583333333","5.5","2.557808118","3.069369742","13.47222222","16.16666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00279","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00280","","","","","","","","","","","","","12","6","5","0","0","0","","","","","","","","","1","0","0","0.78","0","0.78","0","","","","0","0","0","0","0","0","0.156","0.065","","0","41.66666667","","0","0","0","0","2.166666667","5.2","","","2.166666667","5.2"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00281","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00282","","","","10.4890518","0.946785986","1.977484941","17.57","48.83","1.916790962","3.560067892","4","1","12","11","7","3","0","7","3.811671972","3","67.1290741","3","35.98197829","4","5","12.49335384","1","0","0.45","1.7","0.45","2.15","7","","0.064285714","0.064285714","1","0.583333333","0","0","0.064285714","0.0375","0.242857143","0.141666667","0","20.93023256","58.33333333","0.161918902","0","0","1.25","2.142857143","4.722222222","8.095238095","0.449774729","0.771042392","5.972222222","10.23809524"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00283","","","","0","0.778796971","1.341169","20.14","48.99","1.338035941","2.191643953","1","1","12","10","10","3","1","5","2.263633966","1","71.23692322","3","41.1104307","2","4","6.306199074","1","0.22","0.28","3.12","0.5","3.62","6","0.22","0.056","0.083333333","0.6","0.5","0.1","0.083333333","0.05","0.041666667","0.312","0.26","16.66666667","13.8121547","83.33333333","0.205552154","0.611111111","0.733333333","1.388888889","1.666666667","8.666666667","10.4","0.570978204","0.685173845","10.05555556","12.06666667"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00284","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00285","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00286","","","","0","0.602914989","1.527403951","16.76","48.32","2.542674065","3.654395103","4","1","12","11","10","9","9","9","2.798933029","2","69.91414642","2","34.68543046","3","3","7.894783974","1","1.26","0.38","2.32","1.64","3.96","18","0.14","0.042222222","0.091111111","1.8","1.5","0.9","0.75","0.164","0.136666667","0.232","0.193333333","50","41.41414141","83.33333333","0.56884106","3.5","4.2","4.555555556","5.466666667","6.444444444","7.733333333","1.580114054","1.896136865","11","13.2"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00287","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00288","","","","0","0.849506974","1.703464031","19.59","48.47","1.337605","2.470165014","3","1","12","6","6","3","2","5","2.460692883","1","70.8894577","2","40.41675263","4","3","8.52728653","1","0.4","0.3","1.25","0.7","1.95","7","0.2","0.06","0.1","1.166666667","0.583333333","0.333333333","0.166666667","0.116666667","0.058333333","0.208333333","0.104166667","28.57142857","35.8974359","50","0.282917268","1.111111111","2.222222222","1.944444444","3.888888889","3.472222222","6.944444444","0.785881301","1.571762602","5.416666667","10.83333333"
"","","GHP2017NYK-ST01","","","","","","","","","GHP2017NYK-ST01-00289","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
