"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Alcidodes sp. damage estimating 1-9|CO_331:0000806","Millipede damage estimating 1-9|CO_331:0000805","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Reaction to Striped sweet potato weevil estimating 1-9|CO_331:0000720","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Storage root size estimating 1-9|CO_331:0000184","Vine vigor estimating 1-9|CO_331:0000197","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02817","","","","7","1","3","1","1","1","1","2","1","5","5","6","1","0.16","0.12","0.12","0.28","0.4","3","0.16","0.06","0.093333333","3","1","0.28","0.12","33.33333333","70","5.333333333","9.333333333","4","13.33333333","1","0.333333333","0.093333333","0.04","33.33333333","1.777777778","3.111111111","1.333333333","4.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02818","","","","1","3","3","3","2","2","1","3","1","3","3","7","1","0.32","0.14","0.5","0.46","0.96","4","0.32","0.046666667","0.115","2","0.5","0.23","0.25","25","47.91666667","5.333333333","7.666666667","8.333333333","16","1.333333333","0.333333333","0.153333333","0.166666667","66.66666667","3.555555556","5.111111111","5.555555556","10.66666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02819","","","","1","1","3","3","3","3","0","7","1","1","5","7","1","0","0.3","0.16","0.3","0.46","7","","0.042857143","0.042857143","2.333333333","0","0.1","0.053333333","0","65.2173913","0","3.333333333","1.777777778","5.111111111","2.333333333","0","0.1","0.053333333","100","0","3.333333333","1.777777778","5.111111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02820","","","","1","3","3","3","3","2","2","0","1","7","5","7","1","0.22","0","0.14","0.22","0.36","2","0.11","","0.11","0.666666667","0.666666667","0.073333333","0.046666667","100","61.11111111","2.444444444","2.444444444","1.555555556","4","0.666666667","0.666666667","0.073333333","0.046666667","100","2.444444444","2.444444444","1.555555556","4"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02821","","","","1","1","3","3","3","3","0","8","1","1","7","5","1","0","0.32","0.1","0.32","0.42","8","","0.04","0.04","2.666666667","0","0.106666667","0.033333333","0","76.19047619","0","3.555555556","1.111111111","4.666666667","2.666666667","0","0.106666667","0.033333333","100","0","3.555555556","1.111111111","4.666666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02822","","","","1","3","3","3","3","2","0","2","1","5","7","7","1","0","0.14","0.44","0.14","0.58","2","","0.07","0.07","0.666666667","0","0.046666667","0.146666667","0","24.13793103","0","1.555555556","4.888888889","6.444444444","0.666666667","0","0.046666667","0.146666667","100","0","1.555555556","4.888888889","6.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02823","","","","1","1","3","3","3","3","1","10","1","5","7","","7","0.16","0.28","0.28","0.44","0.72","11","0.16","0.028","0.04","3.666666667","0.333333333","0.146666667","0.093333333","9.090909091","61.11111111","1.777777778","4.888888889","3.111111111","8","3.666666667","0.333333333","0.146666667","0.093333333","100","1.777777778","4.888888889","3.111111111","8"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02824","","","","9","1","3","3","3","3","4","1","1","3","3","7","1","0.48","0.08","0.38","0.56","0.94","5","0.12","0.08","0.112","1.666666667","1.333333333","0.186666667","0.126666667","80","59.57446809","5.333333333","6.222222222","4.222222222","10.44444444","1.666666667","1.333333333","0.186666667","0.126666667","100","5.333333333","6.222222222","4.222222222","10.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02825","","","","9","1","3","3","3","2","3","1","1","1","3","6","1","0.42","0.02","0.28","0.44","0.72","4","0.14","0.02","0.11","1.333333333","1","0.146666667","0.093333333","75","61.11111111","4.666666667","4.888888889","3.111111111","8","1.333333333","1","0.146666667","0.093333333","100","4.666666667","4.888888889","3.111111111","8"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02826","","","","5","1","3","3","1","1","1","0","1","3","5","6","1","0.16","0","0.16","0.16","0.32","1","0.16","","0.16","1","1","0.16","0.16","100","50","5.333333333","5.333333333","5.333333333","10.66666667","0.333333333","0.333333333","0.053333333","0.053333333","33.33333333","1.777777778","1.777777778","1.777777778","3.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02827","","","","3","1","3","3","3","2","4","1","1","5","3","7","1","0.88","0.04","0.4","0.92","1.32","5","0.22","0.04","0.184","1.666666667","1.333333333","0.306666667","0.133333333","80","69.6969697","9.777777778","10.22222222","4.444444444","14.66666667","1.666666667","1.333333333","0.306666667","0.133333333","100","9.777777778","10.22222222","4.444444444","14.66666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02828","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02829","","","","1","1","3","3","3","3","2","3","1","1","5","7","1","0.22","0.13","0.24","0.35","0.59","5","0.11","0.043333333","0.07","1.666666667","0.666666667","0.116666667","0.08","40","59.3220339","2.444444444","3.888888889","2.666666667","6.555555556","1.666666667","0.666666667","0.116666667","0.08","100","2.444444444","3.888888889","2.666666667","6.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02830","","","","1","1","3","1","1","1","0","2","1","7","7","","3","0","0.06","0.02","0.06","0.08","2","","0.03","0.03","2","0","0.06","0.02","0","75","0","2","0.666666667","2.666666667","0.666666667","0","0.02","0.006666667","33.33333333","0","0.666666667","0.222222222","0.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02831","","","","3","3","3","3","3","3","3","4","5","1","3","6","2","0.48","0.16","0.12","0.64","0.76","7","0.16","0.04","0.091428571","2.333333333","1","0.213333333","0.04","42.85714286","84.21052632","5.333333333","7.111111111","1.333333333","8.444444444","2.333333333","1","0.213333333","0.04","100","5.333333333","7.111111111","1.333333333","8.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02832","","","","3","1","3","3","2","2","2","2","1","5","5","","6","0.2","0.02","0.04","0.22","0.26","4","0.1","0.01","0.055","2","1","0.11","0.02","50","84.61538462","3.333333333","3.666666667","0.666666667","4.333333333","1.333333333","0.666666667","0.073333333","0.013333333","66.66666667","2.222222222","2.444444444","0.444444444","2.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02833","","","","3","1","3","3","3","3","6","0","5","5","5","6","1","0.74","0","0.24","0.74","0.98","6","0.123333333","","0.123333333","2","2","0.246666667","0.08","100","75.51020408","8.222222222","8.222222222","2.666666667","10.88888889","2","2","0.246666667","0.08","100","8.222222222","8.222222222","2.666666667","10.88888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02834","","","","1","1","3","3","2","1","1","2","1","3","9","5","1","0.14","0.14","0.04","0.28","0.32","3","0.14","0.07","0.093333333","1.5","0.5","0.14","0.02","33.33333333","87.5","2.333333333","4.666666667","0.666666667","5.333333333","1","0.333333333","0.093333333","0.013333333","66.66666667","1.555555556","3.111111111","0.444444444","3.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02835","","","","1","1","3","3","2","2","3","1","1","3","7","6","1","0.28","0.04","0.06","0.32","0.38","4","0.093333333","0.04","0.08","2","1.5","0.16","0.03","75","84.21052632","4.666666667","5.333333333","1","6.333333333","1.333333333","1","0.106666667","0.02","66.66666667","3.111111111","3.555555556","0.666666667","4.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02836","","","","1","1","3","3","3","3","1","13","3","3","3","6","1","0.14","0.46","0.08","0.6","0.68","14","0.14","0.035384615","0.042857143","4.666666667","0.333333333","0.2","0.026666667","7.142857143","88.23529412","1.555555556","6.666666667","0.888888889","7.555555556","4.666666667","0.333333333","0.2","0.026666667","100","1.555555556","6.666666667","0.888888889","7.555555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02837","","","","","","3","3","3","0","0","0","","","","6","1","0","0","0.16","0","0.16","0","","","","0","0","0","0.053333333","","0","0","0","1.777777778","1.777777778","0","0","0","0.053333333","100","0","0","1.777777778","1.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02901","","","","1","7","3","3","3","3","0","9","1","5","5","6","1","0","0.3","0.15","0.3","0.45","9","","0.033333333","0.033333333","3","0","0.1","0.05","0","66.66666667","0","3.333333333","1.666666667","5","3","0","0.1","0.05","100","0","3.333333333","1.666666667","5"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02902","","","","1","1","3","3","3","3","1","9","1","1","5","7","1","0.16","0.1","0.36","0.26","0.62","10","0.16","0.011111111","0.026","3.333333333","0.333333333","0.086666667","0.12","10","41.93548387","1.777777778","2.888888889","4","6.888888889","3.333333333","0.333333333","0.086666667","0.12","100","1.777777778","2.888888889","4","6.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02903","","","","1","1","3","3","2","2","0","4","1","7","5","5","1","0","0.16","0.06","0.16","0.22","4","","0.04","0.04","2","0","0.08","0.03","0","72.72727273","0","2.666666667","1","3.666666667","1.333333333","0","0.053333333","0.02","66.66666667","0","1.777777778","0.666666667","2.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02904","","","","5","1","3","3","3","3","2","3","1","7","9","7","2","0.3","0.22","0.14","0.52","0.66","5","0.15","0.073333333","0.104","1.666666667","0.666666667","0.173333333","0.046666667","40","78.78787879","3.333333333","5.777777778","1.555555556","7.333333333","1.666666667","0.666666667","0.173333333","0.046666667","100","3.333333333","5.777777778","1.555555556","7.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02905","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02906","","","","3","1","3","3","3","3","3","2","1","1","5","7","1","0.6","0.14","0.38","0.74","1.12","5","0.2","0.07","0.148","1.666666667","1","0.246666667","0.126666667","60","66.07142857","6.666666667","8.222222222","4.222222222","12.44444444","1.666666667","1","0.246666667","0.126666667","100","6.666666667","8.222222222","4.222222222","12.44444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02907","","","","9","1","3","3","3","3","3","3","1","1","5","7","1","0.36","0.16","0.14","0.52","0.66","6","0.12","0.053333333","0.086666667","2","1","0.173333333","0.046666667","50","78.78787879","4","5.777777778","1.555555556","7.333333333","2","1","0.173333333","0.046666667","100","4","5.777777778","1.555555556","7.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02908","","","","5","3","3","3","3","3","3","2","1","7","5","7","1","0.38","0.12","0.68","0.5","1.18","5","0.126666667","0.06","0.1","1.666666667","1","0.166666667","0.226666667","60","42.37288136","4.222222222","5.555555556","7.555555556","13.11111111","1.666666667","1","0.166666667","0.226666667","100","4.222222222","5.555555556","7.555555556","13.11111111"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02909","","","","9","1","3","1","1","1","0","","1","7","9","3","1","0","","0.03","","","","","","","","0","","0.03","","","0","","1","","","0","","0.01","33.33333333","0","","0.333333333",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02910","","","","1","3","3","3","3","2","2","2","1","3","3","7","1","0.46","0.02","0.8","0.48","1.28","4","0.23","0.01","0.12","1.333333333","0.666666667","0.16","0.266666667","50","37.5","5.111111111","5.333333333","8.888888889","14.22222222","1.333333333","0.666666667","0.16","0.266666667","100","5.111111111","5.333333333","8.888888889","14.22222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02911","","","","1","1","3","3","3","3","1","12","1","7","3","7","1","0.1","0.52","0.7","0.62","1.32","13","0.1","0.043333333","0.047692308","4.333333333","0.333333333","0.206666667","0.233333333","7.692307692","46.96969697","1.111111111","6.888888889","7.777777778","14.66666667","4.333333333","0.333333333","0.206666667","0.233333333","100","1.111111111","6.888888889","7.777777778","14.66666667"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02912","","","","7","3","3","3","3","3","4","9","7","1","5","7","1","0.5","0.38","0.52","0.88","1.4","13","0.125","0.042222222","0.067692308","4.333333333","1.333333333","0.293333333","0.173333333","30.76923077","62.85714286","5.555555556","9.777777778","5.777777778","15.55555556","4.333333333","1.333333333","0.293333333","0.173333333","100","5.555555556","9.777777778","5.777777778","15.55555556"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02913","","","","3","1","3","3","3","2","1","4","1","3","7","6","1","0.16","0.12","0.34","0.28","0.62","5","0.16","0.03","0.056","1.666666667","0.333333333","0.093333333","0.113333333","20","45.16129032","1.777777778","3.111111111","3.777777778","6.888888889","1.666666667","0.333333333","0.093333333","0.113333333","100","1.777777778","3.111111111","3.777777778","6.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02914","","","","7","1","3","2","2","2","2","1","3","1","3","5","1","0.32","0.03","0.36","0.35","0.71","3","0.16","0.03","0.116666667","1.5","1","0.175","0.18","66.66666667","49.29577465","5.333333333","5.833333333","6","11.83333333","1","0.666666667","0.116666667","0.12","66.66666667","3.555555556","3.888888889","4","7.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02915","","","","3","1","3","3","3","2","4","3","1","5","7","7","1","0.56","0.06","0.66","0.62","1.28","7","0.14","0.02","0.088571429","2.333333333","1.333333333","0.206666667","0.22","57.14285714","48.4375","6.222222222","6.888888889","7.333333333","14.22222222","2.333333333","1.333333333","0.206666667","0.22","100","6.222222222","6.888888889","7.333333333","14.22222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02916","","","","","","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02917","","","","1","1","3","3","3","3","3","2","1","1","5","7","1","0.42","0.06","0.28","0.48","0.76","5","0.14","0.03","0.096","1.666666667","1","0.16","0.093333333","60","63.15789474","4.666666667","5.333333333","3.111111111","8.444444444","1.666666667","1","0.16","0.093333333","100","4.666666667","5.333333333","3.111111111","8.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02918","","","","1","1","3","3","3","3","0","8","1","7","7","7","1","0","0.3","0.14","0.3","0.44","8","","0.0375","0.0375","2.666666667","0","0.1","0.046666667","0","68.18181818","0","3.333333333","1.555555556","4.888888889","2.666666667","0","0.1","0.046666667","100","0","3.333333333","1.555555556","4.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02919","","","","1","5","3","3","3","2","1","6","1","1","5","6","1","0.16","0.12","0.24","0.28","0.52","7","0.16","0.02","0.04","2.333333333","0.333333333","0.093333333","0.08","14.28571429","53.84615385","1.777777778","3.111111111","2.666666667","5.777777778","2.333333333","0.333333333","0.093333333","0.08","100","1.777777778","3.111111111","2.666666667","5.777777778"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02920","","","","1","1","3","3","3","3","0","10","1","7","5","7","1","0","0.18","0.26","0.18","0.44","10","","0.018","0.018","3.333333333","0","0.06","0.086666667","0","40.90909091","0","2","2.888888889","4.888888889","3.333333333","0","0.06","0.086666667","100","0","2","2.888888889","4.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02921","","","","1","5","3","3","3","2","0","3","1","1","9","6","1","0","0.06","0.12","0.06","0.18","3","","0.02","0.02","1","0","0.02","0.04","0","33.33333333","0","0.666666667","1.333333333","2","1","0","0.02","0.04","100","0","0.666666667","1.333333333","2"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02922","","","","5","1","3","3","3","2","0","3","1","5","7","","5","0","0.1","0.03","0.1","0.13","3","","0.033333333","0.033333333","1","0","0.033333333","0.01","0","76.92307692","0","1.111111111","0.333333333","1.444444444","1","0","0.033333333","0.01","100","0","1.111111111","0.333333333","1.444444444"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02923","","","","3","1","3","3","3","3","3","0","1","5","3","6","1","0.44","0","0.12","0.44","0.56","3","0.146666667","","0.146666667","1","1","0.146666667","0.04","100","78.57142857","4.888888889","4.888888889","1.333333333","6.222222222","1","1","0.146666667","0.04","100","4.888888889","4.888888889","1.333333333","6.222222222"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02924","","","","3","1","3","2","1","1","1","1","1","7","7","6","1","0.1","0.01","0.01","0.11","0.12","2","0.1","0.01","0.055","2","1","0.11","0.01","50","91.66666667","3.333333333","3.666666667","0.333333333","4","0.666666667","0.333333333","0.036666667","0.003333333","33.33333333","1.111111111","1.222222222","0.111111111","1.333333333"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02925","","","","1","1","3","2","1","1","2","2","1","5","7","6","1","0.2","0.1","0.05","0.3","0.35","4","0.1","0.05","0.075","4","2","0.3","0.05","50","85.71428571","6.666666667","10","1.666666667","11.66666667","1.333333333","0.666666667","0.1","0.016666667","33.33333333","2.222222222","3.333333333","0.555555556","3.888888889"
"","","GHP2018NYK-OT03","","","","","","","","","GHP2018NYK-OT03-02926","","","","1","1","3","2","2","2","2","2","9","7","7","7","1","0.4","0.04","0.06","0.44","0.5","4","0.2","0.02","0.11","2","1","0.22","0.03","50","88","6.666666667","7.333333333","1","8.333333333","1.333333333","0.666666667","0.146666667","0.02","66.66666667","4.444444444","4.888888889","0.666666667","5.555555556"
