"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","treatment_irrigation","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00363","","","","84","40","40","27","39","140","12.4","7.42","23.2","1","5","19.82","43.02","179","0.317948718","0.053","0.110726257","4.475","0.975","0.4955","0.58","21.7877095","46.07159461","5.467372134","8.738977072","10.2292769","18.96825397","1","2.130952381","0.464285714","0.235952381","0.276190476","47.61904762","11.48148148","18.35185185","21.48148148","39.83333333"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00364","","","","84","57","57","36","89","35","20.14","2.84","35.8","1","3","22.98","58.78","124","0.226292135","0.081142857","0.185322581","2.175438596","1.561403509","0.403157895","0.628070175","71.77419355","39.09493025","8.880070547","10.13227513","15.78483245","25.91710758","1","1.476190476","1.05952381","0.273571429","0.426190476","67.85714286","13.08641975","14.93177388","23.26185835","38.19363223"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00365","","","","84","28","28","27","80","120","29.62","5.6","49.8","1","3","35.22","85.02","200","0.37025","0.046666667","0.1761","7.142857143","2.857142857","1.257857143","1.778571429","40","41.42554693","13.05996473","15.52910053","21.95767196","37.48677249","1","2.380952381","0.952380952","0.419285714","0.592857143","33.33333333","39.17989418","46.58730159","65.87301587","112.4603175"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00366","","","","84","48","48","31","114","150","38.8","8.4","42.6","1","3","47.2","89.8","264","0.340350877","0.056","0.178787879","5.5","2.375","0.983333333","0.8875","43.18181818","52.56124722","17.10758377","20.81128748","18.78306878","39.59435626","1","3.142857143","1.357142857","0.561904762","0.507142857","57.14285714","29.9382716","36.41975309","32.87037037","69.29012346"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00367","","","","84","36","36","18","30","54","9.2","4.2","24.2","1","3","13.4","37.6","84","0.306666667","0.077777778","0.15952381","2.333333333","0.833333333","0.372222222","0.672222222","35.71428571","35.63829787","4.05643739","5.908289242","10.670194","16.57848325","1","1","0.357142857","0.15952381","0.288095238","42.85714286","9.465020576","13.78600823","24.89711934","38.68312757"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00368","","","","84","35","35","9","2","30","0.4","1","20.4","1","5","1.4","21.8","32","0.2","0.033333333","0.04375","0.914285714","0.057142857","0.04","0.582857143","6.25","6.422018349","0.176366843","0.617283951","8.994708995","9.611992945","1","0.380952381","0.023809524","0.016666667","0.242857143","41.66666667","0.423280423","1.481481481","21.58730159","23.06878307"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00369","","","","84","43","43","1","2","3","0.6","0.1","29.8","1","3","0.7","30.5","5","0.3","0.033333333","0.14","0.11627907","0.046511628","0.01627907","0.693023256","40","2.295081967","0.264550265","0.308641975","13.13932981","13.44797178","1","0.05952381","0.023809524","0.008333333","0.354761905","51.19047619","0.516795866","0.60292851","25.66752799","26.2704565"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00370","","","","84","39","39","33","47","111","7.4","4","25.4","1","3","11.4","36.8","158","0.157446809","0.036036036","0.072151899","4.051282051","1.205128205","0.292307692","0.651282051","29.74683544","30.97826087","3.262786596","5.026455026","11.19929453","16.22574956","1","1.880952381","0.55952381","0.135714286","0.302380952","46.42857143","7.027540361","10.82621083","24.12155745","34.94776828"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00371","","","","84","33","33","19","10","43","2","1.6","14.8","1","3","3.6","18.4","53","0.2","0.037209302","0.067924528","1.606060606","0.303030303","0.109090909","0.448484848","18.86792453","19.56521739","0.881834215","1.587301587","6.525573192","8.11287478","1","0.630952381","0.119047619","0.042857143","0.176190476","39.28571429","2.244668911","4.04040404","16.61054994","20.65095398"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00372","","","","84","50","50","14","12","20","2.4","0.8","19.6","1","3","3.2","22.8","32","0.2","0.04","0.1","0.64","0.24","0.064","0.392","37.5","14.03508772","1.058201058","1.410934744","8.641975309","10.05291005","1","0.380952381","0.142857143","0.038095238","0.233333333","59.52380952","1.777777778","2.37037037","14.51851852","16.88888889"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00373","","","","84","36","36","29","15","220","2","5.2","8.4","1","3","7.2","15.6","235","0.133333333","0.023636364","0.030638298","6.527777778","0.416666667","0.2","0.233333333","6.382978723","46.15384615","0.881834215","3.174603175","3.703703704","6.878306878","1","2.797619048","0.178571429","0.085714286","0.1","42.85714286","2.057613169","7.407407407","8.641975309","16.04938272"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00374","","","","84","30","30","17","32","46","6.8","2.2","8.8","1","3","9","17.8","78","0.2125","0.047826087","0.115384615","2.6","1.066666667","0.3","0.293333333","41.02564103","50.56179775","2.998236332","3.968253968","3.880070547","7.848324515","1","0.928571429","0.380952381","0.107142857","0.104761905","35.71428571","8.395061728","11.11111111","10.86419753","21.97530864"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00375","","","","84","31","31","24","30","56","3.8","2","21.6","1","3","5.8","27.4","86","0.126666667","0.035714286","0.06744186","2.774193548","0.967741935","0.187096774","0.696774194","34.88372093","21.16788321","1.675485009","2.557319224","9.523809524","12.08112875","1","1.023809524","0.357142857","0.069047619","0.257142857","36.9047619","4.540023895","6.929510155","25.80645161","32.73596177"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00376","","","","84","40","40","39","46","87","9.8","4.8","16.8","1","3","14.6","31.4","133","0.213043478","0.055172414","0.109774436","3.325","1.15","0.365","0.42","34.58646617","46.49681529","4.320987654","6.437389771","7.407407407","13.84479718","1","1.583333333","0.547619048","0.173809524","0.2","47.61904762","9.074074074","13.51851852","15.55555556","29.07407407"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00377","","","","84","52","52","29","60","47","18.2","2.2","24.4","1","3","20.4","44.8","107","0.303333333","0.046808511","0.190654206","2.057692308","1.153846154","0.392307692","0.469230769","56.07476636","45.53571429","8.024691358","8.994708995","10.75837743","19.75308642","1","1.273809524","0.714285714","0.242857143","0.29047619","61.9047619","12.96296296","14.52991453","17.37891738","31.90883191"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00378","","","","84","39","39","37","88","154","22.6","7.8","24.4","1","3","30.4","54.8","242","0.256818182","0.050649351","0.125619835","6.205128205","2.256410256","0.779487179","0.625641026","36.36363636","55.47445255","9.964726631","13.40388007","10.75837743","24.1622575","1","2.880952381","1.047619048","0.361904762","0.29047619","46.42857143","21.46248813","28.86989554","23.17188984","52.04178538"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00379","","","","84","47","47","36","75","160","16.8","8","34.8","1","3","24.8","59.6","235","0.224","0.05","0.105531915","5","1.595744681","0.527659574","0.740425532","31.91489362","41.61073826","7.407407407","10.93474427","15.34391534","26.27865961","1","2.797619048","0.892857143","0.295238095","0.414285714","55.95238095","13.23877069","19.5429472","27.42316785","46.96611505"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00380","","","","84","45","45","39","52","118","8","4.6","42.6","1","3","12.6","55.2","170","0.153846154","0.038983051","0.074117647","3.777777778","1.155555556","0.28","0.946666667","30.58823529","22.82608696","3.527336861","5.555555556","18.78306878","24.33862434","1","2.023809524","0.619047619","0.15","0.507142857","53.57142857","6.58436214","10.37037037","35.0617284","45.43209877"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00381","","","","84","37","37","21","5","40","0.7","1.42","19.6","1","5","2.12","21.72","45","0.14","0.0355","0.047111111","1.216216216","0.135135135","0.057297297","0.52972973","11.11111111","9.760589319","0.308641975","0.934744268","8.641975309","9.576719577","1","0.535714286","0.05952381","0.025238095","0.233333333","44.04761905","0.700700701","2.122122122","19.61961962","21.74174174"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00382","","","","84","30","30","6","16","7","3.8","0.8","29","1","5","4.6","33.6","23","0.2375","0.114285714","0.2","0.766666667","0.533333333","0.153333333","0.966666667","69.56521739","13.69047619","1.675485009","2.028218695","12.78659612","14.81481481","1","0.273809524","0.19047619","0.054761905","0.345238095","35.71428571","4.691358025","5.679012346","35.80246914","41.48148148"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00383","","","","84","51","51","42","47","49","11.58","8.88","21.4","1","3","20.46","41.86","96","0.246382979","0.18122449","0.213125","1.882352941","0.921568627","0.401176471","0.419607843","48.95833333","48.87720975","5.105820106","9.021164021","9.435626102","18.45679012","1","1.142857143","0.55952381","0.243571429","0.254761905","60.71428571","8.409586057","14.8583878","15.54103123","30.39941903"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00384","","","","84","49","49","49","50","200","6.72","6.4","28.4","1","3","13.12","41.52","250","0.1344","0.032","0.05248","5.102040816","1.020408163","0.267755102","0.579591837","20","31.59922929","2.962962963","5.784832451","12.52204586","18.30687831","1","2.976190476","0.595238095","0.156190476","0.338095238","58.33333333","5.079365079","9.916855631","21.46636432","31.38321995"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00385","","","","84","33","33","31","20","75","2.72","3.14","42","1","5","5.86","47.86","95","0.136","0.041866667","0.061684211","2.878787879","0.606060606","0.177575758","1.272727273","21.05263158","12.24404513","1.199294533","2.58377425","18.51851852","21.10229277","1","1.130952381","0.238095238","0.069761905","0.5","39.28571429","3.052749719","6.57687991","47.13804714","53.71492705"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00386","","","","84","42","42","40","94","96","35.1","5.68","31.4","1","3","40.78","72.18","190","0.373404255","0.059166667","0.214631579","4.523809524","2.238095238","0.970952381","0.747619048","49.47368421","56.49764478","15.47619048","17.98059965","13.84479718","31.82539683","1","2.261904762","1.119047619","0.48547619","0.373809524","50","30.95238095","35.96119929","27.68959436","63.65079365"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00387","","","","84","38","38","31","54","184","7.74","9.12","52.4","1","3","16.86","69.26","238","0.143333333","0.049565217","0.070840336","6.263157895","1.421052632","0.443684211","1.378947368","22.68907563","24.34305515","3.412698413","7.433862434","23.10405644","30.53791887","1","2.833333333","0.642857143","0.200714286","0.623809524","45.23809524","7.543859649","16.43274854","51.07212476","67.50487329"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00388","","","","84","33","33","23","32","44","2.2","2.3","29","1","3","4.5","33.5","76","0.06875","0.052272727","0.059210526","2.303030303","0.96969697","0.136363636","0.878787879","42.10526316","13.43283582","0.970017637","1.984126984","12.78659612","14.7707231","1","0.904761905","0.380952381","0.053571429","0.345238095","39.28571429","2.469135802","5.050505051","32.54769921","37.59820426"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00389","","","","84","38","38","38","66","140","14.2","6.2","19.4","1","3","20.4","39.8","206","0.215151515","0.044285714","0.099029126","5.421052632","1.736842105","0.536842105","0.510526316","32.03883495","51.25628141","6.261022928","8.994708995","8.553791887","17.54850088","1","2.452380952","0.785714286","0.242857143","0.230952381","45.23809524","13.84015595","19.88304094","18.90838207","38.791423"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00390","","","","84","26","26","23","16","72","1.6","2","14.6","1","5","3.6","18.2","88","0.1","0.027777778","0.040909091","3.384615385","0.615384615","0.138461538","0.561538462","18.18181818","19.78021978","0.705467372","1.587301587","6.437389771","8.024691358","1","1.047619048","0.19047619","0.042857143","0.173809524","30.95238095","2.279202279","5.128205128","20.7977208","25.92592593"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00391","","","","84","39","39","28","7","59","0.6","1.3","24.6","1","5","1.9","26.5","66","0.085714286","0.022033898","0.028787879","1.692307692","0.179487179","0.048717949","0.630769231","10.60606061","7.169811321","0.264550265","0.837742504","10.84656085","11.68430335","1","0.785714286","0.083333333","0.022619048","0.292857143","46.42857143","0.56980057","1.804368471","23.36182336","25.16619183"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00392","","","","84","47","47","40","100","210","28.8","8.6","37.6","1","3","37.4","75","310","0.288","0.040952381","0.120645161","6.595744681","2.127659574","0.795744681","0.8","32.25806452","49.86666667","12.6984127","16.49029982","16.57848325","33.06878307","1","3.69047619","1.19047619","0.445238095","0.447619048","55.95238095","22.69503546","29.47202522","29.62962963","59.10165485"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00393","","","","84","42","42","42","110","280","23","13.3","42","1","3","36.3","78.3","390","0.209090909","0.0475","0.093076923","9.285714286","2.619047619","0.864285714","1","28.20512821","46.36015326","10.14109347","16.00529101","18.51851852","34.52380952","1","4.642857143","1.30952381","0.432142857","0.5","50","20.28218695","32.01058201","37.03703704","69.04761905"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00394","","","","84","35","35","30","36","126","7.1","9.1","31.4","1","1","16.2","47.6","162","0.197222222","0.072222222","0.1","4.628571429","1.028571429","0.462857143","0.897142857","22.22222222","34.03361345","3.130511464","7.142857143","13.84479718","20.98765432","1","1.928571429","0.428571429","0.192857143","0.373809524","41.66666667","7.513227513","17.14285714","33.22751323","50.37037037"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00395","","","","84","39","39","10","0","3","0","0.14","13","1","7","0.14","13.14","3","","0.046666667","0.046666667","0.076923077","0","0.003589744","0.333333333","0","1.065449011","0","0.061728395","5.731922399","5.793650794","1","0.035714286","0","0.001666667","0.154761905","46.42857143","0","0.132953466","12.34567901","12.47863248"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00396","","","","84","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","",""
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00397","","","","84","43","43","41","86","62","23","4.2","32","1","1","27.2","59.2","148","0.26744186","0.067741935","0.183783784","3.441860465","2","0.63255814","0.744186047","58.10810811","45.94594595","10.14109347","11.99294533","14.10934744","26.10229277","1","1.761904762","1.023809524","0.323809524","0.380952381","51.19047619","19.81050818","23.42807924","27.56244617","50.99052541"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00398","","","","84","48","48","28","0","99","0","3","33.4","1","5","3","36.4","99","","0.03030303","0.03030303","2.0625","0","0.0625","0.695833333","0","8.241758242","0","1.322751323","14.72663139","16.04938272","1","1.178571429","0","0.035714286","0.397619048","57.14285714","0","2.314814815","25.77160494","28.08641975"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00399","","","","84","37","37","7","5","13","0.4","0.3","40.2","1","7","0.7","40.9","18","0.08","0.023076923","0.038888889","0.486486486","0.135135135","0.018918919","1.086486486","27.77777778","1.711491443","0.176366843","0.308641975","17.72486772","18.0335097","1","0.214285714","0.05952381","0.008333333","0.478571429","44.04761905","0.4004004","0.700700701","40.24024024","40.94094094"
"","","MZP2019CHL-ST01","","","","","","","","","MZP2019CHL-ST01-00400","","","","84","37","37","8","15","37","1.2","0.8","28.4","1","7","2","30.4","52","0.08","0.021621622","0.038461538","1.405405405","0.405405405","0.054054054","0.767567568","28.84615385","6.578947368","0.529100529","0.881834215","12.52204586","13.40388007","1","0.619047619","0.178571429","0.023809524","0.338095238","44.04761905","1.201201201","2.002002002","28.42842843","30.43043043"
