"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of commercial storage roots per plant harvested|CO_331:2000036","Storage roots yield in kg per plant harvested|CO_331:0000681","Vine weight in kg per plant harvested|CO_331:0000990","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Commercial storage root yield tons per ha|CO_331:0000809","Total storage roots yield computation tons per ha|CO_331:0000296","Total foliage yield in tons per ha|CO_331:0000684","Biomass yield in tons per ha|CO_331:0001003","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant planted|CO_331:0000991","Survival index computing percent|CO_331:0000301","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield adjusted in tons per ha|CO_331:0001004"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00487","","","","12","4","4","4","18","4","4.7","0.2","2.2","1","1","1","4.9","7.1","22","0.261111111","0.05","0.222727273","5.5","4.5","1.225","0.55","81.81818182","69.01408451","14.50617284","15.12345679","6.790123457","21.91358025","1.833333333","1.5","0.408333333","0.183333333","33.33333333","43.51851852","45.37037037","20.37037037","65.74074074"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00488","","","","12","3","3","2","11","0","4.3","0","3.6","1","1","3","4.3","7.9","11","0.390909091","","0.390909091","3.666666667","3.666666667","1.433333333","1.2","100","54.43037975","13.27160494","13.27160494","11.11111111","24.38271605","0.916666667","0.916666667","0.358333333","0.3","25","53.08641975","53.08641975","44.44444444","97.5308642"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00489","","","","12","3","3","3","16","0","8.5","0","10.27","1","1","1","8.5","18.77","16","0.53125","","0.53125","5.333333333","5.333333333","2.833333333","3.423333333","100","45.2850293","26.2345679","26.2345679","31.69753086","57.93209877","1.333333333","1.333333333","0.708333333","0.855833333","25","104.9382716","104.9382716","126.7901235","231.7283951"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00490","","","","12","5","5","5","9","7","2.3","0.4","3.44","1","1","1","2.7","6.14","16","0.255555556","0.057142857","0.16875","3.2","1.8","0.54","0.688","56.25","43.97394137","7.098765432","8.333333333","10.61728395","18.95061728","1.333333333","0.75","0.225","0.286666667","41.66666667","17.03703704","20","25.48148148","45.48148148"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00491","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00492","","","","12","3","3","3","7","2","1.9","0.2","7.42","1","3","1","2.1","9.52","9","0.271428571","0.1","0.233333333","3","2.333333333","0.7","2.473333333","77.77777778","22.05882353","5.864197531","6.481481481","22.90123457","29.38271605","0.75","0.583333333","0.175","0.618333333","25","23.45679012","25.92592593","91.60493827","117.5308642"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00493","","","","12","4","4","1","1","0","0.2","0","0.5","1","5","7","0.2","0.7","1","0.2","","0.2","0.25","0.25","0.05","0.125","100","28.57142857","0.617283951","0.617283951","1.543209877","2.160493827","0.083333333","0.083333333","0.016666667","0.041666667","33.33333333","1.851851852","1.851851852","4.62962963","6.481481481"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00494","","","","12","5","5","4","8","4","2.3","0.2","5.9","1","3","5","2.5","8.4","12","0.2875","0.05","0.208333333","2.4","1.6","0.5","1.18","66.66666667","29.76190476","7.098765432","7.716049383","18.20987654","25.92592593","1","0.666666667","0.208333333","0.491666667","41.66666667","17.03703704","18.51851852","43.7037037","62.22222222"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00495","","","","12","5","5","4","13","15","1.5","0.6","4.78","1","5","1","2.1","6.88","28","0.115384615","0.04","0.075","5.6","2.6","0.42","0.956","46.42857143","30.52325581","4.62962963","6.481481481","14.75308642","21.2345679","2.333333333","1.083333333","0.175","0.398333333","41.66666667","11.11111111","15.55555556","35.40740741","50.96296296"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00496","","","","12","2","2","2","2","0","0.6","0","0.68","1","1","1","0.6","1.28","2","0.3","","0.3","1","1","0.3","0.34","100","46.875","1.851851852","1.851851852","2.098765432","3.950617284","0.166666667","0.166666667","0.05","0.056666667","16.66666667","11.11111111","11.11111111","12.59259259","23.7037037"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00497","","","","12","5","5","3","4","0","0.5","0","4.6","3","1","3","0.5","5.1","4","0.125","","0.125","0.8","0.8","0.1","0.92","100","9.803921569","1.543209877","1.543209877","14.19753086","15.74074074","0.333333333","0.333333333","0.041666667","0.383333333","41.66666667","3.703703704","3.703703704","34.07407407","37.77777778"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00498","","","","12","4","4","2","6","8","1.8","0.3","2.9","1","7","1","2.1","5","14","0.3","0.0375","0.15","3.5","1.5","0.525","0.725","42.85714286","42","5.555555556","6.481481481","8.950617284","15.43209877","1.166666667","0.5","0.175","0.241666667","33.33333333","16.66666667","19.44444444","26.85185185","46.2962963"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00499","","","","12","2","2","1","0","5","0","0.2","2.64","1","3","3","0.2","2.84","5","","0.04","0.04","2.5","0","0.1","1.32","0","7.042253521","0","0.617283951","8.148148148","8.765432099","0.416666667","0","0.016666667","0.22","16.66666667","0","3.703703704","48.88888889","52.59259259"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00500","","","","12","4","4","3","7","5","0.9","0.2","4.68","1","1","1","1.1","5.78","12","0.128571429","0.04","0.091666667","3","1.75","0.275","1.17","58.33333333","19.03114187","2.777777778","3.395061728","14.44444444","17.83950617","1","0.583333333","0.091666667","0.39","33.33333333","8.333333333","10.18518519","43.33333333","53.51851852"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00501","","","","12","4","4","3","5","4","1.3","0.2","4.2","3","3","3","1.5","5.7","9","0.26","0.05","0.166666667","2.25","1.25","0.375","1.05","55.55555556","26.31578947","4.012345679","4.62962963","12.96296296","17.59259259","0.75","0.416666667","0.125","0.35","33.33333333","12.03703704","13.88888889","38.88888889","52.77777778"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00502","","","","12","6","6","4","10","5","2.1","0.2","4.74","1","3","1","2.3","7.04","15","0.21","0.04","0.153333333","2.5","1.666666667","0.383333333","0.79","66.66666667","32.67045455","6.481481481","7.098765432","14.62962963","21.72839506","1.25","0.833333333","0.191666667","0.395","50","12.96296296","14.19753086","29.25925926","43.45679012"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00503","","","","12","2","2","2","4","2","0.6","0.1","3.12","1","1","1","0.7","3.82","6","0.15","0.05","0.116666667","3","2","0.35","1.56","66.66666667","18.32460733","1.851851852","2.160493827","9.62962963","11.79012346","0.5","0.333333333","0.058333333","0.26","16.66666667","11.11111111","12.96296296","57.77777778","70.74074074"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00504","","","","12","3","3","2","8","5","1.9","0.4","0.69","3","5","7","2.3","2.99","13","0.2375","0.08","0.176923077","4.333333333","2.666666667","0.766666667","0.23","61.53846154","76.92307692","5.864197531","7.098765432","2.12962963","9.228395062","1.083333333","0.666666667","0.191666667","0.0575","25","23.45679012","28.39506173","8.518518519","36.91358025"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00505","","","","12","4","4","4","11","8","2.4","0.6","3.6","3","1","1","3","6.6","19","0.218181818","0.075","0.157894737","4.75","2.75","0.75","0.9","57.89473684","45.45454545","7.407407407","9.259259259","11.11111111","20.37037037","1.583333333","0.916666667","0.25","0.3","33.33333333","22.22222222","27.77777778","33.33333333","61.11111111"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00506","","","","12","2","2","2","6","3","1","0.2","3.28","1","3","3","1.2","4.48","9","0.166666667","0.066666667","0.133333333","4.5","3","0.6","1.64","66.66666667","26.78571429","3.086419753","3.703703704","10.12345679","13.82716049","0.75","0.5","0.1","0.273333333","16.66666667","18.51851852","22.22222222","60.74074074","82.96296296"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00507","","","","12","4","4","4","12","5","2.2","0.2","2.12","1","3","3","2.4","4.52","17","0.183333333","0.04","0.141176471","4.25","3","0.6","0.53","70.58823529","53.09734513","6.790123457","7.407407407","6.543209877","13.95061728","1.416666667","1","0.2","0.176666667","33.33333333","20.37037037","22.22222222","19.62962963","41.85185185"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00508","","","","12","3","3","2","4","0","1.3","0","6.24","1","3","3","1.3","7.54","4","0.325","","0.325","1.333333333","1.333333333","0.433333333","2.08","100","17.24137931","4.012345679","4.012345679","19.25925926","23.27160494","0.333333333","0.333333333","0.108333333","0.52","25","16.04938272","16.04938272","77.03703704","93.08641975"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00509","","","","12","5","5","4","18","23","4.5","0.9","4.3","3","3","3","5.4","9.7","41","0.25","0.039130435","0.131707317","8.2","3.6","1.08","0.86","43.90243902","55.67010309","13.88888889","16.66666667","13.27160494","29.9382716","3.416666667","1.5","0.45","0.358333333","41.66666667","33.33333333","40","31.85185185","71.85185185"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00510","","","","12","3","3","1","3","0","0.2","0","0.68","5","3","5","0.2","0.88","3","0.066666667","","0.066666667","1","1","0.066666667","0.226666667","100","22.72727273","0.617283951","0.617283951","2.098765432","2.716049383","0.25","0.25","0.016666667","0.056666667","25","2.469135802","2.469135802","8.395061728","10.86419753"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00511","","","","12","3","3","2","7","0","0.3","0","1.4","1","3","3","0.3","1.7","7","0.042857143","","0.042857143","2.333333333","2.333333333","0.1","0.466666667","100","17.64705882","0.925925926","0.925925926","4.320987654","5.24691358","0.583333333","0.583333333","0.025","0.116666667","25","3.703703704","3.703703704","17.28395062","20.98765432"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00512","","","","12","4","4","3","11","5","2.9","0.3","3.7","1","5","3","3.2","6.9","16","0.263636364","0.06","0.2","4","2.75","0.8","0.925","68.75","46.37681159","8.950617284","9.87654321","11.41975309","21.2962963","1.333333333","0.916666667","0.266666667","0.308333333","33.33333333","26.85185185","29.62962963","34.25925926","63.88888889"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00513","","","","12","4","4","4","10","19","1.2","0.4","1.4","1","5","3","1.6","3","29","0.12","0.021052632","0.055172414","7.25","2.5","0.4","0.35","34.48275862","53.33333333","3.703703704","4.938271605","4.320987654","9.259259259","2.416666667","0.833333333","0.133333333","0.116666667","33.33333333","11.11111111","14.81481481","12.96296296","27.77777778"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00514","","","","12","5","5","3","8","6","1.4","0.2","4.6","1","3","1","1.6","6.2","14","0.175","0.033333333","0.114285714","2.8","1.6","0.32","0.92","57.14285714","25.80645161","4.320987654","4.938271605","14.19753086","19.13580247","1.166666667","0.666666667","0.133333333","0.383333333","41.66666667","10.37037037","11.85185185","34.07407407","45.92592593"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00515","","","","12","3","3","3","10","7","1.6","0.6","4.8","1","3","5","2.2","7","17","0.16","0.085714286","0.129411765","5.666666667","3.333333333","0.733333333","1.6","58.82352941","31.42857143","4.938271605","6.790123457","14.81481481","21.60493827","1.416666667","0.833333333","0.183333333","0.4","25","19.75308642","27.16049383","59.25925926","86.41975309"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00516","","","","12","3","3","3","10","0","2.6","0","6.78","1","1","3","2.6","9.38","10","0.26","","0.26","3.333333333","3.333333333","0.866666667","2.26","100","27.71855011","8.024691358","8.024691358","20.92592593","28.95061728","0.833333333","0.833333333","0.216666667","0.565","25","32.09876543","32.09876543","83.7037037","115.8024691"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00517","","","","12","5","5","1","3","3","0.5","0.1","2.7","1","1","3","0.6","3.3","6","0.166666667","0.033333333","0.1","1.2","0.6","0.12","0.54","50","18.18181818","1.543209877","1.851851852","8.333333333","10.18518519","0.5","0.25","0.05","0.225","41.66666667","3.703703704","4.444444444","20","24.44444444"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00518","","","","12","4","4","3","5","8","1.2","0.4","7.38","1","3","5","1.6","8.98","13","0.24","0.05","0.123076923","3.25","1.25","0.4","1.845","38.46153846","17.81737194","3.703703704","4.938271605","22.77777778","27.71604938","1.083333333","0.416666667","0.133333333","0.615","33.33333333","11.11111111","14.81481481","68.33333333","83.14814815"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00519","","","","12","5","5","4","12","8","3.8","0.8","6.4","1","3","3","4.6","11","20","0.316666667","0.1","0.23","4","2.4","0.92","1.28","60","41.81818182","11.72839506","14.19753086","19.75308642","33.95061728","1.666666667","1","0.383333333","0.533333333","41.66666667","28.14814815","34.07407407","47.40740741","81.48148148"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00520","","","","12","3","3","3","13","7","3.8","0.4","1.8","3","1","1","4.2","6","20","0.292307692","0.057142857","0.21","6.666666667","4.333333333","1.4","0.6","65","70","11.72839506","12.96296296","5.555555556","18.51851852","1.666666667","1.083333333","0.35","0.15","25","46.91358025","51.85185185","22.22222222","74.07407407"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00521","","","","12","4","4","2","11","22","3.6","0.6","2.5","3","1","1","4.2","6.7","33","0.327272727","0.027272727","0.127272727","8.25","2.75","1.05","0.625","33.33333333","62.68656716","11.11111111","12.96296296","7.716049383","20.67901235","2.75","0.916666667","0.35","0.208333333","33.33333333","33.33333333","38.88888889","23.14814815","62.03703704"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00522","","","","12","4","4","0","0","0","0","0","0.9","","","","0","0.9","0","","","","0","0","0","0.225","","0","0","0","2.777777778","2.777777778","0","0","0","0.075","33.33333333","0","0","8.333333333","8.333333333"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00523","","","","12","4","4","2","23","17","4","0.5","7.8","1","3","3","4.5","12.3","40","0.173913043","0.029411765","0.1125","10","5.75","1.125","1.95","57.5","36.58536585","12.34567901","13.88888889","24.07407407","37.96296296","3.333333333","1.916666667","0.375","0.65","33.33333333","37.03703704","41.66666667","72.22222222","113.8888889"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00524","","","","12","4","4","4","16","6","6.8","0.2","4.9","1","1","3","7","11.9","22","0.425","0.033333333","0.318181818","5.5","4","1.75","1.225","72.72727273","58.82352941","20.98765432","21.60493827","15.12345679","36.72839506","1.833333333","1.333333333","0.583333333","0.408333333","33.33333333","62.96296296","64.81481481","45.37037037","110.1851852"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00525","","","","12","3","3","3","16","15","3","0.5","3.6","1","3","3","3.5","7.1","31","0.1875","0.033333333","0.112903226","10.33333333","5.333333333","1.166666667","1.2","51.61290323","49.29577465","9.259259259","10.80246914","11.11111111","21.91358025","2.583333333","1.333333333","0.291666667","0.3","25","37.03703704","43.20987654","44.44444444","87.65432099"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00526","","","","12","5","5","5","38","24","6.5","1.4","11.96","1","1","1","7.9","19.86","62","0.171052632","0.058333333","0.127419355","12.4","7.6","1.58","2.392","61.29032258","39.77844914","20.0617284","24.38271605","36.91358025","61.2962963","5.166666667","3.166666667","0.658333333","0.996666667","41.66666667","48.14814815","58.51851852","88.59259259","147.1111111"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00527","","","","12","4","4","4","7","7","1.6","0.3","0.6","1","1","3","1.9","2.5","14","0.228571429","0.042857143","0.135714286","3.5","1.75","0.475","0.15","50","76","4.938271605","5.864197531","1.851851852","7.716049383","1.166666667","0.583333333","0.158333333","0.05","33.33333333","14.81481481","17.59259259","5.555555556","23.14814815"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00528","","","","12","5","5","4","14","6","2.9","0.2","4.36","1","1","1","3.1","7.46","20","0.207142857","0.033333333","0.155","4","2.8","0.62","0.872","70","41.55495979","8.950617284","9.567901235","13.45679012","23.02469136","1.666666667","1.166666667","0.258333333","0.363333333","41.66666667","21.48148148","22.96296296","32.2962963","55.25925926"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00529","","","","12","4","4","4","10","8","3.2","0.3","3.28","1","3","1","3.5","6.78","18","0.32","0.0375","0.194444444","4.5","2.5","0.875","0.82","55.55555556","51.62241888","9.87654321","10.80246914","10.12345679","20.92592593","1.5","0.833333333","0.291666667","0.273333333","33.33333333","29.62962963","32.40740741","30.37037037","62.77777778"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00530","","","","12","3","3","1","1","0","0.2","0","5.58","1","1","3","0.2","5.78","1","0.2","","0.2","0.333333333","0.333333333","0.066666667","1.86","100","3.460207612","0.617283951","0.617283951","17.22222222","17.83950617","0.083333333","0.083333333","0.016666667","0.465","25","2.469135802","2.469135802","68.88888889","71.35802469"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00531","","","","12","3","3","1","3","0","0.4","0","0.6","1","3","1","0.4","1","3","0.133333333","","0.133333333","1","1","0.133333333","0.2","100","40","1.234567901","1.234567901","1.851851852","3.086419753","0.25","0.25","0.033333333","0.05","25","4.938271605","4.938271605","7.407407407","12.34567901"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00532","","","","12","4","4","2","4","3","0.5","0.1","4.2","1","1","1","0.6","4.8","7","0.125","0.033333333","0.085714286","1.75","1","0.15","1.05","57.14285714","12.5","1.543209877","1.851851852","12.96296296","14.81481481","0.583333333","0.333333333","0.05","0.35","33.33333333","4.62962963","5.555555556","38.88888889","44.44444444"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00533","","","","12","3","3","3","10","3","1.7","0.2","1.5","3","1","3","1.9","3.4","13","0.17","0.066666667","0.146153846","4.333333333","3.333333333","0.633333333","0.5","76.92307692","55.88235294","5.24691358","5.864197531","4.62962963","10.49382716","1.083333333","0.833333333","0.158333333","0.125","25","20.98765432","23.45679012","18.51851852","41.97530864"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00534","","","","12","3","3","3","14","0","6.2","0","12.29","1","1","1","6.2","18.49","14","0.442857143","","0.442857143","4.666666667","4.666666667","2.066666667","4.096666667","100","33.53163872","19.13580247","19.13580247","37.93209877","57.06790123","1.166666667","1.166666667","0.516666667","1.024166667","25","76.54320988","76.54320988","151.7283951","228.2716049"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00535","","","","12","3","3","3","5","8","1.2","0.8","1.1","3","5","3","2","3.1","13","0.24","0.1","0.153846154","4.333333333","1.666666667","0.666666667","0.366666667","38.46153846","64.51612903","3.703703704","6.172839506","3.395061728","9.567901235","1.083333333","0.416666667","0.166666667","0.091666667","25","14.81481481","24.69135802","13.58024691","38.27160494"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00536","","","","12","4","4","2","4","5","0.4","0.2","1.2","3","7","3","0.6","1.8","9","0.1","0.04","0.066666667","2.25","1","0.15","0.3","44.44444444","33.33333333","1.234567901","1.851851852","3.703703704","5.555555556","0.75","0.333333333","0.05","0.1","33.33333333","3.703703704","5.555555556","11.11111111","16.66666667"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00537","","","","12","3","3","3","4","4","1.2","0.2","4.3","1","3","3","1.4","5.7","8","0.3","0.05","0.175","2.666666667","1.333333333","0.466666667","1.433333333","50","24.56140351","3.703703704","4.320987654","13.27160494","17.59259259","0.666666667","0.333333333","0.116666667","0.358333333","25","14.81481481","17.28395062","53.08641975","70.37037037"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00538","","","","12","4","4","3","8","4","4.9","1.1","4.28","1","7","5","6","10.28","12","0.6125","0.275","0.5","3","2","1.5","1.07","66.66666667","58.36575875","15.12345679","18.51851852","13.20987654","31.72839506","1","0.666666667","0.5","0.356666667","33.33333333","45.37037037","55.55555556","39.62962963","95.18518519"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00539","","","","12","5","5","5","11","7","3.3","0.6","1.6","3","1","1","3.9","5.5","18","0.3","0.085714286","0.216666667","3.6","2.2","0.78","0.32","61.11111111","70.90909091","10.18518519","12.03703704","4.938271605","16.97530864","1.5","0.916666667","0.325","0.133333333","41.66666667","24.44444444","28.88888889","11.85185185","40.74074074"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00540","","","","12","4","4","4","29","10","5.8","0.4","5.3","3","1","1","6.2","11.5","39","0.2","0.04","0.158974359","9.75","7.25","1.55","1.325","74.35897436","53.91304348","17.90123457","19.13580247","16.35802469","35.49382716","3.25","2.416666667","0.516666667","0.441666667","33.33333333","53.7037037","57.40740741","49.07407407","106.4814815"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00541","","","","12","2","2","2","6","0","1.1","0","1.6","1","1","1","1.1","2.7","6","0.183333333","","0.183333333","3","3","0.55","0.8","100","40.74074074","3.395061728","3.395061728","4.938271605","8.333333333","0.5","0.5","0.091666667","0.133333333","16.66666667","20.37037037","20.37037037","29.62962963","50"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00542","","","","12","3","3","3","4","4","2.4","1.1","4.6","1","3","5","3.5","8.1","8","0.6","0.275","0.4375","2.666666667","1.333333333","1.166666667","1.533333333","50","43.20987654","7.407407407","10.80246914","14.19753086","25","0.666666667","0.333333333","0.291666667","0.383333333","25","29.62962963","43.20987654","56.79012346","100"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00543","","","","12","3","3","3","10","10","3.8","1.4","4.8","3","3","5","5.2","10","20","0.38","0.14","0.26","6.666666667","3.333333333","1.733333333","1.6","50","52","11.72839506","16.04938272","14.81481481","30.86419753","1.666666667","0.833333333","0.433333333","0.4","25","46.91358025","64.19753086","59.25925926","123.4567901"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00544","","","","12","3","3","3","19","13","3.6","0.2","3.4","1","1","1","3.8","7.2","32","0.189473684","0.015384615","0.11875","10.66666667","6.333333333","1.266666667","1.133333333","59.375","52.77777778","11.11111111","11.72839506","10.49382716","22.22222222","2.666666667","1.583333333","0.316666667","0.283333333","25","44.44444444","46.91358025","41.97530864","88.88888889"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00545","","","","12","5","5","4","9","4","2.4","0.4","12.4","1","3","1","2.8","15.2","13","0.266666667","0.1","0.215384615","2.6","1.8","0.56","2.48","69.23076923","18.42105263","7.407407407","8.641975309","38.27160494","46.91358025","1.083333333","0.75","0.233333333","1.033333333","41.66666667","17.77777778","20.74074074","91.85185185","112.5925926"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00546","","","","12","4","4","4","15","12","2.8","0.6","7","1","5","3","3.4","10.4","27","0.186666667","0.05","0.125925926","6.75","3.75","0.85","1.75","55.55555556","32.69230769","8.641975309","10.49382716","21.60493827","32.09876543","2.25","1.25","0.283333333","0.583333333","33.33333333","25.92592593","31.48148148","64.81481481","96.2962963"
"","","MZP2019UMB-PT03","","","","","","","","","MZP2019UMB-PT03-00547","","","","12","4","4","4","15","12","1.2","0.4","3","1","7","3","1.6","4.6","27","0.08","0.033333333","0.059259259","6.75","3.75","0.4","0.75","55.55555556","34.7826087","3.703703704","4.938271605","9.259259259","14.19753086","2.25","1.25","0.133333333","0.25","33.33333333","11.11111111","14.81481481","27.77777778","42.59259259"
